symbol,date,period,eps,src
EAST,2024-09-30,2024Q3,0.0065,yahoo_income
EAST,2024-06-30,2024Q2,0.0184,yahoo_income
EAST,2024-03-31,2024Q1,0.0126,yahoo_income
EASTW,2025-06-30,2025Q2,0.003,yahoo_income
EASTW,2025-03-31,2025Q1,0.004,yahoo_income
EASTW,2024-09-30,2024Q3,-0.01,yahoo_income
EASTW,2024-06-30,2024Q2,0.042,yahoo_income
EASTW,2024-03-31,2024Q1,-0.013,yahoo_income
ECF,2025-06-30,2025Q2,-0.836969,yahoo_income
ECF,2025-03-31,2025Q1,-0.151397,yahoo_income
ECF,2024-09-30,2024Q3,-0.129884,yahoo_income
ECF,2024-06-30,2024Q2,-0.109313,yahoo_income
ECF,2024-03-31,2024Q1,-0.035386,yahoo_income
EFORL,2025-06-30,2025Q2,0.0041,yahoo_income
EFORL,2025-03-31,2025Q1,-0.0011,yahoo_income
EFORL,2024-09-30,2024Q3,0.0092,yahoo_income
EFORL,2024-06-30,2024Q2,-0.0051,yahoo_income
EFORL,2024-03-31,2024Q1,-0.0056,yahoo_income
EGCO,2025-06-30,2025Q2,4.1,yahoo_income
EGCO,2025-03-31,2025Q1,6.79,yahoo_income
EGCO,2024-09-30,2024Q3,4.68,yahoo_income
EGCO,2024-06-30,2024Q2,2.65,yahoo_income
EGCO,2024-03-31,2024Q1,3.16,yahoo_income
EKH,2025-06-30,2025Q2,0.0574,yahoo_income
EKH,2025-03-31,2025Q1,0.070049,yahoo_income
EKH,2024-09-30,2024Q3,0.125,yahoo_income
EKH,2024-06-30,2024Q2,0.0808,yahoo_income
EKH,2024-03-31,2024Q1,0.071707,yahoo_income
EMC,2025-06-30,2025Q2,-0.0028,yahoo_income
EMC,2025-03-31,2025Q1,-0.0164,yahoo_income
EMC,2024-09-30,2024Q3,-0.0033,yahoo_income
EMC,2024-06-30,2024Q2,0.0017,yahoo_income
EMC,2024-03-31,2024Q1,0.0032,yahoo_income
EMPIRE,2025-06-30,2025Q2,0.01,yahoo_income
EMPIRE,2025-03-31,2025Q1,0.06,yahoo_income
EMPIRE,2024-09-30,2024Q3,-0.45,yahoo_income
EMPIRE,2024-06-30,2024Q2,-0.05,yahoo_income
EMPIRE,2024-03-31,2024Q1,-0.08,yahoo_income
EP,2025-06-30,2025Q2,-0.61,yahoo_income
EP,2025-03-31,2025Q1,-0.08,yahoo_income
EP,2024-09-30,2024Q3,-0.56,yahoo_income
EP,2024-06-30,2024Q2,-0.17,yahoo_income
EP,2024-03-31,2024Q1,0.16,yahoo_income
EPG,2025-06-30,2025Q2,0.095,yahoo_income
EPG,2024-12-31,2024Q4,0.059,yahoo_income
EPG,2024-09-30,2024Q3,0.047,yahoo_income
EPG,2024-06-30,2024Q2,0.091,yahoo_income
ERW,2025-06-30,2025Q2,0.0129,yahoo_income
ERW,2025-03-31,2025Q1,0.0707,yahoo_income
ERW,2024-09-30,2024Q3,0.0255,yahoo_income
ERW,2024-06-30,2024Q2,0.0791,yahoo_income
ERW,2024-03-31,2024Q1,0.0893,yahoo_income
ESTAR,2025-06-30,2025Q2,0.0019,yahoo_income
ESTAR,2025-03-31,2025Q1,-0.0018,yahoo_income
ESTAR,2024-09-30,2024Q3,-0.0017,yahoo_income
ESTAR,2024-06-30,2024Q2,-0.0075,yahoo_income
ESTAR,2024-03-31,2024Q1,0.0011,yahoo_income
ETC,2025-06-30,2025Q2,0.005,yahoo_income
ETC,2025-03-31,2025Q1,0.0119,yahoo_income
ETC,2024-09-30,2024Q3,0.013,yahoo_income
ETC,2024-06-30,2024Q2,0.026,yahoo_income
ETC,2024-03-31,2024Q1,-0.0027,yahoo_income
ETE,2025-06-30,2025Q2,0.004,yahoo_income
ETE,2025-03-31,2025Q1,0.01,yahoo_income
ETE,2024-09-30,2024Q3,0.01,yahoo_income
ETE,2024-06-30,2024Q2,0.012,yahoo_income
ETE,2024-03-31,2024Q1,0.02,yahoo_income
ETL,2025-06-30,2025Q2,0.035,yahoo_income
ETL,2025-03-31,2025Q1,0.02,yahoo_income
ETL,2024-09-30,2024Q3,-0.02,yahoo_income
ETL,2024-06-30,2024Q2,0.025,yahoo_income
ETL,2024-03-31,2024Q1,0.01,yahoo_income
EURO,2025-06-30,2025Q2,0.12,yahoo_income
EURO,2025-03-31,2025Q1,0.11,yahoo_income
EURO,2024-09-30,2024Q3,0.11,yahoo_income
EURO,2024-06-30,2024Q2,0.05,yahoo_income
EURO,2024-03-31,2024Q1,0.15,yahoo_income
EVER,2025-06-30,2025Q2,-0.0188,yahoo_income
EVER,2025-03-31,2025Q1,-0.0215,yahoo_income
EVER,2024-09-30,2024Q3,-0.011,yahoo_income
EVER,2024-06-30,2024Q2,-0.0158,yahoo_income
EVER,2024-03-31,2024Q1,-0.0134,yahoo_income
FANCY,2025-06-30,2025Q2,-0.0018,yahoo_income
FANCY,2025-03-31,2025Q1,-0.0022,yahoo_income
FANCY,2024-09-30,2024Q3,0.0039,yahoo_income
FANCY,2024-06-30,2024Q2,0.0049,yahoo_income
FANCY,2024-03-31,2024Q1,0.008,yahoo_income
FE,2025-06-30,2025Q2,2.66,yahoo_income
FE,2025-03-31,2025Q1,-0.66,yahoo_income
FE,2024-09-30,2024Q3,4.42,yahoo_income
FE,2024-06-30,2024Q2,7.07,yahoo_income
FE,2024-03-31,2024Q1,1.18,yahoo_income
FLOYD,2025-06-30,2025Q2,0.048,yahoo_income
FLOYD,2025-03-31,2025Q1,0.01335,yahoo_income
FLOYD,2024-09-30,2024Q3,0.035,yahoo_income
FLOYD,2024-06-30,2024Q2,0.022,yahoo_income
FLOYD,2024-03-31,2024Q1,-1e-05,yahoo_income
FM,2025-06-30,2025Q2,0.19,yahoo_income
FM,2025-03-31,2025Q1,0.19,yahoo_income
FM,2024-09-30,2024Q3,0.17,yahoo_income
FM,2024-06-30,2024Q2,0.242996,yahoo_income
FM,2024-03-31,2024Q1,0.123066,yahoo_income
FMT,2025-06-30,2025Q2,-0.3,yahoo_income
FMT,2025-03-31,2025Q1,0.48,yahoo_income
FMT,2024-09-30,2024Q3,-1.59,yahoo_income
FMT,2024-06-30,2024Q2,-0.24,yahoo_income
FMT,2024-03-31,2024Q1,0.44,yahoo_income
FN,2025-06-30,2025Q2,-0.021,yahoo_income
FN,2025-03-31,2025Q1,-0.014,yahoo_income
FN,2024-09-30,2024Q3,-0.012,yahoo_income
FN,2024-06-30,2024Q2,-0.02,yahoo_income
FN,2024-03-31,2024Q1,-0.003,yahoo_income
FNS,2025-06-30,2025Q2,-0.23,yahoo_income
FNS,2025-03-31,2025Q1,-0.35,yahoo_income
FNS,2024-09-30,2024Q3,-0.48,yahoo_income
FNS,2024-06-30,2024Q2,-0.9,yahoo_income
FNS,2024-03-31,2024Q1,-0.27,yahoo_income
FORTH,2024-09-30,2024Q3,0.02,yahoo_income
FORTH,2024-06-30,2024Q2,0.11,yahoo_income
FORTH,2024-03-31,2024Q1,0.09,yahoo_income
FPI,2025-06-30,2025Q2,0.04,yahoo_income
FPI,2025-03-31,2025Q1,0.05,yahoo_income
FPI,2024-09-30,2024Q3,0.004842,yahoo_income
FPI,2024-06-30,2024Q2,0.07,yahoo_income
FPI,2024-03-31,2024Q1,0.04,yahoo_income
FPT,2025-06-30,2025Q2,0.27,yahoo_income
FPT,2025-03-31,2025Q1,0.1,yahoo_income
FPT,2024-12-31,2024Q4,0.14,yahoo_income
FPT,2024-06-30,2024Q2,0.14,yahoo_income
FPT,2024-03-31,2024Q1,0.06,yahoo_income
FSMART,2025-06-30,2025Q2,0.21,yahoo_income
FSMART,2025-03-31,2025Q1,0.2,yahoo_income
FSMART,2024-09-30,2024Q3,0.15,yahoo_income
FSMART,2024-06-30,2024Q2,0.13,yahoo_income
FSMART,2024-03-31,2024Q1,0.12,yahoo_income
FSX,2025-06-30,2025Q2,-0.11,yahoo_income
FSX,2025-03-31,2025Q1,-0.08,yahoo_income
FSX,2024-09-30,2024Q3,0.04,yahoo_income
FSX,2024-06-30,2024Q2,-0.16,yahoo_income
FSX,2024-03-31,2024Q1,-0.09,yahoo_income
FTE,2025-06-30,2025Q2,0.05,yahoo_income
FTE,2025-03-31,2025Q1,0.05,yahoo_income
FTE,2024-09-30,2024Q3,0.08,yahoo_income
FTE,2024-06-30,2024Q2,0.02,yahoo_income
FTE,2024-03-31,2024Q1,0.03,yahoo_income
FTI,2025-06-30,2025Q2,0.03,yahoo_income
FTI,2025-03-31,2025Q1,0.02,yahoo_income
FTI,2024-09-30,2024Q3,-0.0037,yahoo_income
FTI,2024-06-30,2024Q2,0.03,yahoo_income
FTI,2024-03-31,2024Q1,0.02,yahoo_income
FTREIT,2025-06-30,2025Q2,0.24976,yahoo_income
FTREIT,2025-03-31,2025Q1,0.272083,yahoo_income
FTREIT,2024-12-31,2024Q4,0.192717,yahoo_income
FTREIT,2024-06-30,2024Q2,0.187431,yahoo_income
FTREIT,2024-03-31,2024Q1,0.167456,yahoo_income
FUTURERT,2025-06-30,2025Q2,0.279591,yahoo_income
FUTURERT,2025-03-31,2025Q1,0.244664,yahoo_income
FUTURERT,2024-06-30,2024Q2,0.153577,yahoo_income
FUTURERT,2024-03-31,2024Q1,0.150278,yahoo_income
FVC,2025-06-30,2025Q2,0.0108,yahoo_income
FVC,2025-03-31,2025Q1,0.0245,yahoo_income
FVC,2024-09-30,2024Q3,-0.0053,yahoo_income
FVC,2024-06-30,2024Q2,0.0155,yahoo_income
FVC,2024-03-31,2024Q1,0.0152,yahoo_income
GABLE,2025-06-30,2025Q2,0.11,yahoo_income
GABLE,2025-03-31,2025Q1,-0.01,yahoo_income
GABLE,2024-09-30,2024Q3,0.07,yahoo_income
GABLE,2024-06-30,2024Q2,0.09,yahoo_income
GABLE,2024-03-31,2024Q1,0.01,yahoo_income
GAHREIT,2025-06-30,2025Q2,0.172074,yahoo_income
GAHREIT,2025-03-31,2025Q1,-0.3609,yahoo_income
GAHREIT,2024-09-30,2024Q3,0.173191,yahoo_income
GAHREIT,2024-06-30,2024Q2,0.171687,yahoo_income
GAHREIT,2024-03-31,2024Q1,-0.061174,yahoo_income
GBX,2025-06-30,2025Q2,-0.0039,yahoo_income
GBX,2025-03-31,2025Q1,-0.0132,yahoo_income
GBX,2024-09-30,2024Q3,0.0209,yahoo_income
GBX,2024-06-30,2024Q2,-0.0023,yahoo_income
GBX,2024-03-31,2024Q1,0.0136,yahoo_income
GC,2025-06-30,2025Q2,0.11,yahoo_income
GC,2025-03-31,2025Q1,0.12,yahoo_income
GC,2024-09-30,2024Q3,0.09,yahoo_income
GC,2024-06-30,2024Q2,0.1,yahoo_income
GC,2024-03-31,2024Q1,0.14,yahoo_income
GCAP,2025-06-30,2025Q2,0.003,yahoo_income
GCAP,2025-03-31,2025Q1,0.0003,yahoo_income
GCAP,2024-09-30,2024Q3,-0.015,yahoo_income
GCAP,2024-06-30,2024Q2,0.01,yahoo_income
GCAP,2024-03-31,2024Q1,0.0103,yahoo_income
GEL,2025-06-30,2025Q2,-0.01549,yahoo_income
GEL,2025-03-31,2025Q1,-0.00961,yahoo_income
GEL,2024-09-30,2024Q3,-0.0107,yahoo_income
GEL,2024-06-30,2024Q2,-0.01146,yahoo_income
GEL,2024-03-31,2024Q1,-0.00934,yahoo_income
GENCO,2025-06-30,2025Q2,0.0,yahoo_income
GENCO,2025-03-31,2025Q1,0.005,yahoo_income
GENCO,2024-09-30,2024Q3,0.001,yahoo_income
GENCO,2024-06-30,2024Q2,0.005,yahoo_income
GENCO,2024-03-31,2024Q1,0.005,yahoo_income
GFC,2025-06-30,2025Q2,0.03,yahoo_income
GFC,2025-03-31,2025Q1,0.03,yahoo_income
GFC,2024-09-30,2024Q3,0.08,yahoo_income
GFC,2024-06-30,2024Q2,0.08,yahoo_income
GFC,2024-03-31,2024Q1,0.13,yahoo_income
GFPT,2025-06-30,2025Q2,0.51,yahoo_income
GFPT,2025-03-31,2025Q1,0.51,yahoo_income
GFPT,2024-09-30,2024Q3,0.43,yahoo_income
GFPT,2024-06-30,2024Q2,0.47,yahoo_income
GFPT,2024-03-31,2024Q1,0.37,yahoo_income
GGC,2025-06-30,2025Q2,-0.16,yahoo_income
GGC,2025-03-31,2025Q1,-0.2,yahoo_income
GGC,2024-09-30,2024Q3,-0.18,yahoo_income
GGC,2024-06-30,2024Q2,-0.17,yahoo_income
GGC,2024-03-31,2024Q1,-0.05,yahoo_income
GJS,2025-06-30,2025Q2,-0.012,yahoo_income
GJS,2025-03-31,2025Q1,-0.012,yahoo_income
GJS,2024-09-30,2024Q3,-0.015,yahoo_income
GJS,2024-06-30,2024Q2,-0.008,yahoo_income
GJS,2024-03-31,2024Q1,-0.002,yahoo_income
GLAND,2025-06-30,2025Q2,0.019,yahoo_income
GLAND,2025-03-31,2025Q1,0.016,yahoo_income
GLAND,2024-09-30,2024Q3,0.021,yahoo_income
GLAND,2024-06-30,2024Q2,0.013,yahoo_income
GLAND,2024-03-31,2024Q1,0.013,yahoo_income
GLOBAL,2025-06-30,2025Q2,0.0963,yahoo_income
GLOBAL,2025-03-31,2025Q1,0.1196,yahoo_income
GLOBAL,2024-09-30,2024Q3,0.067311,yahoo_income
GLOBAL,2024-06-30,2024Q2,0.1415,yahoo_income
GLOBAL,2024-03-31,2024Q1,0.1394,yahoo_income
GLORY,2025-06-30,2025Q2,-0.02,yahoo_income
GLORY,2025-03-31,2025Q1,-0.0115,yahoo_income
GLORY,2024-09-30,2024Q3,-0.02,yahoo_income
GLORY,2024-06-30,2024Q2,-0.02,yahoo_income
GLORY,2024-03-31,2024Q1,-0.0218,yahoo_income
GPI,2025-06-30,2025Q2,0.09,yahoo_income
GPI,2025-03-31,2025Q1,0.26,yahoo_income
GPI,2024-09-30,2024Q3,-0.07,yahoo_income
GPI,2024-06-30,2024Q2,0.1,yahoo_income
GPI,2024-03-31,2024Q1,0.22,yahoo_income
GPSC,2025-06-30,2025Q2,0.72,yahoo_income
GPSC,2025-03-31,2025Q1,0.4,yahoo_income
GPSC,2024-09-30,2024Q3,0.27,yahoo_income
GPSC,2024-06-30,2024Q2,0.51,yahoo_income
GPSC,2024-03-31,2024Q1,0.31,yahoo_income
GRAMMY,2025-06-30,2025Q2,-0.003,yahoo_income
GRAMMY,2025-03-31,2025Q1,0.13,yahoo_income
GRAMMY,2024-09-30,2024Q3,-0.02,yahoo_income
GRAMMY,2024-06-30,2024Q2,0.03,yahoo_income
GRAMMY,2024-03-31,2024Q1,0.24,yahoo_income
GRAND,2025-06-30,2025Q2,-0.03,yahoo_income
GRAND,2025-03-31,2025Q1,-0.011,yahoo_income
GRAND,2024-09-30,2024Q3,-0.009,yahoo_income
GRAND,2024-06-30,2024Q2,-0.028,yahoo_income
GRAND,2024-03-31,2024Q1,-0.017,yahoo_income
GREEN,2025-06-30,2025Q2,-0.008,yahoo_income
GREEN,2025-03-31,2025Q1,-0.03,yahoo_income
GREEN,2024-09-30,2024Q3,0.02,yahoo_income
GREEN,2024-06-30,2024Q2,0.004,yahoo_income
GREEN,2024-03-31,2024Q1,0.02,yahoo_income
GROREIT,2025-06-30,2025Q2,0.211298,yahoo_income
GROREIT,2025-03-31,2025Q1,0.175644,yahoo_income
GROREIT,2024-09-30,2024Q3,0.205533,yahoo_income
GROREIT,2024-06-30,2024Q2,0.200886,yahoo_income
GROREIT,2024-03-31,2024Q1,0.20554,yahoo_income
GSTEEL,2025-06-30,2025Q2,-0.014,yahoo_income
GSTEEL,2025-03-31,2025Q1,-0.016,yahoo_income
GSTEEL,2024-09-30,2024Q3,-0.009,yahoo_income
GSTEEL,2024-06-30,2024Q2,-0.019,yahoo_income
GSTEEL,2024-03-31,2024Q1,-0.007,yahoo_income
GTB,2025-06-30,2025Q2,0.0195,yahoo_income
GTB,2025-03-31,2025Q1,0.0234,yahoo_income
GTB,2024-09-30,2024Q3,0.0284,yahoo_income
GTB,2024-06-30,2024Q2,0.0255,yahoo_income
GTB,2024-03-31,2024Q1,0.0142,yahoo_income
GTV,2025-06-30,2025Q2,0.0006,yahoo_income
GTV,2025-03-31,2025Q1,0.0009,yahoo_income
GTV,2024-09-30,2024Q3,-0.002,yahoo_income
GTV,2024-06-30,2024Q2,-0.0027,yahoo_income
GTV,2024-03-31,2024Q1,0.0022,yahoo_income
GULF,2025-06-30,2025Q2,4.28,yahoo_income
GULF,2025-03-31,2025Q1,0.46,yahoo_income
GULF,2024-09-30,2024Q3,0.51,yahoo_income
GULF,2024-06-30,2024Q2,0.4,yahoo_income
GULF,2024-03-31,2024Q1,0.3,yahoo_income
GUNKUL,2025-06-30,2025Q2,0.06,yahoo_income
GUNKUL,2025-03-31,2025Q1,0.04,yahoo_income
GUNKUL,2024-09-30,2024Q3,0.04,yahoo_income
GUNKUL,2024-06-30,2024Q2,0.05,yahoo_income
GUNKUL,2024-03-31,2024Q1,0.03,yahoo_income
GVREIT,2025-06-30,2025Q2,0.240517,yahoo_income
GVREIT,2025-03-31,2025Q1,0.245577,yahoo_income
GVREIT,2024-12-31,2024Q4,0.250187,yahoo_income
GVREIT,2024-06-30,2024Q2,0.205934,yahoo_income
GVREIT,2024-03-31,2024Q1,0.219485,yahoo_income
GYT,2025-06-30,2025Q2,7.14,yahoo_income
GYT,2025-03-31,2025Q1,13.08,yahoo_income
GYT,2024-09-30,2024Q3,13.64,yahoo_income
GYT,2024-06-30,2024Q2,6.46,yahoo_income
GYT,2024-03-31,2024Q1,0.64,yahoo_income
HANA,2025-06-30,2025Q2,0.0,yahoo_income
HANA,2025-03-31,2025Q1,0.54,yahoo_income
HANA,2024-09-30,2024Q3,0.46,yahoo_income
HANA,2024-06-30,2024Q2,0.43,yahoo_income
HANA,2024-03-31,2024Q1,0.35,yahoo_income
HANN,2025-06-30,2025Q2,0.000841,yahoo_income
HANN,2024-06-30,2024Q2,0.010293,yahoo_income
HARN,2025-06-30,2025Q2,0.04,yahoo_income
HARN,2025-03-31,2025Q1,0.03,yahoo_income
HARN,2024-09-30,2024Q3,0.06,yahoo_income
HARN,2024-06-30,2024Q2,0.03,yahoo_income
HARN,2024-03-31,2024Q1,0.03,yahoo_income
HEALTH,2025-06-30,2025Q2,-0.012,yahoo_income
HEALTH,2025-03-31,2025Q1,-0.002271,yahoo_income
HEALTH,2024-09-30,2024Q3,-0.018,yahoo_income
HEALTH,2024-06-30,2024Q2,-0.644,yahoo_income
HEALTH,2024-03-31,2024Q1,-0.032,yahoo_income
HENG,2025-06-30,2025Q2,0.003,yahoo_income
HENG,2025-03-31,2025Q1,0.01,yahoo_income
HENG,2024-09-30,2024Q3,0.005,yahoo_income
HENG,2024-06-30,2024Q2,-0.008,yahoo_income
HENG,2024-03-31,2024Q1,0.01,yahoo_income
HFT,2025-06-30,2025Q2,0.04,yahoo_income
HFT,2025-03-31,2025Q1,0.12,yahoo_income
HFT,2024-09-30,2024Q3,-0.06,yahoo_income
HFT,2024-06-30,2024Q2,0.17,yahoo_income
HFT,2024-03-31,2024Q1,0.23,yahoo_income
HL,2025-06-30,2025Q2,0.06,yahoo_income
HL,2025-03-31,2025Q1,0.08,yahoo_income
HL,2024-09-30,2024Q3,0.06,yahoo_income
HL,2024-06-30,2024Q2,0.04,yahoo_income
HL,2024-03-31,2024Q1,0.07,yahoo_income
HMPRO,2025-06-30,2025Q2,0.11,yahoo_income
HMPRO,2025-03-31,2025Q1,0.13,yahoo_income
HMPRO,2024-09-30,2024Q3,0.11,yahoo_income
HMPRO,2024-06-30,2024Q2,0.12,yahoo_income
HMPRO,2024-03-31,2024Q1,0.13,yahoo_income
HPT,2025-06-30,2025Q2,0.005,yahoo_income
HPT,2025-03-31,2025Q1,0.007,yahoo_income
HPT,2024-09-30,2024Q3,0.0092,yahoo_income
HPT,2024-06-30,2024Q2,0.011,yahoo_income
HPT,2024-03-31,2024Q1,0.011,yahoo_income
HTC,2025-06-30,2025Q2,0.355,yahoo_income
HTC,2025-03-31,2025Q1,0.453,yahoo_income
HTC,2024-09-30,2024Q3,0.321,yahoo_income
HTC,2024-06-30,2024Q2,0.396,yahoo_income
HTC,2024-03-31,2024Q1,0.456,yahoo_income
HTECH,2025-06-30,2025Q2,0.08,yahoo_income
HTECH,2025-03-31,2025Q1,0.08,yahoo_income
HTECH,2024-09-30,2024Q3,0.07,yahoo_income
HTECH,2024-06-30,2024Q2,0.1,yahoo_income
HTECH,2024-03-31,2024Q1,0.08,yahoo_income
HUMAN,2025-06-30,2025Q2,0.1,yahoo_income
HUMAN,2025-03-31,2025Q1,0.09,yahoo_income
HUMAN,2024-09-30,2024Q3,0.07,yahoo_income
HUMAN,2024-06-30,2024Q2,0.09,yahoo_income
HUMAN,2024-03-31,2024Q1,0.09,yahoo_income
HYDRO,2025-06-30,2025Q2,0.024,yahoo_income
HYDRO,2025-03-31,2025Q1,0.0025,yahoo_income
HYDRO,2024-09-30,2024Q3,-0.479326,yahoo_income
HYDRO,2024-06-30,2024Q2,-0.32,yahoo_income
HYDRO,2024-03-31,2024Q1,-0.090133,yahoo_income
HYDROGEN,2025-06-30,2025Q2,0.173281,yahoo_income
HYDROGEN,2025-03-31,2025Q1,0.171548,yahoo_income
HYDROGEN,2024-09-30,2024Q3,0.150814,yahoo_income
HYDROGEN,2024-06-30,2024Q2,0.160813,yahoo_income
HYDROGEN,2024-03-31,2024Q1,0.159277,yahoo_income
I2,2025-06-30,2025Q2,-0.0064,yahoo_income
I2,2025-03-31,2025Q1,0.002,yahoo_income
I2,2024-09-30,2024Q3,0.02,yahoo_income
I2,2024-06-30,2024Q2,0.0675,yahoo_income
I2,2024-03-31,2024Q1,0.045,yahoo_income
ICC,2025-06-30,2025Q2,0.38,yahoo_income
ICC,2025-03-31,2025Q1,1.2118,yahoo_income
ICC,2024-09-30,2024Q3,-0.1022,yahoo_income
ICC,2024-06-30,2024Q2,1.94,yahoo_income
ICC,2024-03-31,2024Q1,0.1314,yahoo_income
ICHI,2025-06-30,2025Q2,0.31,yahoo_income
ICHI,2025-03-31,2025Q1,0.19,yahoo_income
ICHI,2024-09-30,2024Q3,0.27,yahoo_income
ICHI,2024-06-30,2024Q2,0.29,yahoo_income
ICHI,2024-03-31,2024Q1,0.28,yahoo_income
ICN,2025-06-30,2025Q2,0.04,yahoo_income
ICN,2025-03-31,2025Q1,0.04,yahoo_income
ICN,2024-09-30,2024Q3,0.05,yahoo_income
ICN,2024-06-30,2024Q2,0.06,yahoo_income
ICN,2024-03-31,2024Q1,0.03,yahoo_income
IFS,2025-06-30,2025Q2,0.08,yahoo_income
IFS,2025-03-31,2025Q1,-0.03,yahoo_income
IFS,2024-09-30,2024Q3,0.07,yahoo_income
IFS,2024-06-30,2024Q2,0.07,yahoo_income
IFS,2024-03-31,2024Q1,0.06,yahoo_income
IHL,2025-06-30,2025Q2,0.08,yahoo_income
IHL,2025-03-31,2025Q1,0.08,yahoo_income
IHL,2024-09-30,2024Q3,-0.03,yahoo_income
IHL,2024-06-30,2024Q2,0.06,yahoo_income
IHL,2024-03-31,2024Q1,0.04,yahoo_income
IIG,2025-06-30,2025Q2,-0.32,yahoo_income
IIG,2025-03-31,2025Q1,-0.83,yahoo_income
IIG,2024-09-30,2024Q3,0.0005,yahoo_income
IIG,2024-06-30,2024Q2,-0.24,yahoo_income
IIG,2024-03-31,2024Q1,-0.24,yahoo_income
III,2025-06-30,2025Q2,0.0952,yahoo_income
III,2025-03-31,2025Q1,0.1389,yahoo_income
III,2024-09-30,2024Q3,0.1302,yahoo_income
III,2024-06-30,2024Q2,0.1293,yahoo_income
III,2024-03-31,2024Q1,0.1482,yahoo_income
ILINK,2025-06-30,2025Q2,0.12,yahoo_income
ILINK,2025-03-31,2025Q1,0.17,yahoo_income
ILINK,2024-09-30,2024Q3,0.26,yahoo_income
ILINK,2024-06-30,2024Q2,0.21,yahoo_income
ILINK,2024-03-31,2024Q1,0.37,yahoo_income
ILM,2025-06-30,2025Q2,0.35,yahoo_income
ILM,2025-03-31,2025Q1,0.43,yahoo_income
ILM,2024-09-30,2024Q3,0.38,yahoo_income
ILM,2024-06-30,2024Q2,0.34,yahoo_income
ILM,2024-03-31,2024Q1,0.41,yahoo_income
IMH,2025-06-30,2025Q2,-0.35,yahoo_income
IMH,2025-03-31,2025Q1,0.0411,yahoo_income
IMH,2024-09-30,2024Q3,-0.08,yahoo_income
IMH,2024-06-30,2024Q2,0.01,yahoo_income
IMH,2024-03-31,2024Q1,0.0003,yahoo_income
IMPACT,2025-06-30,2025Q2,0.242743,yahoo_income
IMPACT,2024-12-31,2024Q4,0.187219,yahoo_income
IMPACT,2024-09-30,2024Q3,0.121818,yahoo_income
IMPACT,2024-06-30,2024Q2,0.255647,yahoo_income
IND,2025-06-30,2025Q2,0.09,yahoo_income
IND,2025-03-31,2025Q1,0.06,yahoo_income
IND,2024-09-30,2024Q3,0.05,yahoo_income
IND,2024-06-30,2024Q2,0.02,yahoo_income
IND,2024-03-31,2024Q1,0.02,yahoo_income
INET,2025-06-30,2025Q2,0.114,yahoo_income
INET,2025-03-31,2025Q1,0.079,yahoo_income
INET,2024-09-30,2024Q3,0.165,yahoo_income
INET,2024-06-30,2024Q2,0.137,yahoo_income
INET,2024-03-31,2024Q1,0.11,yahoo_income
INETREIT,2025-06-30,2025Q2,0.271547,yahoo_income
INETREIT,2025-03-31,2025Q1,0.255251,yahoo_income
INETREIT,2024-09-30,2024Q3,0.228633,yahoo_income
INETREIT,2024-06-30,2024Q2,0.227424,yahoo_income
INETREIT,2024-03-31,2024Q1,0.090761,yahoo_income
INGRS,2025-07-31,2025Q3,0.0656,yahoo_income
INGRS,2025-04-30,2025Q2,-0.0443,yahoo_income
INGRS,2024-10-31,2024Q4,0.018,yahoo_income
INGRS,2024-07-31,2024Q3,-0.0066,yahoo_income
INGRS,2024-04-30,2024Q2,0.0212,yahoo_income
INOX,2025-06-30,2025Q2,0.0058,yahoo_income
INOX,2025-03-31,2025Q1,-0.0153,yahoo_income
INOX,2024-09-30,2024Q3,0.0078,yahoo_income
INOX,2024-06-30,2024Q2,0.0203,yahoo_income
INOX,2024-03-31,2024Q1,0.0049,yahoo_income
INSET,2025-06-30,2025Q2,0.01,yahoo_income
INSET,2025-03-31,2025Q1,0.01,yahoo_income
INSET,2024-09-30,2024Q3,0.05,yahoo_income
INSET,2024-06-30,2024Q2,0.03,yahoo_income
INSET,2024-03-31,2024Q1,0.02,yahoo_income
INSURE,2025-06-30,2025Q2,2.96,yahoo_income
INSURE,2025-03-31,2025Q1,-12.21,yahoo_income
INSURE,2024-09-30,2024Q3,0.81,yahoo_income
INSURE,2024-06-30,2024Q2,-4.72,yahoo_income
INSURE,2024-03-31,2024Q1,21.11,yahoo_income
IP,2025-06-30,2025Q2,0.0466,yahoo_income
IP,2025-03-31,2025Q1,0.0428,yahoo_income
IP,2024-09-30,2024Q3,0.0063,yahoo_income
IP,2024-06-30,2024Q2,0.0056,yahoo_income
IP,2024-03-31,2024Q1,0.0261,yahoo_income
IRC,2025-06-30,2025Q2,0.33,yahoo_income
IRC,2025-03-31,2025Q1,0.27,yahoo_income
IRC,2024-12-31,2024Q4,0.17,yahoo_income
IRC,2024-06-30,2024Q2,0.83,yahoo_income
IRC,2024-03-31,2024Q1,0.47,yahoo_income
IRCP,2025-06-30,2025Q2,-0.02,yahoo_income
IRCP,2025-03-31,2025Q1,-0.01,yahoo_income
IRCP,2024-09-30,2024Q3,0.02,yahoo_income
IRCP,2024-06-30,2024Q2,0.01,yahoo_income
IRCP,2024-03-31,2024Q1,0.01,yahoo_income
IROYAL,2025-06-30,2025Q2,0.17,yahoo_income
IROYAL,2025-03-31,2025Q1,0.04,yahoo_income
IROYAL,2024-06-30,2024Q2,0.050057,yahoo_income
IROYAL,2024-03-31,2024Q1,0.144026,yahoo_income
