symbol,period,eps
CIMBT,2025Q1,0.02
CIMBT,2024Q4,0.03
CIMBT,2024Q3,0.02
CITY,2025Q4,-0.03
CITY,2025Q3,-0.03
CITY,2025Q2,-0.02
CITY,2025Q1,-0.02
CITY,2024Q4,-0.03
CITY,2024Q3,-0.02
CIVIL,2025Q4,
CIVIL,2025Q3,
CIVIL,2025Q2,0.02
CIVIL,2025Q1,0.01
CIVIL,2024Q4,0.03
CIVIL,2024Q3,0.06
CK,2025Q4,
CK,2025Q3,
CK,2025Q2,0.51
CK,2025Q1,0.17
CK,2024Q4,-0.1
CK,2024Q3,0.59
CKP,2025Q4,
CKP,2025Q3,
CKP,2025Q2,0.08
CKP,2025Q1,0.01
CKP,2024Q4,0.07
CKP,2024Q3,0.15
CM,2025Q4,
CM,2025Q3,
CM,2025Q2,0.02
CM,2025Q1,0.03
CM,2024Q4,0.0
CM,2024Q3,-0.02
CMAN,2025Q4,
CMAN,2025Q3,
CMAN,2025Q2,0.11
CMAN,2025Q1,0.14
CMAN,2024Q4,0.09
CMAN,2024Q3,-0.1
CMC,2025Q4,
CMC,2025Q3,
CMC,2025Q2,-0.1
CMC,2025Q1,-0.1
CMC,2024Q4,-0.02
CMC,2024Q3,-0.04
CMO,2025Q4,
CMO,2025Q3,
CMO,2025Q2,-0.03
CMO,2025Q1,0.08
CMO,2024Q4,-0.08
CMO,2024Q3,0.01
CMR,2025Q4,
CMR,2025Q3,
CMR,2025Q2,0.01
CMR,2025Q1,0.01
CMR,2024Q4,-0.02
CMR,2024Q3,0.02
CNT,2025Q4,
CNT,2025Q3,
CNT,2025Q2,0.01
CNT,2025Q1,0.03
CNT,2024Q4,0.01
CNT,2024Q3,0.02
COCOCO,2025Q4,
COCOCO,2025Q3,
COCOCO,2025Q2,0.05
COCOCO,2025Q1,0.04
COCOCO,2024Q4,0.06
COCOCO,2024Q3,0.12
COLOR,2025Q4,
COLOR,2025Q3,
COLOR,2025Q2,0.01
COLOR,2025Q1,0.02
COLOR,2024Q4,0.04
COLOR,2024Q3,0.01
COM7,2025Q4,
COM7,2025Q3,
COM7,2025Q2,0.43
COM7,2025Q1,0.42
COM7,2024Q4,0.43
COM7,2024Q3,0.3
COMAN,2025Q4,
COMAN,2025Q3,
COMAN,2025Q2,-0.58
COMAN,2025Q1,-0.05
COMAN,2024Q4,0.04
COMAN,2024Q3,-0.04
CPALL,2025Q4,
CPALL,2025Q3,
CPALL,2025Q2,0.74
CPALL,2025Q1,0.83
CPALL,2024Q4,0.79
CPALL,2024Q3,0.61
CPANEL,2025Q4,
CPANEL,2025Q3,
CPANEL,2025Q2,0.01
CPANEL,2025Q1,-0.09
CPANEL,2024Q4,-0.07
CPANEL,2024Q3,-0.07
CPAXT,2025Q4,
CPAXT,2025Q3,
CPAXT,2025Q2,0.22
CPAXT,2025Q1,0.25
CPAXT,2024Q4,0.99
CPAXT,2024Q3,0.18
CPF,2025Q4,
CPF,2025Q3,
CPF,2025Q2,1.31
CPF,2025Q1,1.07
CPF,2024Q4,0.51
CPF,2024Q3,0.91
CPH,2025Q4,
CPH,2025Q3,
CPH,2025Q2,0.48
CPH,2025Q1,0.07
CPH,2024Q4,0.14
CPH,2024Q3,-0.54
CPI,2025Q4,
CPI,2025Q3,
CPI,2025Q2,0.4
CPI,2025Q1,0.08
CPI,2024Q4,0.1
CPI,2024Q3,0.21
CPL,2025Q4,
CPL,2025Q3,
CPL,2025Q2,-0.12
CPL,2025Q1,-0.01
CPL,2024Q4,-0.15
CPL,2024Q3,-0.06
CPN,2025Q4,
CPN,2025Q3,
CPN,2025Q2,0.96
CPN,2025Q1,0.94
CPN,2024Q4,0.87
CPN,2024Q3,0.92
CPNCG,2025Q4,
CPNCG,2025Q3,
CPNCG,2025Q2,
CPNCG,2025Q1,
CPNCG,2024Q4,
CPNCG,2024Q3,
CPNREIT,2025Q4,
CPNREIT,2025Q3,
CPNREIT,2025Q2,0.225908
CPNREIT,2025Q1,0.250638
CPNREIT,2024Q4,
CPNREIT,2024Q3,0.221282
CPR,2025Q4,
CPR,2025Q3,
CPR,2025Q2,0.03
CPR,2025Q1,0.03
CPR,2024Q4,0.0
CPR,2024Q3,0.03
CPT,2025Q4,
CPT,2025Q3,
CPT,2025Q2,0.02
CPT,2025Q1,0.02
CPT,2024Q4,0.02
CPT,2024Q3,0.02
CPTGF,2025Q4,
CPTGF,2025Q3,
CPTGF,2025Q2,
CPTGF,2025Q1,
CPTGF,2024Q4,
CPTGF,2024Q3,
CPTREIT,2025Q4,
CPTREIT,2025Q3,
CPTREIT,2025Q2,
CPTREIT,2025Q1,
CPTREIT,2024Q4,
CPTREIT,2024Q3,
CPW,2025Q4,
CPW,2025Q3,
CPW,2025Q2,0.03
CPW,2025Q1,0.04
CPW,2024Q4,0.07
CPW,2024Q3,0.04
CRANE,2025Q4,
CRANE,2025Q3,
CRANE,2025Q2,-0.05
CRANE,2025Q1,-0.04
CRANE,2024Q4,0.0
CRANE,2024Q3,0.02
CRC,2025Q4,
CRC,2025Q3,
CRC,2025Q2,0.19
CRC,2025Q1,0.39
CRC,2024Q4,0.36
CRC,2024Q3,0.35
CRD,2025Q4,
CRD,2025Q3,
CRD,2025Q2,0.02
CRD,2025Q1,0.01
CRD,2024Q4,0.01
CRD,2024Q3,0.01
CREDIT,2025Q4,
CREDIT,2025Q3,
CREDIT,2025Q2,0.75
CREDIT,2025Q1,0.73
CREDIT,2024Q4,0.96
CREDIT,2024Q3,0.94
CSC,2025Q4,
CSC,2025Q3,
CSC,2025Q2,1.28
CSC,2025Q1,1.95
CSC,2024Q4,0.26
CSC,2024Q3,1.56
CSP,2025Q4,
CSP,2025Q3,
CSP,2025Q2,-0.04
CSP,2025Q1,0.0
CSP,2024Q4,-0.02
CSP,2024Q3,-0.11
CSR,2025Q4,
CSR,2025Q3,
CSR,2025Q2,0.49
CSR,2025Q1,0.97
CSR,2024Q4,0.76
CSR,2024Q3,0.55
CSS,2025Q4,
CSS,2025Q3,
CSS,2025Q2,0.01
CSS,2025Q1,0.01
CSS,2024Q4,-0.01
CSS,2024Q3,0.05
CTARAF,2025Q4,
CTARAF,2025Q3,
CTARAF,2025Q2,
CTARAF,2025Q1,
CTARAF,2024Q4,
CTARAF,2024Q3,
CTW,2025Q4,
CTW,2025Q3,
CTW,2025Q2,0.14
CTW,2025Q1,-0.13
CTW,2024Q4,0.24
CTW,2024Q3,0.19
CV,2025Q4,
CV,2025Q3,
CV,2025Q2,
CV,2025Q1,
CV,2024Q4,
CV,2024Q3,-0.12
CWT,2025Q4,
CWT,2025Q3,
CWT,2025Q2,0.15
CWT,2025Q1,0.03
CWT,2024Q4,-0.11
CWT,2024Q3,0.05
D,2025Q4,
D,2025Q3,
D,2025Q2,0.06
D,2025Q1,0.05
D,2024Q4,0.02
D,2024Q3,0.03
DCC,2025Q4,
DCC,2025Q3,
DCC,2025Q2,0.03
DCC,2025Q1,0.03
DCC,2024Q4,0.03
DCC,2024Q3,0.03
DCON,2025Q4,
DCON,2025Q3,
DCON,2025Q2,0.0
DCON,2025Q1,0.0
DCON,2024Q4,0.0
DCON,2024Q3,0.0
DDD,2025Q4,
DDD,2025Q3,
DDD,2025Q2,0.04
DDD,2025Q1,0.06
DDD,2024Q4,0.06
DDD,2024Q3,-0.08
DELTA,2025Q4,
DELTA,2025Q3,0.6
DELTA,2025Q2,0.37
DELTA,2025Q1,0.44
DELTA,2024Q4,0.17
DELTA,2024Q3,0.47
DEMCO,2025Q4,
DEMCO,2025Q3,
DEMCO,2025Q2,0.03
DEMCO,2025Q1,-0.04
DEMCO,2024Q4,-0.12
DEMCO,2024Q3,0.09
DEXON,2025Q4,
DEXON,2025Q3,
DEXON,2025Q2,-0.06
DEXON,2025Q1,-0.04
DEXON,2024Q4,0.1
DEXON,2024Q3,-0.02
DHOUSE,2025Q4,
DHOUSE,2025Q3,
DHOUSE,2025Q2,-0.01
DHOUSE,2025Q1,-0.01
DHOUSE,2024Q4,0.0
DHOUSE,2024Q3,0.01
DIF,2025Q4,
DIF,2025Q3,
DIF,2025Q2,
DIF,2025Q1,
DIF,2024Q4,
DIF,2024Q3,
DIMET,2025Q4,
DIMET,2025Q3,
DIMET,2025Q2,0.0
DIMET,2025Q1,0.0
DIMET,2024Q4,-0.06
DIMET,2024Q3,-0.01
DITTO,2025Q4,
DITTO,2025Q3,
DITTO,2025Q2,0.24
DITTO,2025Q1,0.21
DITTO,2024Q4,0.12
DITTO,2024Q3,0.2
DMT,2025Q4,
DMT,2025Q3,
DMT,2025Q2,0.2
DMT,2025Q1,0.23
DMT,2024Q4,0.11
DMT,2024Q3,0.22
DOD,2025Q4,
DOD,2025Q3,
DOD,2025Q2,0.02
DOD,2025Q1,0.06
DOD,2024Q4,0.01
DOD,2024Q3,0.02
DOHOME,2025Q4,
DOHOME,2025Q3,
DOHOME,2025Q2,0.05
DOHOME,2025Q1,0.07
DOHOME,2024Q4,0.05
DOHOME,2024Q3,0.02
DPAINT,2025Q4,
DPAINT,2025Q3,
DPAINT,2025Q2,-0.06
DPAINT,2025Q1,-0.07
DPAINT,2024Q4,-0.22
DPAINT,2024Q3,-0.19
DREIT,2025Q4,
DREIT,2025Q3,
DREIT,2025Q2,-0.04719
DREIT,2025Q1,0.241425
DREIT,2024Q4,
DREIT,2024Q3,-0.254836
DRT,2025Q4,
DRT,2025Q3,
DRT,2025Q2,0.12
DRT,2025Q1,0.12
DRT,2024Q4,0.07
DRT,2024Q3,0.1
DTCENT,2025Q4,
DTCENT,2025Q3,
DTCENT,2025Q2,0.02
DTCENT,2025Q1,0.02
DTCENT,2024Q4,0.02
DTCENT,2024Q3,0.02
DTCI,2025Q4,
DTCI,2025Q3,
DTCI,2025Q2,0.02
DTCI,2025Q1,-0.38
DTCI,2024Q4,-0.24
DTCI,2024Q3,-0.28
DUSIT,2025Q4,
DUSIT,2025Q3,
DUSIT,2025Q2,-0.38
DUSIT,2025Q1,0.02
DUSIT,2024Q4,0.33
DUSIT,2024Q3,-0.67
DV8,2025Q4,
DV8,2025Q3,
DV8,2025Q2,0.0
DV8,2025Q1,-0.02
DV8,2024Q4,0.0
DV8,2024Q3,0.01
EA,2025Q4,
EA,2025Q3,
EA,2025Q2,-0.1
EA,2025Q1,0.04
EA,2024Q4,-1.5
EA,2024Q3,0.11
EASON,2025Q4,
EASON,2025Q3,
EASON,2025Q2,0.03
EASON,2025Q1,0.03
EASON,2024Q4,0.0
EASON,2024Q3,0.03
EAST,2025Q4,
EAST,2025Q3,
EAST,2025Q2,0.02
EAST,2025Q1,0.01
EAST,2024Q4,0.02
EAST,2024Q3,0.01
EASTW,2025Q4,
EASTW,2025Q3,
EASTW,2025Q2,0.0
EASTW,2025Q1,0.0
EASTW,2024Q4,0.01
EASTW,2024Q3,-0.01
ECF,2025Q4,
ECF,2025Q3,
ECF,2025Q2,-5.8
ECF,2025Q1,-0.08
ECF,2024Q4,-0.12
ECF,2024Q3,-0.06
EFORL,2025Q4,
EFORL,2025Q3,
EFORL,2025Q2,0.0
EFORL,2025Q1,0.0
EFORL,2024Q4,0.0
EFORL,2024Q3,0.01
EGATIF,2025Q4,
EGATIF,2025Q3,
EGATIF,2025Q2,
EGATIF,2025Q1,
EGATIF,2024Q4,
EGATIF,2024Q3,
EGCO,2025Q4,
EGCO,2025Q3,
EGCO,2025Q2,4.1
EGCO,2025Q1,6.79
EGCO,2024Q4,-0.2
EGCO,2024Q3,4.68
EKH,2025Q4,
EKH,2025Q3,
EKH,2025Q2,0.06
EKH,2025Q1,0.07
EKH,2024Q4,0.08
EKH,2024Q3,0.13
EMC,2025Q4,
EMC,2025Q3,
EMC,2025Q2,0.0
EMC,2025Q1,-0.02
EMC,2024Q4,0.0
EMC,2024Q3,0.0
EP,2025Q4,
EP,2025Q3,
EP,2025Q2,-0.61
EP,2025Q1,-0.08
EP,2024Q4,-0.31
EP,2024Q3,-0.56
EPG,2025Q4,0.08
EPG,2025Q3,0.06
EPG,2025Q2,0.05
EPG,2025Q1,0.09
EPG,2024Q4,0.05
EPG,2024Q3,0.11
ERW,2025Q4,
ERW,2025Q3,
ERW,2025Q2,0.01
ERW,2025Q1,0.07
ERW,2024Q4,0.08
ERW,2024Q3,0.03
ESTAR,2025Q4,
ESTAR,2025Q3,
ESTAR,2025Q2,0.0
ESTAR,2025Q1,0.0
ESTAR,2024Q4,0.02
ESTAR,2024Q3,0.0
ETC,2025Q4,
ETC,2025Q3,
ETC,2025Q2,0.0
ETC,2025Q1,0.01
ETC,2024Q4,0.0
ETC,2024Q3,0.01
ETE,2025Q4,
ETE,2025Q3,
ETE,2025Q2,0.0
ETE,2025Q1,0.01
ETE,2024Q4,-0.02
ETE,2024Q3,0.01
ETL,2025Q4,
ETL,2025Q3,
ETL,2025Q2,0.04
ETL,2025Q1,0.02
ETL,2024Q4,-0.07
ETL,2024Q3,-0.02
EURO,2025Q4,
EURO,2025Q3,
EURO,2025Q2,0.12
EURO,2025Q1,0.11
EURO,2024Q4,0.13
EURO,2024Q3,0.11
EVER,2025Q4,
EVER,2025Q3,
EVER,2025Q2,-0.02
EVER,2025Q1,-0.02
EVER,2024Q4,-0.03
EVER,2024Q3,-0.01
F&D,2025Q4,
F&D,2025Q3,
F&D,2025Q2,-0.91
F&D,2025Q1,1.13
F&D,2024Q4,0.74
F&D,2024Q3,0.48
FANCY,2025Q4,
FANCY,2025Q3,
FANCY,2025Q2,0.0
FANCY,2025Q1,0.0
FANCY,2024Q4,0.0
FANCY,2024Q3,0.0
FE,2025Q4,
FE,2025Q3,
FE,2025Q2,2.66
FE,2025Q1,-0.66
FE,2024Q4,5.33
FE,2024Q3,4.42
FLOYD,2025Q4,
FLOYD,2025Q3,
FLOYD,2025Q2,0.05
FLOYD,2025Q1,0.01
FLOYD,2024Q4,0.05
FLOYD,2024Q3,0.04
FM,2025Q4,
FM,2025Q3,
FM,2025Q2,0.19
FM,2025Q1,0.19
FM,2024Q4,0.18
FM,2024Q3,0.17
FMT,2025Q4,
FMT,2025Q3,
FMT,2025Q2,-0.3
FMT,2025Q1,0.48
FMT,2024Q4,0.62
FMT,2024Q3,-1.59
FN,2025Q4,
FN,2025Q3,
FN,2025Q2,-0.02
FN,2025Q1,-0.01
FN,2024Q4,-0.05
FN,2024Q3,-0.01
FNS,2025Q4,
FNS,2025Q3,
FNS,2025Q2,-0.23
FNS,2025Q1,-0.35
FNS,2024Q4,-4.64
FNS,2024Q3,-0.48
FORTH,2025Q4,
FORTH,2025Q3,
FORTH,2025Q2,0.13
FORTH,2025Q1,0.06
FORTH,2024Q4,0.02
FORTH,2024Q3,0.02
FPI,2025Q4,
FPI,2025Q3,
FPI,2025Q2,0.04
FPI,2025Q1,0.05
FPI,2024Q4,0.07
FPI,2024Q3,0.0
FPT,2025Q4,
FPT,2025Q3,0.27
FPT,2025Q2,0.1
FPT,2025Q1,0.14
FPT,2024Q4,0.27
FPT,2024Q3,0.14
FSMART,2025Q4,
FSMART,2025Q3,
FSMART,2025Q2,0.21
FSMART,2025Q1,0.2
FSMART,2024Q4,0.16
FSMART,2024Q3,0.15
FSX,2025Q4,
FSX,2025Q3,
FSX,2025Q2,-0.11
FSX,2025Q1,-0.08
FSX,2024Q4,0.08
FSX,2024Q3,0.04
FTE,2025Q4,
FTE,2025Q3,
FTE,2025Q2,0.05
FTE,2025Q1,0.05
FTE,2024Q4,0.05
FTE,2024Q3,0.08
FTI,2025Q4,
FTI,2025Q3,
FTI,2025Q2,0.03
FTI,2025Q1,0.02
FTI,2024Q4,0.04
FTI,2024Q3,0.0
FTREIT,2025Q4,
FTREIT,2025Q3,
FTREIT,2025Q2,0.24976
FTREIT,2025Q1,0.272083
FTREIT,2024Q4,0.192717
FTREIT,2024Q3,
FUTURERT,2025Q4,
FUTURERT,2025Q3,
FUTURERT,2025Q2,0.279591
FUTURERT,2025Q1,0.244664
FUTURERT,2024Q4,
FUTURERT,2024Q3,
FVC,2025Q4,
FVC,2025Q3,
FVC,2025Q2,0.01
FVC,2025Q1,0.02
FVC,2024Q4,0.0
FVC,2024Q3,-0.01
GABLE,2025Q4,
GABLE,2025Q3,
GABLE,2025Q2,0.11
GABLE,2025Q1,-0.01
GABLE,2024Q4,0.16
GABLE,2024Q3,0.07
GAHREIT,2025Q4,
GAHREIT,2025Q3,
GAHREIT,2025Q2,0.172074
GAHREIT,2025Q1,-0.3609
GAHREIT,2024Q4,
GAHREIT,2024Q3,0.173191
GBX,2025Q4,
GBX,2025Q3,
GBX,2025Q2,0.0
GBX,2025Q1,-0.01
GBX,2024Q4,-0.08
GBX,2024Q3,0.02
GC,2025Q4,
GC,2025Q3,
GC,2025Q2,0.11
GC,2025Q1,0.12
GC,2024Q4,0.1
GC,2024Q3,0.09
GCAP,2025Q4,
GCAP,2025Q3,
GCAP,2025Q2,0.0
GCAP,2025Q1,0.0
GCAP,2024Q4,-0.04
GCAP,2024Q3,-0.01
GEL,2025Q4,
GEL,2025Q3,
GEL,2025Q2,-0.02
GEL,2025Q1,-0.01
GEL,2024Q4,-0.03
GEL,2024Q3,-0.01
GENCO,2025Q4,
GENCO,2025Q3,
GENCO,2025Q2,0.0
GENCO,2025Q1,0.01
GENCO,2024Q4,-0.12
GENCO,2024Q3,0.0
GFC,2025Q4,
GFC,2025Q3,
GFC,2025Q2,0.03
GFC,2025Q1,0.03
GFC,2024Q4,0.04
GFC,2024Q3,0.08
GFPT,2025Q4,
GFPT,2025Q3,
GFPT,2025Q2,0.51
GFPT,2025Q1,0.51
GFPT,2024Q4,0.3
GFPT,2024Q3,0.43
GGC,2025Q4,
GGC,2025Q3,
GGC,2025Q2,-0.16
GGC,2025Q1,-0.2
GGC,2024Q4,0.15
GGC,2024Q3,-0.18
GJS,2025Q4,
GJS,2025Q3,
GJS,2025Q2,-0.01
GJS,2025Q1,-0.01
GJS,2024Q4,-0.01
GJS,2024Q3,-0.01
GLAND,2025Q4,
GLAND,2025Q3,
GLAND,2025Q2,0.02
GLAND,2025Q1,0.02
GLAND,2024Q4,0.02
GLAND,2024Q3,0.02
GLOBAL,2025Q4,
GLOBAL,2025Q3,0.07
GLOBAL,2025Q2,0.1
GLOBAL,2025Q1,0.12
GLOBAL,2024Q4,0.1
GLOBAL,2024Q3,0.07
GLORY,2025Q4,
GLORY,2025Q3,
GLORY,2025Q2,-0.02
GLORY,2025Q1,-0.01
GLORY,2024Q4,-0.19
GLORY,2024Q3,-0.02
GPI,2025Q4,
GPI,2025Q3,
GPI,2025Q2,0.09
GPI,2025Q1,0.26
GPI,2024Q4,-0.07
GPI,2024Q3,-0.07
GPSC,2025Q4,
GPSC,2025Q3,
GPSC,2025Q2,0.72
GPSC,2025Q1,0.4
GPSC,2024Q4,0.35
GPSC,2024Q3,0.27
GRAMMY,2025Q4,
GRAMMY,2025Q3,
GRAMMY,2025Q2,0.0
GRAMMY,2025Q1,0.13
GRAMMY,2024Q4,-0.04
GRAMMY,2024Q3,-0.02
GRAND,2025Q4,
GRAND,2025Q3,
GRAND,2025Q2,-0.03
GRAND,2025Q1,-0.01
GRAND,2024Q4,-0.02
GRAND,2024Q3,-0.01
GREEN,2025Q4,
GREEN,2025Q3,
GREEN,2025Q2,-0.01
GREEN,2025Q1,-0.03
GREEN,2024Q4,-0.03
GREEN,2024Q3,0.02
GROREIT,2025Q4,
GROREIT,2025Q3,
GROREIT,2025Q2,0.211298
GROREIT,2025Q1,0.175644
GROREIT,2024Q4,
GROREIT,2024Q3,0.205533
GSTEEL,2025Q4,
GSTEEL,2025Q3,
GSTEEL,2025Q2,-0.01
GSTEEL,2025Q1,-0.02
GSTEEL,2024Q4,-0.03
GSTEEL,2024Q3,-0.01
GTB,2025Q4,
GTB,2025Q3,
GTB,2025Q2,0.02
GTB,2025Q1,0.02
GTB,2024Q4,0.01
GTB,2024Q3,0.03
GTV,2025Q4,
GTV,2025Q3,
GTV,2025Q2,0.0
GTV,2025Q1,0.0
GTV,2024Q4,-0.01
GTV,2024Q3,0.0
GULF,2025Q4,
GULF,2025Q3,
GULF,2025Q2,4.28
GULF,2025Q1,0.46
GULF,2024Q4,
GULF,2024Q3,0.51
GULFI,2025Q4,
GULFI,2025Q3,
GULFI,2025Q2,
GULFI,2025Q1,
GULFI,2024Q4,0.33
GULFI,2024Q3,0.51
GUNKUL,2025Q4,
GUNKUL,2025Q3,
GUNKUL,2025Q2,0.06
GUNKUL,2025Q1,0.04
GUNKUL,2024Q4,0.06
GUNKUL,2024Q3,0.04
GVREIT,2025Q4,
GVREIT,2025Q3,
GVREIT,2025Q2,0.240517
GVREIT,2025Q1,0.245577
GVREIT,2024Q4,0.250187
GVREIT,2024Q3,
GYT,2025Q4,
GYT,2025Q3,
GYT,2025Q2,7.14
GYT,2025Q1,13.08
GYT,2024Q4,0.16
GYT,2024Q3,13.64
HANA,2025Q4,
HANA,2025Q3,
HANA,2025Q2,0.04
HANA,2025Q1,0.54
HANA,2024Q4,-1.96
HANA,2024Q3,0.46
HARN,2025Q4,
HARN,2025Q3,
HARN,2025Q2,0.04
HARN,2025Q1,0.03
HARN,2024Q4,0.03
HARN,2024Q3,0.06
HEALTH,2025Q4,
HEALTH,2025Q3,
HEALTH,2025Q2,-0.01
HEALTH,2025Q1,0.0
HEALTH,2024Q4,-0.48
HEALTH,2024Q3,-0.02
HENG,2025Q4,
HENG,2025Q3,
HENG,2025Q2,0.0
HENG,2025Q1,0.01
HENG,2024Q4,0.02
HENG,2024Q3,0.01
HFT,2025Q4,
HFT,2025Q3,
HFT,2025Q2,0.04
HFT,2025Q1,0.12
HFT,2024Q4,0.23
HFT,2024Q3,-0.06
HL,2025Q4,
HL,2025Q3,
HL,2025Q2,0.06
HL,2025Q1,0.08
HL,2024Q4,0.12
HL,2024Q3,0.06
HMPRO,2025Q4,
HMPRO,2025Q3,0.1
HMPRO,2025Q2,0.11
HMPRO,2025Q1,0.13
HMPRO,2024Q4,0.13
HMPRO,2024Q3,0.11
HPF,2025Q4,
HPF,2025Q3,
HPF,2025Q2,
HPF,2025Q1,
HPF,2024Q4,
HPF,2024Q3,
HPT,2025Q4,
HPT,2025Q3,
HPT,2025Q2,0.01
HPT,2025Q1,0.01
HPT,2024Q4,0.02
HPT,2024Q3,0.01
HTC,2025Q4,
HTC,2025Q3,
HTC,2025Q2,0.35
HTC,2025Q1,0.45
HTC,2024Q4,0.33
HTC,2024Q3,0.32
HTECH,2025Q4,
HTECH,2025Q3,
HTECH,2025Q2,0.08
HTECH,2025Q1,0.08
HTECH,2024Q4,0.12
HTECH,2024Q3,0.07
HUMAN,2025Q4,
HUMAN,2025Q3,
HUMAN,2025Q2,0.1
HUMAN,2025Q1,0.09
HUMAN,2024Q4,0.14
HUMAN,2024Q3,0.07
HYDRO,2025Q4,
HYDRO,2025Q3,
HYDRO,2025Q2,0.02
HYDRO,2025Q1,0.0
HYDRO,2024Q4,-0.34
HYDRO,2024Q3,-0.08
HYDROGEN,2025Q4,
HYDROGEN,2025Q3,
HYDROGEN,2025Q2,0.173281
HYDROGEN,2025Q1,0.171548
HYDROGEN,2024Q4,
HYDROGEN,2024Q3,0.150814
I2,2025Q4,
I2,2025Q3,
I2,2025Q2,-0.01
I2,2025Q1,0.0
I2,2024Q4,0.01
I2,2024Q3,0.02
ICC,2025Q4,
ICC,2025Q3,
ICC,2025Q2,0.38
ICC,2025Q1,1.66
ICC,2024Q4,-0.01
ICC,2024Q3,-0.14
ICHI,2025Q4,
ICHI,2025Q3,
ICHI,2025Q2,0.31
ICHI,2025Q1,0.19
ICHI,2024Q4,0.16
ICHI,2024Q3,0.27
ICN,2025Q4,
ICN,2025Q3,
ICN,2025Q2,0.04
ICN,2025Q1,0.04
ICN,2024Q4,0.08
ICN,2024Q3,0.05
IFS,2025Q4,
IFS,2025Q3,
IFS,2025Q2,0.08
IFS,2025Q1,-0.03
IFS,2024Q4,0.08
IFS,2024Q3,0.07
IHL,2025Q4,
IHL,2025Q3,
IHL,2025Q2,0.08
IHL,2025Q1,0.08
IHL,2024Q4,0.03
IHL,2024Q3,-0.03
IIG,2025Q4,
IIG,2025Q3,
IIG,2025Q2,-0.32
IIG,2025Q1,-0.83
IIG,2024Q4,0.04
IIG,2024Q3,0.0
III,2025Q4,
III,2025Q3,
III,2025Q2,0.1
III,2025Q1,0.14
III,2024Q4,0.15
III,2024Q3,0.13
ILINK,2025Q4,
ILINK,2025Q3,
ILINK,2025Q2,0.12
ILINK,2025Q1,0.17
ILINK,2024Q4,0.25
ILINK,2024Q3,0.26
ILM,2025Q4,
ILM,2025Q3,
ILM,2025Q2,0.35
ILM,2025Q1,0.43
ILM,2024Q4,0.34
ILM,2024Q3,0.38
IMH,2025Q4,
IMH,2025Q3,
IMH,2025Q2,-0.35
IMH,2025Q1,0.04
IMH,2024Q4,-0.28
IMH,2024Q3,-0.08
IMPACT,2025Q4,
IMPACT,2025Q3,
IMPACT,2025Q2,0.242743
IMPACT,2025Q1,
IMPACT,2024Q4,0.187219
IMPACT,2024Q3,0.121818
IND,2025Q4,
IND,2025Q3,
IND,2025Q2,0.09
IND,2025Q1,0.06
IND,2024Q4,0.08
IND,2024Q3,0.05
INET,2025Q4,
INET,2025Q3,
INET,2025Q2,0.11
INET,2025Q1,0.08
INET,2024Q4,0.34
INET,2024Q3,0.17
INETREIT,2025Q4,
INETREIT,2025Q3,
INETREIT,2025Q2,0.271547
INETREIT,2025Q1,0.255251
INETREIT,2024Q4,
INETREIT,2024Q3,0.228633
INGRS,2025Q4,0.0
INGRS,2025Q3,0.02
INGRS,2025Q2,-0.01
INGRS,2025Q1,0.02
INGRS,2024Q4,-0.02
INGRS,2024Q3,-0.01
INOX,2025Q4,
INOX,2025Q3,
INOX,2025Q2,0.01
INOX,2025Q1,-0.02
INOX,2024Q4,0.02
INOX,2024Q3,0.01
INSET,2025Q4,
INSET,2025Q3,
INSET,2025Q2,0.01
INSET,2025Q1,0.01
INSET,2024Q4,0.01
INSET,2024Q3,0.05
INSURE,2025Q4,
INSURE,2025Q3,
INSURE,2025Q2,2.96
INSURE,2025Q1,-10.59
INSURE,2024Q4,11.41
INSURE,2024Q3,0.81
INTUCH,2025Q4,
INTUCH,2025Q3,
INTUCH,2025Q2,
INTUCH,2025Q1,
INTUCH,2024Q4,1.03
INTUCH,2024Q3,1.08
IP,2025Q4,
IP,2025Q3,
IP,2025Q2,0.05
IP,2025Q1,0.04
IP,2024Q4,0.02
IP,2024Q3,0.01
IRC,2025Q4,
IRC,2025Q3,0.33
IRC,2025Q2,0.27
IRC,2025Q1,0.17
IRC,2024Q4,0.05
IRC,2024Q3,0.83
IRCP,2025Q4,
IRCP,2025Q3,
IRCP,2025Q2,-0.02
IRCP,2025Q1,-0.01
IRCP,2024Q4,-0.01
IRCP,2024Q3,0.02
IROYAL,2025Q4,
IROYAL,2025Q3,
IROYAL,2025Q2,0.17
IROYAL,2025Q1,0.04
IROYAL,2024Q4,0.06
IROYAL,2024Q3,
IRPC,2025Q4,
IRPC,2025Q3,
IRPC,2025Q2,-0.1
IRPC,2025Q1,-0.06
IRPC,2024Q4,-0.05
IRPC,2024Q3,-0.24
ISSARA,2025Q4,
ISSARA,2025Q3,
ISSARA,2025Q2,
ISSARA,2025Q1,
ISSARA,2024Q4,
ISSARA,2024Q3,0.106414
IT,2025Q4,
IT,2025Q3,
IT,2025Q2,0.13
IT,2025Q1,0.08
IT,2024Q4,0.11
IT,2024Q3,0.09
ITC,2025Q4,
ITC,2025Q3,
ITC,2025Q2,0.23
ITC,2025Q1,0.23
ITC,2024Q4,0.26
ITC,2024Q3,0.33
ITD,2025Q4,
ITD,2025Q3,
ITD,2025Q2,0.39
ITD,2025Q1,1.28
ITD,2024Q4,-0.24
