symbol,sector,last_price,eps_ttm,g_base,fcf_ttm,fcf_mode,terminal_method,exit_multiple_used,shares,equity_last,roe_ttm,ebitda_ttm,net_debt,minority_interest,model,coe,wacc,terminal_pe_used,intrinsic,intrinsic_s_bull,intrinsic_s_base,intrinsic_s_bear,upside_pct,flags
BTU,Energy,22.440000534057617,-0.994474,0.3,-191100000.0,fcfe,,,121834029.0,,,321300000.0,-62900000.0,44900000.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
BUSE,Financial Services,29.989999771118164,2.25,-0.3,215445000.0,fcfe,,,84577160.0,,,,203927000.0,,eps_dcf,0.08448999984741211,0.08,15.0,7.883328024649231,10.465344087577158,7.418650449333207,6.695344687669377,-73.71347754313335,
BVFL,Financial Services,21.489999771118164,1.3900000000000001,-0.1305712355613714,17528000.0,fcfe,,,8658965.0,,,,-39577000.0,,eps_dcf,0.08,0.08,15.0,11.009811497947698,14.9666520680243,10.848218936847584,7.537748611171436,-48.76774492690077,
BWA,Consumer Cyclical,62.439998626708984,1.644129,0.3,1254000000.0,fcfe,,,205114941.0,,,1425000000.0,1963000000.0,163000000.0,eps_dcf,0.10483999984741212,0.0885049998855591,15.0,70.69928902809347,95.76775120699367,69.37081515365398,49.61624847251175,13.227563393717856,
BWB,Financial Services,22.059999465942383,1.77,-0.3,29547000.0,fcfe,,,27883367.0,,,,222628000.0,,eps_dcf,0.08,0.08,15.0,6.269925516122299,8.23273734889403,5.924507154316698,5.3433687687673705,-71.57785281997761,
BWFG,Financial Services,60.099998474121094,4.9799999999999995,-0.3,30555000.0,fcfe,,,7973180.0,,,,-79145000.0,,eps_dcf,0.08,0.08,15.0,17.640807384344097,23.16329491383744,16.66895233248427,15.033885010430229,-70.64757432241835,
BWIN,Financial Services,27.25,-0.67,0.3,-14766000.0,fcfe,,,97489954.0,,,73598000.0,2426364000.0,587715000.0,eps_dcf,0.10511499984741211,0.0919919998779297,15.0,,,,,,eps<=0_block|no_intrinsic
BWMN,Industrials,25.309999465942383,0.6000000000000001,0.3,31390000.0,fcfe,,,17507734.0,,,46979000.0,239324000.0,,eps_dcf,0.1196349998474121,0.09960124988555907,15.0,24.245558973642765,32.799745804759475,23.793631074989676,17.047155838485324,-4.205612464480486,
BX,Financial Services,126.91000366210938,3.9099999999999997,-0.15185499109051648,4425155000.0,fcfe,,,1222261991.0,,,,11713366000.0,13045941000.0,eps_dcf,0.13255999984741212,0.11394799987792971,15.0,23.30041251134761,32.3106526772523,22.727424006692896,16.009137859407055,-81.6402081483004,
BXC,Industrials,60.459999084472656,-0.520627,0.3,12866000.0,fcfe,,,7782395.0,,,69007000.0,348156000.0,,eps_dcf,0.12337499984741213,0.1024062498855591,15.0,,,,,,eps<=0_block|no_intrinsic
BXMT,Real Estate,17.079999923706055,0.37,-0.3,,fcfe,,,168683520.0,,,,15344428000.0,3092000.0,eps_dcf,0.09735999984741212,0.08,15.0,1.2481346975041232,1.6761023087929605,1.169147681666713,1.0571281337275156,-92.6924197711981,
BXP,Real Estate,69.8499984741211,1.9900000000000002,-0.3,,fcfe,,,159477391.0,,,1991927000.0,15845746000.0,2566208000.0,eps_dcf,0.1028049998474121,0.08064824990081787,15.0,6.59295450715339,8.841908939278152,6.177596929435323,5.59007280818283,-90.56126750010448,
BYD,Consumer Cyclical,87.72000122070312,22.81,-0.005791690228553192,196120000.0,fcfe,,,74330156.0,,,2781660000.0,2548814000.0,-1866000.0,eps_dcf,0.1048949998474121,0.08854624988555906,15.0,292.6149906129142,405.10295336546574,285.8577180012523,200.39884569534826,233.5784160293115,
BZH,Consumer Cyclical,32.90999984741211,-0.1499999999999999,0.3,-69674000.0,fcfe,,,27333825.0,,,-11121000.0,1134949000.0,,eps_dcf,0.16555999984741213,0.1340449998855591,15.0,,,,,,eps<=0_block|no_intrinsic
C,Financial Services,129.36000061035156,9.26,-0.3,-37215000000.0,fcfe,,,1677400000.0,,,,-6100000000.0,1613000000.0,eps_dcf,0.10582999984741212,0.09256399987792971,15.0,30.374964111592806,40.70649282295782,28.46611741257376,25.769975497284946,-76.51904455142515,
CAG,Consumer Defensive,14.279999732971191,-0.09999999999999987,0.3,978700000.0,fcfe,,,478565642.0,,,-1038300000.0,7050400000.0,0.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CAH,Healthcare,228.52000427246094,6.54,-0.03427272066621645,4392000000.0,fcfe,,,234205855.0,,,3271000000.0,4979000000.0,160000000.0,eps_dcf,0.08,0.08,15.0,80.78840184090147,109.11251994231698,79.75510675484657,55.56416899765068,-64.64712045752515,
CAKE,Consumer Cyclical,85.7699966430664,3.42,-0.07597385745672158,171487000.0,fcfe,,,49685363.0,,,302811000.0,1906650000.0,,eps_dcf,0.10104499984741211,0.08565874988555908,15.0,32.565788172222234,45.29376367826313,31.77616177444671,22.206691859507906,-62.031258660595,
CAL,Consumer Cyclical,11.850000381469727,-0.009999999999999953,0.3,22037000.0,fcfe,,,33589744.0,,,84988000.0,911547000.0,7296000.0,eps_dcf,0.08767999984741212,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CAPR,Healthcare,19.440000534057617,-2.32,0.1247421799315862,-113963524.0,fcfe,,,57911893.0,,,-111768265.0,-90636754.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CARE,Financial Services,33.349998474121094,4.87,-0.3,329332000.0,fcfe,,,22222010.0,,,,-49818000.0,,eps_dcf,0.08,0.08,15.0,17.2511509963365,22.651655869555896,16.300762622328996,14.701811245139606,-48.272408438869846,
CARL,Healthcare,11.65999984741211,-2.51,-0.3,-35154000.0,fcfe,,,27184933.0,,,-30877000.0,-55761000.0,,eps_dcf,0.10064000129699707,0.0914690011024475,15.0,,,,,,eps<=0_block|no_intrinsic
CARR,Industrials,68.69000244140625,1.52,0.3,1686000000.0,fcfe,,,830580423.0,,,3163000000.0,11202000000.0,349000000.0,eps_dcf,0.11763500129699708,0.0981012509727478,15.0,61.93690067637124,83.8039098343187,60.78116276022347,43.537105266867115,-9.831273147494098,
CASH,Financial Services,89.76000213623047,8.42,-0.04098511383500192,461074000.0,fcfe,,,21110034.0,,,,-98095000.0,-785000.0,eps_dcf,0.08,0.08,15.0,100.92751761997108,136.38090703646117,99.6236638625717,69.38568947567913,12.441527649243438,
CAT,Industrials,880.280029296875,20.09,-0.22777819013986556,7901000000.0,fcfe,,,460591983.0,,,15019000000.0,38994000000.0,-1000000.0,eps_dcf,0.13171500129699706,0.10866125097274779,15.0,83.46670545915894,115.75398279214326,81.34705107214836,57.538391287206366,-90.51816437028248,
CATO,Consumer Cyclical,3.2100000381469727,-0.01000000000000012,0.3,-1091000.0,fcfe,,,19958858.0,,,7836000.0,119615000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CATY,Financial Services,62.709999084472656,4.85,-0.2612311519001209,363423000.0,fcfe,,,67035475.0,,,,33703000.0,,eps_dcf,0.09233500129699707,0.08176800103759765,15.0,19.672237302417635,27.30100807454601,18.994285061771095,14.077323252228876,-68.62982364914659,
CB,Financial Services,352.1600036621094,28.315839000000004,-0.3,,fcfe,,,387860106.0,,,,15039000000.0,6124000000.0,eps_dcf,0.08,0.08,15.0,100.30406861949771,131.70444367263855,94.77818685648577,85.48133885539272,-71.51747285993967,
CBAN,Financial Services,20.979999542236328,1.6,0.020355581765324704,29334000.0,fcfe,,,21158353.0,,,,-37669000.0,,eps_dcf,0.08,0.08,15.0,25.129470325937202,33.795229974820415,24.833721098081124,17.350958360622226,19.778221516865525,
CBFV,Financial Services,36.36000061035156,1.2200000000000002,-0.3,16047000.0,fcfe,,,5072611.0,,,,-20781000.0,,eps_dcf,0.08,0.08,15.0,4.3216435760842975,5.674542127486282,4.083558603540324,3.6829999423142334,-88.1142917944453,
CBIO,Healthcare,14.75,-10.91,-0.172360089848974,,fcfe,,,35669618.0,,,-158856000.0,-187620000.0,,eps_dcf,0.10065999984741211,0.09148599987030029,15.0,,,,,,eps<=0_block|no_intrinsic
CBLL,Healthcare,18.719999313354492,-1.63,0.3,-50355000.0,fcfe,,,37942700.0,,,-57274000.0,-23136000.0,,eps_dcf,0.10065999984741211,0.09148599987030029,15.0,,,,,,eps<=0_block|no_intrinsic
CBNK,Financial Services,35.84000015258789,3.3100000000000005,0.024433815996646402,66093000.0,fcfe,,,16288055.0,,,,-347189000.0,,eps_dcf,0.08,0.08,15.0,52.90876124181545,71.1306891671201,52.2900055291598,36.54310045447777,47.62489122923477,
CBRE,Real Estate,140.9600067138672,4.39,-0.3,897000000.0,fcfe,,,292816579.0,,,2149000000.0,8694000000.0,787000000.0,eps_dcf,0.11193499984741212,0.08658274990081788,15.0,14.115929156489042,18.88931896295483,13.23332354974961,11.990356170241544,-89.98586231260418,
CBT,Basic Materials,90.38999938964844,5.29,0.3,459000000.0,fcfe,,,51621417.0,,,752000000.0,1047000000.0,119000000.0,eps_dcf,0.0907599998474121,0.08,15.0,241.56079134012202,327.61894700806783,236.98672388736173,169.22483803045708,167.24282882093462,
CC,Basic Materials,17.520000457763672,-2.36,-0.3,154000000.0,fcfe,,,150377709.0,,,304000000.0,3828000000.0,1000000.0,eps_dcf,0.1227149998474121,0.10191124988555908,15.0,,,,,,eps<=0_block|no_intrinsic
CCAP,Financial Services,11.050000190734863,0.29,0.3,,fcfe,,,36845952.0,,,,900994000.0,,eps_dcf,0.08,0.08,15.0,13.71051974814971,18.020214843749997,13.608916658469173,9.705633921591035,24.077099651506103,
CCI,Real Estate,79.16999816894531,2.42,-0.3,2726000000.0,fcfe,,,436451983.0,,,2688000000.0,29824000000.0,,eps_dcf,0.09911999984741211,0.08,15.0,8.115884538087728,10.8940557701032,7.6030235449666,6.8762962854356395,-89.74878776582919,
CCL,Consumer Cyclical,26.40999984741211,2.22,0.3,3200000000.0,fcfe,,,1369649119.0,,,7167000000.0,23927000000.0,16000000.0,eps_dcf,0.17336999984741214,0.1399024998855591,15.0,72.1493038285567,97.14236784930064,70.84318760008209,51.074588493236575,173.18933830144093,
CCNE,Financial Services,34.27000045776367,2.788535,-0.3,67601000.0,fcfe,,,29629013.0,,,,-289789000.0,,eps_dcf,0.08003499984741211,0.08,15.0,9.87706443795225,12.970212566778653,9.332627337447548,8.417227610639944,-71.1786860051977,
CCO,Communication Services,2.4200000762939453,-0.18390700000000001,0.3,29810000.0,fcfe,,,508983506.0,,,465305000.0,6259809000.0,12017000.0,eps_dcf,0.1532399998474121,0.13049199987792967,15.0,,,,,,eps<=0_block|no_intrinsic
CCRN,Healthcare,13.239999771118164,-3.0500000000000003,0.3,39604000.0,fcfe,,,32306484.0,,,-68414000.0,-103541000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CDE,Basic Materials,14.350000381469727,0.9299999999999999,-0.3,914841000.0,fcfe,,,1030534551.0,,,1311668000.0,-69947000.0,,eps_dcf,0.1169399998474121,0.09757999988555907,15.0,2.9423266359942732,3.9325383458756242,2.759119894090026,2.501735151825664,-79.49598217576549,
CDNS,Technology,330.1099853515625,4.29,-0.3,1429912000.0,fcfe,,,275816000.0,,,1980236000.0,1676686000.0,,eps_dcf,0.10879999984741212,0.0984049998703003,15.0,13.936017071162112,18.662704064335294,13.06239136817279,11.8302071869569,-95.7783715459802,
CDRE,Industrials,29.059999465942383,0.8900000000000001,0.3,60608000.0,fcfe,,,42797451.0,,,87574000.0,347669000.0,,eps_dcf,0.11853499984741211,0.09877624988555908,15.0,36.12964728704675,48.88145155229635,35.45580109397787,25.39938160100382,24.32776307993338,
CDW,Technology,133.24000549316406,8.219999999999999,-0.0687866242085684,1076200000.0,fcfe,,,127753451.0,,,1963800000.0,5212100000.0,,eps_dcf,0.0985699998474121,0.08970949987030029,15.0,81.65654887474068,113.57410255835234,79.68153495951339,55.66403693681097,-38.71469115262825,
CDXS,Healthcare,2.240000009536743,-0.37,-0.3,-22120000.0,fcfe,,,90896567.0,,,-20375000.0,36332000.0,,eps_dcf,0.18315999984741213,0.1616109998703003,15.0,,,,,,eps<=0_block|no_intrinsic
CECO,Industrials,79.93000030517578,0.37,0.3,-6090000.0,fcfe,,,58403031.0,,,68836000.0,235960000.0,5001000.0,eps_dcf,0.12650999984741212,0.1047574998855591,15.0,14.530488225606023,19.64514851127318,14.260657077312569,10.22532138481923,-81.82098314759406,
CEG,Utilities,252.38999938964844,11.51,-0.3,1137000000.0,fcfe,,,357102017.0,,,8232000000.0,21666000000.0,337000000.0,eps_dcf,0.10731499984741211,0.08357974990081787,15.0,37.57213794945593,50.33357560765724,35.21390283913209,31.885405622226116,-85.11346010526718,
CELC,Healthcare,88.37999725341797,-3.9,0.06453048483843182,-172966000.0,fcfe,,,48766288.0,,,-172659000.0,178250000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CENT,Consumer Defensive,43.61000061035156,2.75,0.3,282417000.0,fcfe,,,62570779.0,,,367898000.0,765229000.0,1095000.0,eps_dcf,0.08,0.08,15.0,130.01354933590244,170.88134765624997,129.05007176134563,92.03618373922534,198.12783195660296,
CENTA,Consumer Defensive,38.290000915527344,2.75,0.3,282417000.0,fcfe,,,62570779.0,,,367898000.0,765229000.0,1095000.0,eps_dcf,0.08,0.08,15.0,130.01354933590244,170.88134765624997,129.05007176134563,92.03618373922534,239.54961145790782,
CETX,Technology,2.700000047683716,-152.5,-0.3,-7660016.0,fcfe,,,1721141.0,,,-10931255.0,16217563.0,0.0,eps_dcf,0.1615250012969971,0.14322125110244754,15.0,,,,,,eps<=0_block|no_intrinsic
CETY,Industrials,0.8790000081062317,-0.72,0.0,,fcfe,,,12166106.0,,,-3344567.0,1916848.0,0.0,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CF,Basic Materials,121.41999816894531,11.129999999999999,-0.3,1618000000.0,fcfe,,,153629274.0,,,3698000000.0,1578000000.0,2914000000.0,eps_dcf,0.08,0.08,15.0,39.42614180476903,51.76856875321501,37.25410430934737,33.59982734258804,-67.52912007961737,
CFG,Financial Services,72.38999938964844,4.609999999999999,-0.2709067536984068,2487000000.0,fcfe,,,422677660.0,,,,-846000000.0,,eps_dcf,0.10053000129699707,0.08832400103759767,15.0,17.43388717315573,23.971259456274485,16.71883703957018,13.041665290793617,-75.91671871784996,
CFR,Financial Services,161.64999389648438,10.27,-0.1314036262349596,663108000.0,fcfe,,,62797048.0,,,,-6918637000.0,,eps_dcf,0.08,0.08,15.0,81.02452936552312,110.14934322544842,79.83398173071956,55.47135841000853,-49.87656515631624,
CGNX,Technology,64.06999969482422,0.84,-0.3,241106000.0,fcfe,,,166419451.0,,,226441000.0,-163326000.0,,eps_dcf,0.12770000129699707,0.11447000110244751,15.0,2.567714964578217,3.422972784733086,2.4092622212946897,2.187815374273929,-95.992328739178,
CHCO,Financial Services,135.75999450683594,9.080000000000002,-0.030173103628334363,134469000.0,fcfe,,,14111166.0,,,,-149017000.0,,eps_dcf,0.08,0.08,15.0,114.23889018391236,154.24282296996114,112.78669454859818,78.59154430380612,-15.852316730787672,
CHCT,Real Estate,18.809999465942383,0.1100000000000001,0.3,34952000.0,fcfe,,,28571793.0,,,78136000.0,560631000.0,,eps_dcf,0.08326000129699707,0.08,15.0,5.147070432470182,6.835253906250006,5.089632506616635,3.631200736250997,-72.63652004993656,
CHD,Consumer Defensive,98.06999969482422,3.04,0.07317306450499661,1066700000.0,fcfe,,,236943602.0,,,1292700000.0,1702300000.0,,eps_dcf,0.08,0.08,15.0,59.73804711726215,79.99206441096746,59.091033681862555,41.425070129755646,-39.08631864672586,
CHDN,Consumer Cyclical,83.94999694824219,5.4,0.3,378600000.0,fcfe,,,69696908.0,,,1083400000.0,4736000000.0,48000000.0,eps_dcf,0.08243500129699707,0.08,15.0,253.33430433189665,335.548828125,250.74785352122115,178.8791329708198,201.7680923658463,
CHEF,Consumer Defensive,97.08999633789062,1.83,-0.26638264711328674,81130000.0,fcfe,,,40777629.0,,,235736000.0,855478000.0,,eps_dcf,0.12220000129699707,0.10566000103759766,15.0,6.5625720222251,9.00791880878264,6.319876927394441,4.845310520159538,-93.24073306235776,
CHGG,Consumer Defensive,0.8199999928474426,-0.79,-0.3,-25431000.0,fcfe,,,111958838.0,,,-22938000.0,18243000.0,,eps_dcf,0.16565000129699706,0.14042000103759764,15.0,,,,,,eps<=0_block|no_intrinsic
CHMI,Real Estate,2.3499999046325684,0.11000000000000001,-0.3,,fcfe,,,36739538.0,,,,96605000.0,2440000.0,eps_dcf,0.10179500129699706,0.08,15.0,0.36565157939860066,0.49050073116987236,0.3425962135040399,0.30996852531101127,-84.44035769202418,
CHPT,Consumer Cyclical,5.630000114440918,-8.68,-0.3,-70669000.0,fcfe,,,25897631.0,,,-157497000.0,153458000.0,,eps_dcf,0.14029500129699707,0.11509625097274781,15.0,,,,,,eps<=0_block|no_intrinsic
CHRW,Industrials,208.5,4.9399999999999995,-0.026185157956670424,807110000.0,fcfe,,,117873042.0,,,895822000.0,1484821000.0,,eps_dcf,0.09596500129699707,0.0818487509727478,15.0,60.02614706905785,83.3158748986115,58.61131244640673,40.98092310745756,-71.2104810220346,
CHTR,Communication Services,131.3699951171875,37.03,-0.11201329233946034,4226000000.0,fcfe,,,141178370.0,,,21230000000.0,96305000000.0,4685000000.0,eps_dcf,0.08436000129699707,0.08,15.0,316.3417453473316,434.79584941385986,310.3364758262318,215.90344984410268,140.80212918112815,
CHWY,Consumer Cyclical,20.93000030517578,0.6000000000000001,-0.26261522765432144,584500000.0,fcfe,,,409424207.0,,,457600000.0,-1100000.0,,eps_dcf,0.12511500129699707,0.1037112509727478,15.0,2.165545119075894,2.978847336781011,2.0913538031897057,1.5748168490293417,-89.65339184185116,
CHYM,Technology,22.329999923706055,-7.43,-0.3,134629000.0,fcfe,,,381019139.0,,,-972546000.0,-474941000.0,,eps_dcf,0.10064000129699707,0.0914690011024475,15.0,,,,,,eps<=0_block|no_intrinsic
CI,Healthcare,281.45001220703125,23.59,-0.11750222513171338,7660000000.0,fcfe,,,264532404.0,,,12557000000.0,23860000000.0,232000000.0,eps_dcf,0.08,0.08,15.0,198.77867879604872,270.01048977886705,195.91274901949333,136.14465714289642,-29.373362879860345,
CIA,Financial Services,5.369999885559082,0.35000000000000003,-0.3,16249000.0,fcfe,,,50553564.0,,,,-16966000.0,,eps_dcf,0.08,0.08,15.0,1.2398157800241838,1.6279424136231138,1.171512714130421,1.0565983441065425,-76.9121823753055,
CIEN,Technology,374.4100036621094,3.0,-0.3,832659000.0,fcfe,,,141552922.0,,,731027000.0,535454000.0,,eps_dcf,0.11571000129699707,0.1042785011024475,15.0,9.529132743987068,12.739850962478183,8.935184893677036,8.100258076426053,-97.45489365914838,
CIFR,Technology,17.559999465942383,-0.52,0.3,-1017369000.0,fcfe,,,409049197.0,,,-629306000.0,4031484000.0,25679000.0,eps_dcf,0.2214200012969971,0.19413200110244755,15.0,,,,,,eps<=0_block|no_intrinsic
CIM,Real Estate,12.899999618530273,-0.802052,0.3,,fcfe,,,83646018.0,,,,12258220000.0,,eps_dcf,0.14233000129699708,0.10633950084304811,15.0,,,,,,eps<=0_block|no_intrinsic
CINF,Financial Services,180.7899932861328,17.490000000000002,-0.3,3439000000.0,fcfe,,,154686742.0,,,,-326000000.0,,eps_dcf,0.08,0.08,15.0,61.95536569320849,81.35060804076645,58.54216391468874,52.7997286812098,-65.73075502295475,
CION,Financial Services,6.110000133514404,-0.040000000000000036,0.3,,fcfe,,,49789210.0,,,,1148935000.0,,eps_dcf,0.10515000129699709,0.09202000103759768,15.0,,,,,,eps<=0_block|no_intrinsic
CISO,Technology,0.26499998569488525,-0.44,-0.3,,fcfe,,,45313337.0,,,-1868372.0,1852695.0,,eps_dcf,0.15184500129699707,0.13499325110244753,15.0,,,,,,eps<=0_block|no_intrinsic
CJMB,Industrials,1.2200000286102295,-1.83,0.3,-5317114.0,fcfe,,,5646118.0,,,-9789889.0,824858.0,,eps_dcf,0.10064000129699707,0.08535500097274781,15.0,,,,,,eps<=0_block|no_intrinsic
CL,Consumer Defensive,92.9800033569336,2.5700000000000003,0.3,3767000000.0,fcfe,,,800189310.0,,,3901000000.0,6638000000.0,341000000.0,eps_dcf,0.08,0.08,15.0,121.50357156118883,159.69638671875,120.60315797333028,86.01199716720332,30.677099563825962,
CLAR,Consumer Cyclical,3.430000066757202,-1.1600000000000001,0.3,-12345000.0,fcfe,,,38441486.0,,,-13427000.0,-18374000.0,,eps_dcf,0.10443500129699707,0.08820125097274781,15.0,,,,,,eps<=0_block|no_intrinsic
CLH,Industrials,310.5799865722656,7.379999999999999,0.13373639685787153,463192000.0,fcfe,,,52846032.0,,,1154946000.0,2493889000.0,,eps_dcf,0.09321500129699707,0.08,15.0,177.7673347066485,244.06284735854564,174.00626602392623,122.75502810291819,-42.76278498541126,
CLIR,Industrials,3.619999885559082,-0.8300000000000001,0.059097630731606454,-5097000.0,fcfe,,,6307455.0,,,-5704000.0,-7596000.0,,eps_dcf,0.12066000129699708,0.10037000097274781,15.0,,,,,,eps<=0_block|no_intrinsic
CLNE,Energy,2.380000114440918,-0.45999999999999996,-0.3,5373000.0,fcfe,,,220224634.0,,,-1801000.0,268468000.0,5531000.0,eps_dcf,0.14601500129699707,0.11406050090789795,15.0,,,,,,eps<=0_block|no_intrinsic
CLRB,Healthcare,2.509999990463257,-10.43,-0.3,,fcfe,,,7991812.0,,,-22215494.0,-6818265.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CLS,Technology,301.3399963378906,8.270000000000001,-0.3,491500000.0,fcfe,,,114973107.0,,,1358600000.0,394400000.0,,eps_dcf,0.12896500129699706,0.1155452511024475,15.0,25.17869759336492,33.555045645973614,23.626572199385713,21.458725722693842,-91.64442228069446,
CLSK,Financial Services,13.029999732971191,-2.58,0.3,-1072203000.0,fcfe,,,256608606.0,,,-69302000.0,1530394000.0,,eps_dcf,0.25667500129699705,0.21324000103759763,15.0,,,,,,eps<=0_block|no_intrinsic
CLX,Consumer Defensive,96.31999969482422,6.16,0.3,380000000.0,fcfe,,,120921351.0,,,1311000000.0,3299000000.0,159000000.0,eps_dcf,0.08,0.08,15.0,291.23035051242147,382.77421874999993,289.07216074541424,206.16105157586478,202.35709243681694,
CLYM,Healthcare,12.699999809265137,-0.78,-0.15518975865306106,,fcfe,,,57263023.0,,,-59941000.0,-7877000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CMCSA,Communication Services,23.790000915527344,5.08,0.3,17716000000.0,fcfe,,,3572228557.0,,,44688000000.0,85144000000.0,266000000.0,eps_dcf,0.08166500129699708,0.08,15.0,238.90383894990356,315.664453125,236.67633240361954,168.8257444136592,904.2195450020977,upside>300%
CMDB,Industrials,18.809999465942383,-0.039256000000000034,-0.3,,fcfe,,,24240981.0,,,21007000.0,-93094000.0,,eps_dcf,0.10064000129699707,0.08535500097274781,15.0,,,,,,eps<=0_block|no_intrinsic
CME,Financial Services,245.0500030517578,11.72,-0.1992764769611277,4329300000.0,fcfe,,,361322751.0,,,6103600000.0,1032000000.0,,eps_dcf,0.08,0.08,15.0,66.52456899657999,90.72135545040733,65.45837944029846,45.52635121159726,-72.85265530785196,
CMG,Consumer Cyclical,34.439998626708984,1.09,0.27224192969459415,1506343000.0,fcfe,,,1282734000.0,,,2308592000.0,4999244000.0,,eps_dcf,0.09866000129699706,0.0838700009727478,15.0,43.52649230849367,59.11182191142989,42.69076148338056,30.44835518089676,26.383548327838525,
CMI,Industrials,648.47998046875,19.27,0.3,2671000000.0,fcfe,,,137989067.0,,,5226000000.0,5626000000.0,1021000000.0,eps_dcf,0.11285000129699707,0.0945125009727478,15.0,801.1087245835395,1084.399590349753,786.121084413587,562.7807793271838,23.536384886463676,
CMPX,Healthcare,2.049999952316284,-0.41000000000000003,-0.29876517508881895,,fcfe,,,180087915.0,,,-73696000.0,-45377000.0,,eps_dcf,0.08705500129699707,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
CMRC,Technology,3.0399999618530273,-0.18,-0.3,31406000.0,fcfe,,,82512244.0,,,9060000.0,107924000.0,,eps_dcf,0.10883500129699708,0.09843475110244751,15.0,,,,,,eps<=0_block|no_intrinsic
CMRE,Industrials,14.739999771118164,2.7800000000000002,-0.3,265139000.0,fcfe,,,120738359.0,,,549746000.0,919050000.0,71845000.0,eps_dcf,0.09855000129699706,0.08378750097274779,15.0,9.340860234455073,12.540089091648035,8.75031262019774,7.9132742200341095,-36.629169745594346,
CMS,Utilities,73.6500015258789,3.591311,-0.17460565841773523,-2291000000.0,fcfe,,,308919602.0,,,3410000000.0,18903000000.0,585000000.0,eps_dcf,0.08,0.08,15.0,23.01008855720516,31.34951113506564,22.652333330811654,15.74393165852522,-68.7575178812183,
CMTG,Real Estate,2.2899999618530273,-2.3200000000000003,-0.3,-6090000.0,fcfe,,,140218764.0,,,,919654000.0,,eps_dcf,0.10845000129699706,0.0843175008430481,15.0,,,,,,eps<=0_block|no_intrinsic
CMTL,Technology,1.6200000047683716,-2.21,0.19844677754680196,15346000.0,fcfe,,,29961431.0,,,56121000.0,222980000.0,,eps_dcf,0.12797500129699707,0.1147037511024475,15.0,,,,,,eps<=0_block|no_intrinsic
CNA,Financial Services,52.27000045776367,4.359999999999999,-0.3,2164000000.0,fcfe,,,270531425.0,,,,2450000000.0,,eps_dcf,0.08,0.08,15.0,15.444562288301258,20.27951120970507,14.59370123888181,13.162196515155784,-70.45233948145628,
CNC,Healthcare,66.44000244140625,-13.14,0.15477686407272717,7112000000.0,fcfe,,,493797000.0,,,-4442000000.0,-4893000000.0,100000000.0,eps_dcf,0.10484499870300293,0.09504324889755249,15.0,,,,,,eps<=0_block|no_intrinsic
CNET,Communication Services,0.8999999761581421,-0.5,-0.3,,fcfe,,,3668429.0,,,-974000.0,-557000.0,61000.0,eps_dcf,0.09279999870300293,0.08213999896240234,15.0,,,,,,eps<=0_block|no_intrinsic
CNK,Communication Services,30.420000076293945,0.18,0.3,260300000.0,fcfe,,,116787759.0,,,555800000.0,2728700000.0,8600000.0,eps_dcf,0.09967499870300293,0.08763999896240236,15.0,7.911837134745053,10.722080849879521,7.762750386216744,5.548853665195514,-73.9913309832281,
CNM,Industrials,45.2400016784668,2.36,0.16954612907268096,608000000.0,fcfe,,,187192831.0,,,924000000.0,2294000000.0,74000000.0,eps_dcf,0.09565999870300293,0.0816199990272522,15.0,64.80687038060015,88.71326167975081,63.47113562927588,44.90768333542227,43.25125547342039,
CNNE,Consumer Cyclical,14.949999809265137,-7.8100000000000005,-0.3,-58700000.0,fcfe,,,43940506.0,,,-166700000.0,68200000.0,-36500000.0,eps_dcf,0.11199499870300293,0.09387124902725219,15.0,,,,,,eps<=0_block|no_intrinsic
CNP,Utilities,43.130001068115234,1.68,-0.2097152852977926,-2672000000.0,fcfe,,,654169480.0,,,3812000000.0,24044000000.0,,eps_dcf,0.08,0.08,15.0,9.055078126083755,12.352730139963601,8.908146513764391,6.198220949162006,-79.00515209405383,
CNQ,Energy,43.88999938964844,5.17,-0.3,6582000000.0,fcfe,,,2085710000.0,,,23459000000.0,15944000000.0,,eps_dcf,0.09406499870300293,0.08,15.0,17.632884516623395,23.697886728616034,16.513971273865053,14.924622032905791,-59.82482396483662,
CNR,Energy,83.0199966430664,-1.2200000000000002,-0.3,241934000.0,fcfe,,,50407610.0,,,549510000.0,42340000.0,,eps_dcf,0.08,0.08,15.0,,,,,,eps<=0_block|no_intrinsic
