symbol,sector,last_price,eps_ttm,g_base,fcf_ttm,fcf_mode,terminal_method,exit_multiple_used,shares,equity_last,roe_ttm,ebitda_ttm,net_debt,minority_interest,model,coe,wacc,terminal_pe_used,intrinsic,intrinsic_s_bull,intrinsic_s_base,intrinsic_s_bear,upside_pct,flags
EMPD,Consumer Cyclical,5.019999980926514,-260.26,-0.3,-470496020.0,fcff,exit,8.0,36423863.0,,,-44792236.0,32066874.0,,fcf_dcf,0.09623000144958496,0.08204750108718872,,-62.49253214396153,-63.40787957226748,-62.49253214396153,-61.57718471565559,-1344.8711629761328,pe<0
EMR,Industrials,126.75,4.04,0.3,2667000000.0,fcff,exit,8.0,562800000.0,,,4927000000.0,12215000000.0,16000000.0,fcf_dcf,0.10998000144958497,0.09236000108718873,,47.364099870903566,53.57851678974359,47.364099870903566,41.14968295206356,-62.63187386910961,
ENGN,Healthcare,6.880000114440918,-1.8800000000000001,0.3,-95131000.0,fcff,exit,8.0,51191771.0,,,-90784000.0,-1246000.0,,fcf_dcf,0.08,0.08,,-18.489311981225477,-19.821885691696746,-18.489311981225477,-17.156738270754204,-368.7399952569325,pe<0
ENOV,Healthcare,28.239999771118164,-23.660000000000004,0.3,22765000.0,fcff,exit,8.0,57189381.0,,,-995450000.0,1407642000.0,2998000.0,fcf_dcf,0.13170500144958497,0.11787425123214722,,-111.21185525631358,-122.22065950667604,-111.21185525631358,-100.20305100595112,-493.8096889435992,pe<0
ENPH,Technology,27.600000381469727,1.45,-0.17775962024680925,217290000.0,fcff,exit,8.0,130859709.0,,,322643000.0,807481000.0,,fcf_dcf,0.11927500144958497,0.10730875123214723,,13.444253532062438,15.079463382598707,13.44425353206244,11.80904368152617,-51.28893715128812,
ENS,Industrials,135.1199951171875,8.55,0.3,326793000.0,fcff,exit,8.0,37466930.0,,,543326000.0,824687000.0,3469000.0,fcf_dcf,0.10261000144958496,0.08683250108718871,,98.55948165053978,109.11793125992223,98.55948165053977,88.00103204115734,-27.05781141787294,
ENTG,Technology,72.76000213623047,1.8900000000000001,0.3,330772000.0,fcff,exit,8.0,151600000.0,,,899972000.0,3508300000.0,,fcf_dcf,0.11311500144958495,0.10207275123214721,,17.812076467004097,21.843694066930837,17.8120764670041,13.780458867077355,-75.51941184161309,
ENVA,Financial Services,119.48999786376953,10.879999999999999,-0.3,1705208000.0,fcff,exit,8.0,25012613.0,,,423674000.0,4085118000.0,,fcf_dcf,0.11399500144958497,0.09909600115966798,,203.9260449282192,215.58596220658472,203.92604492821923,192.26612764985364,70.66369451333922,
EOG,Energy,109.56999969482422,10.040000000000001,0.04222297835347155,3891000000.0,fcff,exit,8.0,545993416.0,,,11537000000.0,4597000000.0,,fcf_dcf,0.08,0.08,,148.71763823804545,164.5953373743977,148.71763823804545,132.8399391016932,35.728428084563056,
EPAC,Industrials,37.310001373291016,1.71,-0.1490062229126533,91944000.0,fcff,exit,8.0,53937329.0,,,146314000.0,38110000.0,,fcf_dcf,0.09595500144958496,0.08184125108718873,,22.6302555949402,24.651317516608188,22.630255594940195,20.60919367327221,-39.34533700891139,
EPAM,Technology,178.7100067138672,6.55,0.2865746903355031,459114000.0,fcff,exit,8.0,55696910.0,,,668274000.0,-1083919000.0,582000.0,fcf_dcf,0.13841500144958496,0.12357775123214722,,109.75847052425476,117.15637412063751,109.75847052425476,102.36056692787201,-38.5829184708223,
EPC,Consumer Defensive,16.8700008392334,0.5199999999999999,0.3,42700000.0,fcff,exit,8.0,47029658.0,,,245100000.0,1212600000.0,,fcf_dcf,0.08,0.08,,9.381891082540882,13.297989268424304,9.381891082540882,5.46579289665746,-44.38713327908043,
EPD,Energy,31.700000762939453,2.6500000000000004,0.10055320177313631,3093000000.0,fcff,exit,8.0,2165247440.0,,,9544000000.0,33372000000.0,841000000.0,fcf_dcf,0.08,0.08,,16.73248823367908,20.04459995977635,16.73248823367908,13.42037650758181,-47.216126716182686,
EPRT,Real Estate,30.899999618530273,1.24,-0.17293016930468985,,fcff,exit,8.0,198698399.0,,,488127000.0,2617428000.0,7977000.0,fcf_dcf,0.09661500144958496,0.08,,,,,,,no_intrinsic
EQBK,Financial Services,41.15999984741211,1.2,0.3,70498000.0,fcff,exit,8.0,19218036.0,,,,-260187000.0,,fcf_dcf,0.09045500144958496,0.08026400115966797,,,,,,,no_intrinsic
EQH,Financial Services,43.099998474121094,-2.76,0.3,1192000000.0,fcff,exit,8.0,299536469.0,,,,-7241000000.0,1800000000.0,fcf_dcf,0.10233500144958496,0.08976800115966797,,,,,,,no_intrinsic
EQIX,Real Estate,779.1699829101562,10.92,-0.3,-114000000.0,fcff,exit,8.0,98186078.0,,,3720000000.0,18905000000.0,23000000.0,fcf_dcf,0.09771500144958495,0.08,,30.070194675472294,58.53938452650874,30.070194675472294,1.601004824435849,-96.14074010356998,
EQT,Energy,58.75,2.92,-0.3,2489553000.0,fcff,exit,8.0,624067000.0,,,5669501000.0,7982086000.0,3638681000.0,fcf_dcf,0.08,0.08,,52.848722110810485,59.675184463118384,52.848722110810485,46.022259758502585,-10.044728322024707,
ERAS,Healthcare,2.859999895095825,-0.44999999999999996,0.03619545551698922,-107932000.0,fcff,exit,8.0,283711805.0,,,-131317000.0,-21937000.0,,fcf_dcf,0.10706500144958497,0.09693025123214723,,-4.034306989919289,-4.35607979479368,-4.034306989919289,-3.7125341850448974,-241.05969013625148,pe<0
ERIE,Financial Services,290.1700134277344,12.4,-0.15900059493470853,,fcff,exit,8.0,52289869.0,,,,-540551000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
ES,Utilities,74.54000091552734,3.6500000000000004,-0.3,-524391000.0,fcff,exit,8.0,375189145.0,,,5128696000.0,29576664000.0,155568000.0,fcf_dcf,0.08297500144958496,0.08,,-2.979443232224981,7.292172737697373,-2.979443232224981,-13.251059202147335,-103.99710651412715,
ESE,Technology,215.52999877929688,4.435275,0.13566593242381808,152111000.0,fcff,exit,8.0,25824688.0,,,228395000.0,489917000.0,,fcf_dcf,0.10805500144958496,0.09777175123214722,,53.77964673292294,59.904449568405575,53.77964673292294,47.6548438974403,-75.04772094951228,
ESEA,Industrials,55.7599983215332,17.02,0.1631024063360933,26324709.0,fcff,exit,8.0,7006613.0,,,162854682.0,126862506.0,,fcf_dcf,0.09375500144958496,0.08019125108718872,,137.36108815546265,154.8108578720053,137.36108815546262,119.91131843891998,146.34342232829124,
ESLA,Healthcare,1.8200000524520874,-0.43000000000000005,0.3,,fcff,exit,8.0,37765589.0,,,-15826212.0,-1626610.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
ESOA,Industrials,9.449999809265137,0.16000000000000003,0.3,1383496.0,fcff,exit,8.0,16717810.0,,,16918501.0,46143239.0,,fcf_dcf,0.10596500144958496,0.0893487510871887,,3.4079399496145704,4.136304257573827,3.4079399496145704,2.679575641655314,-63.937142662444316,
ESQ,Financial Services,96.18000030517578,5.7,-0.15236129977135238,49069000.0,fcff,exit,8.0,8565491.0,,,,-240759000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
ESRT,Real Estate,6.889999866485596,0.22000000000000003,0.3,,fcff,exit,8.0,296984068.0,,,364891000.0,1931397000.0,754705000.0,fcf_dcf,0.11515000144958495,0.08867250094223023,,,,,,,no_intrinsic
ESS,Real Estate,253.5800018310547,13.16,-0.11227088511683991,918875000.0,fcff,exit,8.0,69068472.0,,,1618395000.0,6648355000.0,199957000.0,fcf_dcf,0.08154500144958496,0.08,,97.92432021161477,115.53137684571102,97.92432021161477,80.31726357751847,-61.383263859720316,
ETD,Consumer Cyclical,21.969999313354492,1.8499999999999996,0.3,53365000.0,fcff,exit,8.0,25446340.0,,,79060000.0,51719000.0,-87000.0,fcf_dcf,0.10574500144958496,0.0891837510871887,,24.522584730812603,26.76041206617702,24.522584730812603,22.284757395448192,11.61850476666387,
ETHZ,Healthcare,12.90999984741211,-1.8099999999999998,-0.3,,fcff,exit,8.0,15973787.0,,,-9460065.0,-805886.0,,fcf_dcf,0.09623000144958496,0.08772050123214721,,,,,,,no_intrinsic
ETN,Industrials,338.2900085449219,10.0,-0.028422972757307874,3322000000.0,fcff,exit,8.0,389300000.0,,,6003000000.0,10893000000.0,42000000.0,fcf_dcf,0.10497500144958496,0.08860625108718873,,96.24558725116246,107.3816246117005,96.24558725116246,85.10954989062442,-71.54938519610995,
ETON,Healthcare,17.200000762939453,-0.25,0.3,,fcff,exit,8.0,26817536.0,,,703000.0,-6274000.0,,fcf_dcf,0.10525000144958496,0.09538750123214722,,,,,,,no_intrinsic
ETR,Utilities,94.44000244140625,4.05,-0.1557431428915088,-2368103000.0,fcff,exit,8.0,446596904.0,,,6173988000.0,28931184000.0,94652000.0,fcf_dcf,0.08,0.08,,-4.297268886125531,6.090736218760317,-4.297268886125534,-14.685273991011368,-104.55026342125701,
ETS,Industrials,0.5370000004768372,-0.031469,0.3,,fcff,exit,8.0,16716672.0,,,-361776.0,-13536191.0,,fcf_dcf,0.09623000144958496,0.08204750108718872,,,,,,,no_intrinsic
ETSY,Consumer Cyclical,54.5,1.42,0.3,635357000.0,fcff,exit,8.0,99108568.0,,,534923000.0,1826719000.0,,fcf_dcf,0.13770000144958497,0.11315000108718873,,34.31202779315589,37.79871087055741,34.31202779315589,30.82534471575439,-37.042150838246066,
EVER,Communication Services,24.540000915527344,1.4300000000000002,-0.3,83606000.0,fcff,exit,8.0,36512858.0,,,64469000.0,-142900000.0,,fcf_dcf,0.08,0.08,,24.203930212184805,25.530674379352266,24.203930212184805,22.877186045017336,-1.369481217622511,
EVGO,Consumer Cyclical,2.9000000953674316,-0.39,-0.1854937499999998,-122844000.0,fcff,exit,8.0,307982733.0,,,-47778000.0,80580000.0,817344000.0,fcf_dcf,0.17070000144958497,0.13790000108718872,,-5.087423858596013,-5.177204347738319,-5.087423858596013,-4.997643369453708,-275.4284031480845,pe<0
EVH,Healthcare,4.0,-1.58,0.12432794839931094,-68666000.0,fcff,exit,8.0,115971135.0,,,13932000.0,965665000.0,,fcf_dcf,0.08,0.08,,-10.106731429414369,-10.016460972733539,-10.106731429414369,-10.1970018860952,-352.66828573535923,pe<0
EVLV,Industrials,5.929999828338623,-0.46,-0.3,-35216000.0,fcff,exit,8.0,174617589.0,,,-35663000.0,10896000.0,,fcf_dcf,0.14199000144958496,0.11636750108718871,,-1.8781771426803138,-2.008222490117254,-1.8781771426803138,-1.7481317952433735,-131.67246538026484,pe<0
EVRG,Utilities,76.7300033569336,5.33,-0.27939813306955386,-339800000.0,fcff,exit,8.0,230214144.0,,,2701600000.0,14691100000.0,43400000.0,fcf_dcf,0.08,0.08,,0.3032448505135046,9.121265804852596,0.3032448505135045,-8.514776103825586,-99.60478973381134,
EW,Healthcare,84.04000091552734,2.32,0.3,799600000.0,fcff,exit,8.0,587100000.0,,,1863500000.0,-1985300000.0,0.0,fcf_dcf,0.09474500144958496,0.08645825123214722,,27.55907279352156,29.87408328034731,27.55907279352156,25.244062306695806,-67.20719598608463,
EWTX,Healthcare,22.15999984741211,-1.52,0.08883638986545961,-132638000.0,fcff,exit,8.0,105868434.0,,,-178647000.0,-41822000.0,,fcf_dcf,0.08,0.08,,-15.043199789318791,-16.311176625683803,-15.04319978931879,-13.77522295295378,-167.88447605100308,pe<0
EXC,Utilities,46.380001068115234,2.789423,-0.03951519422649563,-1595000000.0,fcff,exit,8.0,1009987295.0,,,8944000000.0,48388000000.0,,fcf_dcf,0.08,0.08,,-1.3492813639218437,5.304950984843319,-1.3492813639218402,-8.003513712687015,-102.90918786728842,
EXE,Energy,117.16000366210938,3.5199999999999987,0.3,1401000000.0,fcff,exit,8.0,238169697.0,,,4281000000.0,4460000000.0,,fcf_dcf,0.08,0.08,,114.18350147841124,127.68993872317859,114.18350147841124,100.6770642336439,-2.540544631837323,
EXOZ,Healthcare,14.520000457763672,-0.9738020000000001,0.3,-10541102.0,fcff,exit,8.0,8387251.0,,,-8722368.0,-3778563.0,,fcf_dcf,0.09623000144958496,0.08772050123214721,,-10.78557739295161,-11.539677589178075,-10.785577392951613,-10.031477196725149,-174.28083369780262,pe<0
EXP,Basic Materials,201.13999938964844,13.55,-0.015629060255403338,243570000.0,fcff,exit,8.0,32449298.0,,,775438000.0,1290187000.0,,fcf_dcf,0.11696500144958497,0.09759875108718871,,123.02192143484868,139.58437263261555,123.02192143484868,106.45947023708177,-38.837664408792904,
EXPD,Industrials,139.91000366210938,6.13,0.08506021866369817,810153000.0,fcff,exit,8.0,135718520.0,,,1175623000.0,-569612000.0,1929000.0,fcf_dcf,0.10514000144958496,0.08873000108718873,,78.84800584034312,85.10014830052633,78.84800584034312,72.5958633801599,-43.6437682963932,
EXPE,Consumer Cyclical,240.0,10.45,-0.3,2998000000.0,fcff,exit,8.0,123715583.0,,,2791000000.0,652000000.0,1256000000.0,fcf_dcf,0.12136500144958495,0.10089875108718871,,204.730773445303,220.1335634352579,204.730773445303,189.32798345534806,-14.69551106445709,
EXPI,Real Estate,10.779999732971191,-0.12,-0.3,108102000.0,fcff,exit,8.0,158836724.0,,,-5025000.0,-112754000.0,0.0,fcf_dcf,0.15073500144958496,0.11180275094223023,,3.1926068932429366,3.1720457488814144,3.1926068932429366,3.2131680376044582,-70.38397984855062,pe<0
EXPO,Industrials,68.76000213623047,2.0500000000000003,-0.1197073184373979,122900000.0,fcff,exit,8.0,50501135.0,,,127934000.0,-124782000.0,,fcf_dcf,0.08655000144958497,0.08,,27.983504877445547,29.887066415973955,27.983504877445547,26.079943338917133,-59.30264105867341,
EXR,Real Estate,130.33999633789062,4.48,0.12413086356056557,1870170000.0,fcff,exit,8.0,221601461.0,,,2392373000.0,13548581000.0,878791000.0,fcf_dcf,0.11108000144958496,0.08602700094223023,,33.10815728408053,40.997739704543434,33.10815728408053,25.218574863617633,-74.59862036649774,
EZPW,Financial Services,17.889999389648438,1.4100000000000001,-0.13692690476765923,110424000.0,fcff,exit,8.0,60896137.0,,,202340000.0,294516000.0,,fcf_dcf,0.08,0.08,,22.800448674695648,25.297193068470598,22.800448674695648,20.303704280920694,27.44801259126095,
F,Consumer Cyclical,13.020000457763672,0.9299999999999999,-0.07002472017617589,11897000000.0,fcff,exit,8.0,3984498566.0,,,12306000000.0,137594000000.0,25000000.0,fcf_dcf,0.12989000144958496,0.10729250108718871,,-6.402536752370835,-4.354054050671329,-6.402536752370836,-8.451019454070343,-149.17462770558566,
FA,Industrials,12.170000076293945,-0.85,-0.3,-4359000.0,fcff,exit,8.0,174114958.0,,,247676000.0,1896340000.0,,fcf_dcf,0.10811000144958496,0.09095750108718872,,-2.863910542158235,-1.8476395301904822,-2.8639105421582345,-3.880181554125987,-123.53254333775128,pe<0
FANG,Energy,149.5800018310547,14.389999999999999,0.07602365400443345,-1094000000.0,fcff,exit,8.0,289486121.0,,,10757000000.0,16083000000.0,6546000000.0,fcf_dcf,0.08,0.08,,129.23585921086223,157.1577936523181,129.23585921086223,101.31392476940636,-13.600843943811716,
FAST,Industrials,39.959999084472656,1.07,-0.16860325483238536,965000000.0,fcff,exit,8.0,1148035721.0,,,1801000000.0,229200000.0,,fcf_dcf,0.08974000144958497,0.08,,12.782891945291285,13.961692666535251,12.782891945291283,11.60409122404732,-68.01078018478144,
FAT,Consumer Cyclical,1.0800000429153442,-13.350000000000001,0.05194560335475118,-74950000.0,fcff,exit,8.0,18006434.0,,,-45084000.0,1478230000.0,-7977000.0,fcf_dcf,0.10514000144958496,0.08873000108718873,,-113.29570414531915,-115.10285594178343,-113.29570414531916,-111.4885523488549,-10590.342559569679,pe<0
FATBB,Consumer Cyclical,2.3550000190734863,-13.350000000000001,0.05194560335475118,-74950000.0,fcff,exit,8.0,17885205.0,,,-45084000.0,1478230000.0,-7977000.0,fcf_dcf,0.10514000144958496,0.08873000108718873,,-114.06364194182935,-115.88304292443007,-114.06364194182935,-112.24424095922863,-4943.466709894326,pe<0
FBK,Financial Services,52.88999938964844,2.14,0.3,118395000.0,fcff,exit,8.0,53848883.0,,,,-827766000.0,93000.0,fcf_dcf,0.09568000144958497,0.08444400115966798,,,,,,,no_intrinsic
FBLA,Financial Services,12.050000190734863,-0.23,-0.3,-8585000.0,fcff,exit,8.0,19837500.0,,,,-2291000.0,,fcf_dcf,0.09623000144958496,0.08488400115966797,,,,,,,no_intrinsic
FBNC,Financial Services,48.45000076293945,2.38,-0.3,213133000.0,fcff,exit,8.0,41465329.0,,,,-582878000.0,,fcf_dcf,0.09155500144958496,0.08114400115966798,,,,,,,no_intrinsic
FBP,Financial Services,19.649999618530273,2.06,-0.28261377434664126,429520000.0,fcff,exit,8.0,160469645.0,,,,-608627000.0,,fcf_dcf,0.09111500144958495,0.08079200115966798,,,,,,,no_intrinsic
FBRT,Real Estate,9.899999618530273,0.81,-0.3,,fcff,exit,8.0,82274847.0,,,113420000.0,4240739000.0,93837000.0,fcf_dcf,0.10360000144958495,0.08116500094223023,,,,,,,no_intrinsic
FBRX,Healthcare,17.969999313354492,-7.86,-0.3,-44578000.0,fcff,exit,8.0,12432854.0,,,-53382000.0,-93414000.0,,fcf_dcf,0.09623000144958496,0.08772050123214721,,-32.238266658060134,-35.351690847669296,-32.238266658060134,-29.12484246845097,-279.400489092407,pe<0
FBYD,Industrials,13.390000343322754,-0.12000000000000002,0.3,-24213000.0,fcff,exit,8.0,37232805.0,,,-1176000.0,14266000.0,10685000.0,fcf_dcf,0.09623000144958496,0.08204750108718872,,-3.591390765659965,-3.6149006662510486,-3.591390765659965,-3.567880865068881,-126.82143893633952,pe<0
FC,Consumer Defensive,15.130000114440918,0.24000000000000002,0.3,12089000.0,fcff,exit,8.0,12641823.0,,,15699000.0,-30875000.0,,fcf_dcf,0.08,0.08,,13.948451474328278,14.881586229775872,13.94845147432828,13.015316718880687,-7.809310186223353,
FCAP,Financial Services,45.72999954223633,4.409999999999999,-0.3,19139000.0,fcff,exit,8.0,3355118.0,,,,-80757000.0,108000.0,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
FCF,Financial Services,15.600000381469727,1.38,-0.1451958089702745,131603000.0,fcff,exit,8.0,104538804.0,,,,250203000.0,,fcf_dcf,0.08616500144958496,0.08,,,,,,,no_intrinsic
FCNCA,Financial Services,1798.010009765625,169.12,0.07276236487719467,1562000000.0,fcff,exit,8.0,12803892.0,,,,12921000000.0,,fcf_dcf,0.08044500144958497,0.08,,,,,,,no_intrinsic
FCUV,Technology,2.5199999809265137,-0.310612,0.3,-4739712.0,fcff,exit,8.0,7386706.0,,,-5866219.0,-390350.0,,fcf_dcf,0.08,0.08,,-7.432677371172625,-8.02942340285991,-7.432677371172625,-6.835931339485337,-394.9475169614841,pe<0
FDS,Financial Services,272.1099853515625,15.55,-0.3,617454000.0,fcff,exit,8.0,37419936.0,,,965955000.0,1220858000.0,,fcf_dcf,0.08237000144958496,0.08,,192.28046284062555,211.67752403072106,192.28046284062557,172.88340165053003,-29.33722641886819,
FDX,Industrials,263.0799865722656,17.126198,-0.3,3654000000.0,fcff,exit,8.0,235955461.0,,,10598000000.0,31740000000.0,,fcf_dcf,0.11498500144958496,0.09611375108718873,,178.93080189341424,210.2720732834722,178.93080189341424,147.58953050335631,-31.986159713344968,
FE,Utilities,46.61000061035156,2.57,-0.3,-1225000000.0,fcff,exit,8.0,577665555.0,,,4685000000.0,26066000000.0,1386000000.0,fcf_dcf,0.08,0.08,,-7.730293645537078,-1.6361146726585059,-7.730293645537078,-13.82447261841565,-116.58505373162397,
FEMY,Healthcare,0.7200000286102295,-0.84,8.881784197001252e-16,-20411387.0,fcff,exit,8.0,51953880.0,,,-18337550.0,4634233.0,,fcf_dcf,0.08,0.08,,-3.8711977471170433,-4.136417218718661,-3.871197747117044,-3.605978275515427,-637.6663324013156,pe<0
FENC,Healthcare,8.75,-0.23,-0.3,,fcff,exit,8.0,28174599.0,,,-3734000.0,-2570000.0,,fcf_dcf,0.08248000144958496,0.08,,,,,,,no_intrinsic
FERG,Industrials,236.5399932861328,9.34,-0.3,1603000000.0,fcff,exit,8.0,200781222.0,,,2986000000.0,5292000000.0,,fcf_dcf,0.10332500144958495,0.08736875108718872,,93.13936717286305,103.94084873998725,93.13936717286303,82.33788560573883,-60.62426235879861,
FFAI,Consumer Cyclical,1.1100000143051147,-19.04,-0.3,-96932000.0,fcff,exit,8.0,147210812.0,,,-249766000.0,74281000.0,,fcf_dcf,0.31474500144958495,0.2459337510871887,,-7.3753804041839555,-7.99928720024116,-7.3753804041839555,-6.751473608126749,-764.4486764985414,pe<0
FFIC,Financial Services,15.359999656677246,-1.1900000000000002,-0.3,51891000.0,fcff,exit,8.0,33778438.0,,,,415096000.0,,fcf_dcf,0.08886000144958496,0.08,,,,,,,no_intrinsic
FFIN,Financial Services,30.229999542236328,1.69,0.019369897695153737,296782000.0,fcff,exit,8.0,143206102.0,,,,-617990000.0,,fcf_dcf,0.08858500144958496,0.08,,,,,,,no_intrinsic
FFIV,Technology,227.0500030517578,11.81,-0.17238752483243813,954924000.0,fcff,exit,8.0,57684000.0,,,853179000.0,-1167139000.0,,fcf_dcf,0.09557000144958497,0.08715950123214722,,174.8938873830412,185.64663170396526,174.8938873830412,164.14114306211712,-22.97120236410092,
FG,Financial Services,30.399999618530273,3.41,0.24851487188712795,4816000000.0,fcff,exit,8.0,134648802.0,,,,55000000.0,116000000.0,fcf_dcf,0.12516000144958497,0.10802800115966799,,,,,,,no_intrinsic
FGBI,Financial Services,5.239999771118164,-4.02,0.3,8843000.0,fcff,exit,8.0,15352947.0,,,,-535602000.0,,fcf_dcf,0.08,0.08,,,,,,,no_intrinsic
FGEN,Healthcare,8.600000381469727,53.48,-0.3,-17091000.0,fcff,exit,8.0,4045445.0,,,-127696000.0,-44242000.0,34513000.0,fcf_dcf,0.08165500144958496,0.08,,-205.1989222202015,-228.91774191826647,-205.1989222202015,-181.48010252213646,-2486.0338734674956,
FHI,Financial Services,48.36000061035156,4.79,-0.21298514267782465,259152000.0,fcff,exit,8.0,77560066.0,,,554486000.0,-45427000.0,63515000.0,fcf_dcf,0.08220500144958495,0.08,,56.862599841173186,62.23458119666755,56.862599841173186,51.490618485678816,17.581884043652437,
FHTX,Healthcare,5.019999980926514,-1.1400000000000001,-0.3,-89185000.0,fcff,exit,8.0,56551289.0,,,-83225000.0,-66805000.0,,fcf_dcf,0.20903500144958498,0.1836047512321472,,-9.573560449257123,-10.273045850665103,-9.573560449257121,-8.874075047849143,-290.70837620780594,pe<0
FI,Technology,61.34000015258789,6.47,-0.281095219027636,4619000000.0,fcff,exit,8.0,537851887.0,,,9083000000.0,29435000000.0,23000000.0,fcf_dcf,0.08490000144958496,0.08,,83.03854291374024,95.72816530672361,83.03854291374024,70.34892052075688,35.374213738466885,
FIBK,Financial Services,29.979999542236328,2.38,-0.2904095362807858,307400000.0,fcff,exit,8.0,102967000.0,,,,-1139800000.0,,fcf_dcf,0.08550500144958496,0.08,,,,,,,no_intrinsic
FICO,Technology,1724.969970703125,26.55,-0.2301280195027069,739400000.0,fcff,exit,8.0,24003656.0,,,951194000.0,2940742000.0,,fcf_dcf,0.11251000144958495,0.1015585012321472,,216.287603060957,243.26218573309106,216.28760306095703,189.31302038882296,-87.46136995226678,
FIG,Technology,36.7599983215332,-6.511808,0.3,19274000.0,fcff,exit,8.0,495591718.0,,,-1977688000.0,-279249000.0,,fcf_dcf,0.09623000144958496,0.08772050123214721,,-22.42482976537101,-25.318493266163813,-22.424829765371005,-19.531166264578204,-161.00334817544058,pe<0
FIP,Industrials,4.139999866485596,-2.46,0.3,-366436000.0,fcff,exit,8.0,116294461.0,,,108845000.0,3762488000.0,-160986000.0,fcf_dcf,0.14980000144958497,0.12222500108718873,,-38.26208584118728,-37.68152115769704,-38.26208584118728,-38.842650524677516,-1024.2050018148327,pe<0
FIS,Technology,63.150001525878906,0.27,0.3,1779000000.0,fcff,exit,8.0,522378577.0,,,3540000000.0,12497000000.0,3000000.0,fcf_dcf,0.09265500144958497,0.08468175123214722,,30.149768803688968,35.13295476945092,30.149768803688964,25.166582837927027,-52.25689932670298,
FITB,Financial Services,41.34000015258789,3.35,-0.13321158869451577,2823000000.0,fcff,exit,8.0,661011769.0,,,,15544000000.0,,fcf_dcf,0.09683500144958496,0.08536800115966797,,,,,,,no_intrinsic
FIVE,Consumer Cyclical,147.50999450683594,4.94,-0.3,345162000.0,fcff,exit,8.0,55145462.0,,,532419000.0,1455880000.0,,fcf_dcf,0.10569000144958496,0.08914250108718871,,55.05877353096278,62.01415728292679,55.058773530962775,48.10338977899876,-62.67454709422334,
FIVN,Technology,18.59000015258789,0.36,-0.3,127310000.0,fcff,exit,8.0,78216052.0,,,112450000.0,604597000.0,,fcf_dcf,0.11509500144958495,0.10375575123214721,,6.484512534927323,7.453458436382425,6.484512534927323,5.515566633472223,-65.11827605324349,
FIX,Industrials,920.989990234375,23.62,-0.3,798790000.0,fcff,exit,8.0,35281453.0,,,1206398000.0,-466469000.0,,fcf_dcf,0.13143000144958494,0.1084475010871887,,282.5337955658591,305.09536784979883,282.53379556585907,259.97222328191936,-69.32281582192229,
FIZZ,Consumer Defensive,33.54999923706055,2.12,0.07763468412128494,172614000.0,fcff,exit,8.0,93620247.0,,,257533000.0,-179927000.0,,fcf_dcf,0.08,0.08,,26.249601589834562,28.316624002725295,26.249601589834562,24.182579176943825,-21.759755032011153,
FKWL,Technology,4.860000133514404,-0.09000000000000001,-0.3,1278032.0,fcff,exit,8.0,11784280.0,,,-2003453.0,-13346845.0,3349861.0,fcf_dcf,0.09623000144958496,0.08772050123214721,,0.3111012502586275,0.18782188385379728,0.31110125025862745,0.4343806166634578,-93.59873988246865,pe<0
FLG,Financial Services,10.829999923706055,-0.97,-0.3,599000000.0,fcff,exit,8.0,415755877.0,,,,4698000000.0,,fcf_dcf,0.10321500144958495,0.09047200115966797,,,,,,,no_intrinsic
FLNT,Communication Services,1.9199999570846558,-1.1500000000000001,-0.3,-3758000.0,fcff,exit,8.0,28496870.0,,,-15055000.0,21673000.0,,fcf_dcf,0.10052000144958496,0.08831600115966798,,-4.361979212693603,-4.744019695217535,-4.361979212693602,-3.9799387301696703,-327.1864224058041,pe<0
FLOC,Energy,16.780000686645508,1.78555,0.3,137116000.0,fcff,exit,8.0,93086749.0,,,260595000.0,257451000.0,950336000.0,fcf_dcf,0.09623000144958496,0.08,,10.078520025124734,12.182106147206383,10.078520025124734,7.97493390304308,-39.9373086251075,
FLR,Industrials,41.130001068115234,9.400000000000002,-0.3,237000000.0,fcff,exit,8.0,161664372.0,,,-47000000.0,-1706000000.0,41000000.0,fcf_dcf,0.11284000144958498,0.09450500108718873,,14.62644939063194,14.422089507514004,14.62644939063194,14.830809273749876,-64.43849012692915,
FLWS,Consumer Cyclical,3.240000009536743,-3.4499999999999993,0.3,-24136000.0,fcff,exit,8.0,63666915.0,,,-147078000.0,366873000.0,,fcf_dcf,0.10569000144958496,0.08914250108718871,,-20.639787541745314,-22.304009468534485,-20.639787541745314,-18.97556561495614,-737.0304778084369,pe<0
FLYW,Technology,13.529999732971191,-0.03,0.3,46220000.0,fcff,exit,8.0,122310334.0,,,33037000.0,-338669000.0,,fcf_dcf,0.11234500144958495,0.1014182512321472,,5.7503124141466,5.934295104949537,5.7503124141466,5.566329723343663,-57.49953785931206,pe<0
FMAO,Financial Services,23.510000228881836,2.3200000000000003,-0.1793523539894678,23614000.0,fcff,exit,8.0,13749944.0,,,,104871000.0,,fcf_dcf,0.08776000144958496,0.08,,,,,,,no_intrinsic
FMC,Basic Materials,12.8100004196167,-4.239999999999999,0.3,-409400000.0,fcff,exit,8.0,124920067.0,,,175800000.0,4044500000.0,27000000.0,fcf_dcf,0.08,0.08,,-37.98252587515599,-36.9250541995387,-37.98252587515599,-39.03999755077328,-396.50682772024845,pe<0
