symbol,sector,model,intrinsic_value,last_price,w
JMT,Financial Services,eps_dcf,44.44099504572666,10.0,0.6075623789562842
JPARK,Industrials,eps_dcf,7.070127864757042,3.880000114440918,0.600803723339478
JR,Industrials,eps_dcf,0.2412327274847054,1.7200000286102295,0.600803723339478
JSP,Consumer Defensive,eps_dcf,0.6340772132123681,1.7400000095367432,0.4651378551621244
JTS,Communication Services,eps_dcf,28.74481381681043,28.5,0.5968830860786962
JUBILE,Consumer Cyclical,eps_dcf,28.839369125418365,7.150000095367432,0.3937274233907813
K,Industrials,eps_dcf,,1.2100000381469729,0.600803723339478
KAMART,Consumer Defensive,eps_dcf,21.08583381956818,8.399999618530273,0.4651378551621244
KASET,Consumer Defensive,eps_dcf,,0.5600000023841858,0.4651378551621244
KBANK,Financial Services,eps_dcf,352.1049113981424,183.0,0.6075623789562842
KBS,Consumer Defensive,eps_dcf,97.01374663173524,5.449999809265137,0.4651378551621244
KC,Real Estate,eps_dcf,,0.0299999993294477,0.5901935294473374
KCAR,Industrials,eps_dcf,2.125398480041458,5.300000190734863,0.600803723339478
KCC,Financial Services,eps_dcf,0.885582700017274,2.559999942779541,0.6075623789562842
KCE,Technology,eps_dcf,46.453305974216526,25.75,0.5392162741363631
KCG,Consumer Defensive,eps_dcf,2.515054868049058,8.399999618530273,0.4651378551621244
KCM,Industrials,eps_dcf,,0.2000000029802322,0.600803723339478
KDH,Healthcare,eps_dcf,67.45765257101533,83.0,0.5150931379484303
KGEN,Industrials,eps_dcf,,0.6200000047683716,0.600803723339478
KGI,Financial Services,eps_dcf,15.601625920308296,3.940000057220459,0.6075623789562842
KIAT,Industrials,eps_dcf,0.0573857589611193,0.3000000119209289,0.600803723339478
KISS,Consumer Defensive,eps_dcf,6.454990875971522,2.619999885559082,0.4651378551621244
KJL,Industrials,eps_dcf,8.062722620883097,6.449999809265137,0.600803723339478
KK,Consumer Defensive,eps_dcf,0.5728044661292739,1.090000033378601,0.4651378551621244
KKC,Industrials,eps_dcf,,0.0399999991059303,0.600803723339478
KKP,Financial Services,eps_dcf,60.67944667389861,65.0,0.6075623789562842
KLINIQ,Consumer Cyclical,eps_dcf,8.664771643632088,25.5,0.3937274233907813
KOOL,Consumer Cyclical,eps_dcf,1.0401083946872196,0.2800000011920929,0.3937274233907813
KPNREIT,Unknown,eps_dcf,1.1530042300964634,2.0999999046325684,0.7006426620119157
KSL,Consumer Defensive,eps_dcf,5.105986664828169,1.3700000047683716,0.4651378551621244
KTB,Financial Services,eps_dcf,55.75478082248459,27.25,0.6075623789562842
KTBSTMR,Real Estate,eps_dcf,29.34461334701665,5.300000190734863,0.5901935294473374
KTC,Financial Services,eps_dcf,35.17892767587445,29.75,0.6075623789562842
KTIS,Consumer Defensive,eps_dcf,,2.0,0.4651378551621244
KTMS,Healthcare,eps_dcf,0.3646873536022578,2.059999942779541,0.5150931379484303
KUMWEL,Industrials,eps_dcf,1.4376039294282583,1.1299999952316284,0.600803723339478
KUN,Real Estate,eps_dcf,0.1386255735299039,0.8500000238418579,0.5901935294473374
KWC,Real Estate,eps_dcf,240.23577529078108,280.0,0.5901935294473374
KWI,Financial Services,eps_dcf,,0.0399999991059303,0.6075623789562842
KWM,Industrials,eps_dcf,2.964116629894354,0.9800000190734864,0.600803723339478
KYE,Consumer Cyclical,eps_dcf,1245.9753684356492,286.0,0.3937274233907813
LALIN,Real Estate,eps_dcf,11.004930544230447,5.050000190734863,0.5901935294473374
LANNA,Energy,eps_dcf,107.79305181303911,15.399999618530272,0.5567207650396745
LDC,Healthcare,eps_dcf,,0.3499999940395355,0.5150931379484303
LEO,Industrials,eps_dcf,5.673318516475744,1.9900000095367432,0.600803723339478
LH,Real Estate,eps_dcf,3.164926768498621,3.940000057220459,0.5901935294473374
LHFG,Financial Services,eps_dcf,0.3648600724071169,0.7799999713897705,0.6075623789562842
LHHOTEL,Real Estate,eps_dcf,83.78224407699327,12.199999809265137,0.5901935294473374
LHK,Basic Materials,eps_dcf,6.648551522401123,3.5,0.5768668839251622
LHRREIT,Unknown,eps_dcf,,4.800000190734863,0.7006426620119157
LHSC,Real Estate,eps_dcf,11.055884794592004,12.100000381469728,0.5901935294473374
LIT,Financial Services,eps_dcf,,0.6200000047683716,0.6075623789562842
LOXLEY,Industrials,eps_dcf,2.0167314128529767,1.5199999809265137,0.600803723339478
LPH,Healthcare,eps_dcf,0.7438894680145101,3.680000066757202,0.5150931379484303
LPN,Real Estate,eps_dcf,5.673318516475744,1.6699999570846558,0.5901935294473374
LRH,Consumer Cyclical,eps_dcf,213.63270039072304,33.75,0.3937274233907813
LST,Consumer Defensive,eps_dcf,5.425416145142883,4.659999847412109,0.4651378551621244
LTMH,Communication Services,eps_dcf,0.4060667444862268,4.739999771118164,0.5968830860786962
LTS,Consumer Cyclical,eps_dcf,1.6689664610030777,4.099999904632568,0.3937274233907813
M,Consumer Cyclical,eps_dcf,64.7703863964314,31.75,0.3937274233907813
M-CHAI,Healthcare,eps_dcf,2.727594716053204,20.5,0.5150931379484303
MADAME,Consumer Defensive,eps_dcf,0.148777893602902,0.1899999976158142,0.4651378551621244
MAGURO,Consumer Cyclical,eps_dcf,2.8757557562330067,24.399999618530277,0.3937274233907813
MAJOR,Communication Services,eps_dcf,25.529933324140845,7.25,0.5968830860786962
MALEE,Consumer Defensive,eps_dcf,26.8763923737411,4.380000114440918,0.4651378551621244
MANRIN,Consumer Cyclical,eps_dcf,75.64424688634324,23.700000762939453,0.3937274233907813
MASTER,Healthcare,eps_dcf,44.75508959897053,10.899999618530272,0.5150931379484303
MATCH,Communication Services,eps_dcf,,1.1299999952316284,0.5968830860786962
MATI,Communication Services,eps_dcf,,3.559999942779541,0.5968830860786962
MBAX,Consumer Cyclical,eps_dcf,0.0708466160013819,1.3799999952316284,0.3937274233907813
MBK,Industrials,eps_dcf,8.18986880975975,17.100000381469727,0.600803723339478
MC,Consumer Cyclical,eps_dcf,3.542330800069096,11.199999809265137,0.3937274233907813
MCA,Communication Services,eps_dcf,4.389387201524528,1.0800000429153442,0.5968830860786962
MCOT,Communication Services,eps_dcf,,2.9600000381469727,0.5968830860786962
MCS,Basic Materials,eps_dcf,5.348919508104334,8.25,0.5768668839251622
MDX,Real Estate,eps_dcf,3.265195147340607,2.299999952316284,0.5901935294473374
MEB,Technology,eps_dcf,24.270158817799093,16.799999237060547,0.5392162741363631
MEDEZE,Healthcare,eps_dcf,10.09529841861614,6.800000190734863,0.5150931379484303
MEGA,Healthcare,eps_dcf,72.89187425196114,29.0,0.5150931379484303
MENA,Industrials,eps_dcf,0.3188097720062186,0.8399999737739563,0.600803723339478
META,Utilities,eps_dcf,,0.0599999986588954,0.4519033564412289
METCO,Technology,eps_dcf,160.18419877912453,219.0,0.5392162741363631
MFC,Financial Services,eps_dcf,7.793127760152011,24.399999618530277,0.6075623789562842
MFEC,Technology,eps_dcf,29.784922211497666,5.099999904632568,0.5392162741363631
MGC,Consumer Cyclical,eps_dcf,0.5384342816105026,3.839999914169312,0.3937274233907813
MGI,Unknown,eps_dcf,15.174500855512347,9.100000381469728,0.7006426620119157
MGT,Basic Materials,eps_dcf,3.45024943062782,1.6799999475479126,0.5768668839251622
MICRO,Financial Services,eps_dcf,,0.9200000166893004,0.6075623789562842
MIDA,Financial Services,eps_dcf,,0.2399999946355819,0.6075623789562842
MII,Unknown,eps_dcf,18.241738959714056,4.599999904632568,0.7006426620119157
MILL,Basic Materials,eps_dcf,,0.0700000002980232,0.5768668839251622
MINT,Consumer Cyclical,eps_dcf,2.933758368617225,22.899999618530277,0.3937274233907813
MIPF,Real Estate,eps_dcf,6.895069366036172,9.300000190734863,0.5901935294473374
MITSIB,Consumer Cyclical,eps_dcf,0.0495926312009673,0.5699999928474426,0.3937274233907813
MJD,Real Estate,eps_dcf,,0.4199999868869781,0.5901935294473374
MJLF,Real Estate,eps_dcf,14.681779172695093,4.559999942779541,0.5901935294473374
MK,Real Estate,eps_dcf,,0.699999988079071,0.5901935294473374
ML,Financial Services,eps_dcf,,0.4300000071525574,0.6075623789562842
MNIT,Real Estate,eps_dcf,5.232451629084518,1.899999976158142,0.5901935294473374
MODERN,Consumer Cyclical,eps_dcf,0.7297201448142339,2.319999933242798,0.3937274233907813
MONO,Communication Services,eps_dcf,0.0042507969600829,1.2799999713897705,0.5968830860786962
MOONG,Consumer Defensive,eps_dcf,5.331142373442076,1.8799999952316284,0.4651378551621244
MORE,Utilities,eps_dcf,,0.0399999991059303,0.4519033564412289
MOSHI,Consumer Cyclical,eps_dcf,5.85583093457423,35.5,0.3937274233907813
MOTHER,Consumer Cyclical,eps_dcf,2.15644429415479,1.2999999523162842,0.3937274233907813
MPJ,Industrials,eps_dcf,1.650770745530841,3.5799999237060547,0.600803723339478
MSC,Technology,eps_dcf,26.47548641022014,8.100000381469727,0.5392162741363631
MST,Financial Services,eps_dcf,27.23192887908357,6.949999809265137,0.6075623789562842
MTC,Financial Services,eps_dcf,20.12268935693965,42.0,0.6075623789562842
MTI,Financial Services,eps_dcf,102.639787493907,17.200000762939453,0.6075623789562842
MTW,Consumer Cyclical,eps_dcf,,1.1100000143051147,0.3937274233907813
MUD,Consumer Cyclical,eps_dcf,,0.8299999833106995,0.3937274233907813
MVP,Communication Services,eps_dcf,,0.5199999809265137,0.5968830860786962
NAM,Healthcare,eps_dcf,1.4605083312914238,4.039999961853027,0.5150931379484303
NAT,Technology,eps_dcf,13.080373860543094,3.180000066757202,0.5392162741363631
NATION,Communication Services,eps_dcf,,0.0299999993294477,0.5968830860786962
NC,Consumer Cyclical,eps_dcf,0.4820429632832222,2.180000066757202,0.3937274233907813
NCAP,Financial Services,eps_dcf,1.062699240020729,3.119999885559082,0.6075623789562842
NCH,Real Estate,eps_dcf,,0.5099999904632568,0.5901935294473374
NCL,Industrials,eps_dcf,,0.2800000011920929,0.600803723339478
NCP,Industrials,eps_dcf,0.4837873798848783,1.0499999523162842,0.600803723339478
NDR,Consumer Cyclical,eps_dcf,1.597984715474001,1.2400000095367432,0.3937274233907813
NEO,Consumer Defensive,eps_dcf,122.46390292253432,18.5,0.4651378551621244
NEP,Consumer Cyclical,eps_dcf,0.0575041571771304,0.2300000041723251,0.3937274233907813
NER,Basic Materials,eps_dcf,5.259975884433238,4.139999866485596,0.5768668839251622
NETBAY,Technology,eps_dcf,4.46333680808706,20.600000381469727,0.5392162741363631
NEW,Healthcare,eps_dcf,73.68781342450067,96.25,0.5150931379484303
NEWS,Technology,eps_dcf,,0.0099999997764825,0.5392162741363631
NEX,Industrials,eps_dcf,,1.0399999618530271,0.600803723339478
NFC,Basic Materials,eps_dcf,0.1804231009361349,1.2300000190734863,0.5768668839251622
NKI,Financial Services,eps_dcf,,20.0,0.6075623789562842
NKT,Healthcare,eps_dcf,19.4330022756935,4.019999980926514,0.5150931379484303
NL,Industrials,eps_dcf,,0.7799999713897705,0.600803723339478
NNCL,Utilities,eps_dcf,6.618871602555035,1.4299999475479126,0.4519033564412289
NOBLE,Real Estate,eps_dcf,5.087075603106583,2.180000066757202,0.5901935294473374
NOVA,Technology,eps_dcf,2.6532692371927933,8.550000190734863,0.5392162741363631
NPK,Consumer Cyclical,eps_dcf,6.447042056125754,14.0,0.3937274233907813
NRF,Consumer Defensive,eps_dcf,,0.6200000047683716,0.4651378551621244
NSL,Consumer Defensive,eps_dcf,8.091487289748482,26.25,0.4651378551621244
NTSC,Basic Materials,eps_dcf,2.763018024053894,5.949999809265137,0.5768668839251622
NTV,Healthcare,eps_dcf,98.81029749528584,24.799999237060547,0.5150931379484303
NUT,Consumer Defensive,eps_dcf,5.60218988130166,4.360000133514404,0.4651378551621244
NV,Consumer Defensive,eps_dcf,,0.7599999904632568,0.4651378551621244
NVD,Real Estate,eps_dcf,,0.8999999761581421,0.5901935294473374
NWR,Industrials,eps_dcf,,0.0399999991059303,0.600803723339478
NYT,Industrials,eps_dcf,15.128849377268647,2.8399999141693115,0.600803723339478
OCC,Consumer Defensive,eps_dcf,16.835572697641766,9.199999809265137,0.4651378551621244
OGC,Consumer Cyclical,eps_dcf,,9.949999809265137,0.3937274233907813
OHTL,Consumer Cyclical,eps_dcf,829.7228330345774,292.0,0.3937274233907813
OKJ,Consumer Defensive,eps_dcf,14.760060660950485,5.199999809265137,0.4651378551621244
ONEE,Communication Services,eps_dcf,2.084525697670979,1.9800000190734863,0.5968830860786962
OR,Energy,eps_dcf,21.005299283174804,13.899999618530272,0.5567207650396745
ORI,Real Estate,eps_dcf,24.749852028125424,2.299999952316284,0.5901935294473374
ORN,Real Estate,eps_dcf,0.2628307005115282,0.6700000166893005,0.5901935294473374
OSP,Consumer Defensive,eps_dcf,2.9755578720580407,16.600000381469727,0.4651378551621244
PACO,Consumer Cyclical,eps_dcf,6.146095059515389,1.3600000143051147,0.3937274233907813
PAF,Consumer Cyclical,eps_dcf,0.0673042852013128,0.8299999833106995,0.3937274233907813
PANEL,Industrials,eps_dcf,0.2340731429491981,1.350000023841858,0.600803723339478
PAP,Basic Materials,eps_dcf,,1.899999976158142,0.5768668839251622
PATO,Basic Materials,eps_dcf,4.9216618574867,7.849999904632568,0.5768668839251622
PB,Consumer Defensive,eps_dcf,148.92461105748822,48.25,0.4651378551621244
PCC,Industrials,eps_dcf,1.3106623960255654,2.940000057220459,0.600803723339478
PCE,Consumer Defensive,eps_dcf,3.558166611966865,2.380000114440918,0.4651378551621244
PCSGH,Consumer Cyclical,eps_dcf,10.555406724932926,3.0,0.3937274233907813
PDG,Consumer Cyclical,eps_dcf,1.1602604360898838,2.7799999713897705,0.3937274233907813
PDJ,Consumer Cyclical,eps_dcf,,1.2799999713897705,0.3937274233907813
PEACE,Real Estate,eps_dcf,3.3094358012775174,2.0199999809265137,0.5901935294473374
PEER,Industrials,eps_dcf,,0.1299999952316284,0.600803723339478
PERM,Basic Materials,eps_dcf,,0.3300000131130218,0.5768668839251622
PF,Real Estate,eps_dcf,,0.0700000002980232,0.5901935294473374
PG,Consumer Cyclical,eps_dcf,,7.199999809265137,0.3937274233907813
PHG,Healthcare,eps_dcf,3.4360608760670237,13.399999618530272,0.5150931379484303
PHOL,Industrials,eps_dcf,7.280079755329766,2.799999952316284,0.600803723339478
PICO,Communication Services,eps_dcf,0.803720123167396,4.360000133514404,0.5968830860786962
PIMO,Industrials,eps_dcf,5.342374936347992,1.0199999809265137,0.600803723339478
PIN,Real Estate,eps_dcf,45.85932467484559,4.320000171661377,0.5901935294473374
PIS,Technology,eps_dcf,1.2406913185940562,3.3399999141693115,0.5392162741363631
PJW,Consumer Cyclical,eps_dcf,0.7616011220148556,2.059999942779541,0.3937274233907813
PK,Industrials,eps_dcf,,0.6100000143051147,0.600803723339478
PL,Industrials,eps_dcf,0.3542330800069096,1.2699999809265137,0.600803723339478
PLANB,Communication Services,eps_dcf,1.7089134444031608,4.260000228881836,0.5968830860786962
PLANET,Technology,eps_dcf,,0.75,0.5392162741363631
PLAT,Real Estate,eps_dcf,0.5313496200103645,1.0399999618530271,0.5901935294473374
PLE,Industrials,eps_dcf,,0.1899999976158142,0.600803723339478
PLT,Energy,eps_dcf,2.6709938525947767,0.5799999833106995,0.5567207650396745
PLUS,Consumer Defensive,eps_dcf,1.891106172158581,2.0799999237060547,0.4651378551621244
PM,Consumer Defensive,eps_dcf,4.07368042007946,11.199999809265137,0.4651378551621244
PMC,Consumer Cyclical,eps_dcf,1.1412318470845682,0.8500000238418579,0.3937274233907813
PMTA,Basic Materials,eps_dcf,6.340772132123681,9.949999809265137,0.5768668839251622
POLY,Industrials,eps_dcf,2.480389538668666,6.800000190734863,0.600803723339478
PORT,Industrials,eps_dcf,0.709164814559468,0.6700000166893005,0.600803723339478
PPM,Industrials,eps_dcf,7.654252231811858,1.3600000143051147,0.600803723339478
PPP,Industrials,eps_dcf,,1.2000000476837158,0.600803723339478
PPPM,Consumer Defensive,eps_dcf,,0.3899999856948852,0.4651378551621244
PPS,Industrials,eps_dcf,,0.2300000041723251,0.600803723339478
PQS,Consumer Defensive,eps_dcf,7.658979997242252,1.8600000143051147,0.4651378551621244
PR9,Healthcare,eps_dcf,4.885547616967879,22.700000762939453,0.5150931379484303
PRAKIT,Communication Services,eps_dcf,,10.899999618530272,0.5968830860786962
PRAPAT,Basic Materials,eps_dcf,3.997136560782985,0.7599999904632568,0.5768668839251622
PREB,Industrials,eps_dcf,24.2534366579338,3.619999885559082,0.600803723339478
PRECHA,Real Estate,eps_dcf,,0.699999988079071,0.5901935294473374
PRG,Consumer Defensive,eps_dcf,3.655685385671307,8.399999618530273,0.4651378551621244
PRI,Real Estate,eps_dcf,33.75624517303067,4.739999771118164,0.5901935294473374
PRIME,Utilities,eps_dcf,,0.0700000002980232,0.4519033564412289
PRIN,Real Estate,eps_dcf,1.418329629118936,1.5,0.5901935294473374
PRINC,Healthcare,eps_dcf,4.396821850268701,1.9800000190734863,0.5150931379484303
PRM,Energy,eps_dcf,16.137727081041156,6.400000095367432,0.5567207650396745
PROEN,Communication Services,eps_dcf,,1.100000023841858,0.5968830860786962
PROS,Industrials,eps_dcf,1.938383826462545,0.4399999976158142,0.600803723339478
PROSPECT,Real Estate,eps_dcf,23.37530364236024,7.0,0.5901935294473374
PROUD,Real Estate,eps_dcf,5.058709010524205,1.0,0.5901935294473374
PRTR,Industrials,eps_dcf,3.7713735114214426,3.5199999809265137,0.600803723339478
PSG,Industrials,eps_dcf,0.491687604761231,3.140000104904175,0.600803723339478
PSH,Real Estate,eps_dcf,16.547179006387587,3.839999914169312,0.5901935294473374
PSL,Industrials,eps_dcf,18.026087806425792,6.849999904632568,0.600803723339478
PSP,Basic Materials,eps_dcf,1.8968376007075176,4.739999771118164,0.5768668839251622
PSTC,Energy,eps_dcf,,0.3400000035762787,0.5567207650396745
PT,Technology,eps_dcf,41.20720349133548,11.199999809265137,0.5392162741363631
PTC,Energy,eps_dcf,3.782212344317162,0.75,0.5567207650396745
PTECH,Industrials,eps_dcf,,2.240000009536743,0.600803723339478
PTG,Consumer Cyclical,eps_dcf,29.312145668458008,8.5,0.3937274233907813
PTL,Basic Materials,eps_dcf,49.68881467346672,9.800000190734863,0.5768668839251622
PTT,Energy,eps_dcf,160.27124809043974,31.75,0.5567207650396745
PTTEP,Energy,eps_dcf,856.6710959878372,111.5,0.5567207650396745
PTTGC,Basic Materials,eps_dcf,,24.100000381469727,0.5768668839251622
PYLON,Industrials,eps_dcf,0.3931987188076697,2.400000095367432,0.600803723339478
Q-CON,Industrials,eps_dcf,40.65878270140949,6.800000190734863,0.600803723339478
QH,Real Estate,eps_dcf,8.03720123167397,1.2599999904632568,0.5901935294473374
QHBREIT,Unknown,eps_dcf,4.53199839170206,3.4600000381469727,0.7006426620119157
QHHRREIT,Real Estate,eps_dcf,7.538790371062784,6.199999809265137,0.5901935294473374
QHOP,Real Estate,eps_dcf,0.5990734264560093,2.619999885559082,0.5901935294473374
QLT,Industrials,eps_dcf,,1.7999999523162842,0.600803723339478
QTC,Industrials,eps_dcf,1.6547179006387576,3.680000066757202,0.600803723339478
QTCG,Industrials,eps_dcf,,0.1800000071525573,0.600803723339478
RABBIT,Industrials,eps_dcf,,0.3300000131130218,0.600803723339478
RAM,Healthcare,eps_dcf,26.95140316415798,19.100000381469727,0.5150931379484303
RATCH,Utilities,eps_dcf,48.77648136808071,28.0,0.4519033564412289
RBF,Consumer Defensive,eps_dcf,9.455530860792903,3.759999990463257,0.4651378551621244
RCL,Industrials,eps_dcf,33.75836130414704,25.75,0.600803723339478
READY,Technology,eps_dcf,7.180348219907973,2.9800000190734863,0.5392162741363631
RICHY,Real Estate,eps_dcf,,0.2399999946355819,0.5901935294473374
RJH,Healthcare,eps_dcf,72.33481108506572,13.0,0.5150931379484303
RML,Real Estate,eps_dcf,,0.1400000005960464,0.5901935294473374
ROCK,Consumer Cyclical,eps_dcf,2.656748100051822,9.899999618530272,0.3937274233907813
ROCTEC,Technology,eps_dcf,0.1558625552030402,0.7099999785423279,0.5392162741363631
ROH,Consumer Cyclical,eps_dcf,,1.2100000381469729,0.3937274233907813
ROJNA,Utilities,eps_dcf,48.69598393308347,4.300000190734863,0.4519033564412289
RP,Industrials,eps_dcf,,0.7300000190734863,0.600803723339478
RPC,Consumer Cyclical,eps_dcf,,0.2899999916553497,0.3937274233907813
RPH,Healthcare,eps_dcf,3.0710067705968687,4.940000057220459,0.5150931379484303
RS,Communication Services,eps_dcf,,0.2300000041723251,0.5968830860786962
RSP,Consumer Cyclical,eps_dcf,2.9312145668458007,1.1299999952316284,0.3937274233907813
RT,Industrials,eps_dcf,,0.2599999904632568,0.600803723339478
RWI,Basic Materials,eps_dcf,0.6146095059515394,0.2199999988079071,0.5768668839251622
S,Consumer Cyclical,eps_dcf,,0.5899999737739563,0.3937274233907813
S11,Industrials,eps_dcf,1.2043924720234926,3.220000028610229,0.600803723339478
SA,Real Estate,eps_dcf,9.5973638237048,7.150000095367432,0.5901935294473374
SAAM,Utilities,eps_dcf,,5.5,0.4519033564412289
SABINA,Consumer Cyclical,eps_dcf,43.26438364190942,15.600000381469728,0.3937274233907813
SAF,Basic Materials,eps_dcf,,0.3799999952316284,0.5768668839251622
SAFE,Healthcare,eps_dcf,20.63011984716528,7.349999904632568,0.5150931379484303
SAK,Financial Services,eps_dcf,3.500629863627918,3.660000085830689,0.6075623789562842
SALEE,Basic Materials,eps_dcf,0.0573857589611193,0.3899999856948852,0.5768668839251622
SAM,Basic Materials,eps_dcf,,0.1500000059604644,0.5768668839251622
SAMART,Technology,eps_dcf,0.4321643576084296,6.099999904632568,0.5392162741363631
SAMCO,Real Estate,eps_dcf,,0.8799999952316284,0.5901935294473374
SAMTEL,Communication Services,eps_dcf,0.6730428520131282,4.239999771118164,0.5968830860786962
SANKO,Consumer Cyclical,eps_dcf,9.455530860792903,0.8799999952316284,0.3937274233907813
SAPPE,Consumer Defensive,eps_dcf,181.5461925272238,36.5,0.4651378551621244
SAT,Consumer Cyclical,eps_dcf,29.446244022280705,13.199999809265137,0.3937274233907813
SAUCE,Consumer Defensive,eps_dcf,38.15681905858195,38.25,0.4651378551621244
SAV,Industrials,eps_dcf,3.3294213759873093,11.300000190734863,0.600803723339478
SAWAD,Financial Services,eps_dcf,77.75875756763706,29.5,0.6075623789562842
SAWANG,Consumer Cyclical,eps_dcf,,7.300000190734863,0.3937274233907813
SC,Real Estate,eps_dcf,2.795250240882123,1.7000000476837158,0.5901935294473374
SCAP,Financial Services,eps_dcf,0.4556429261512876,1.159999966621399,0.6075623789562842
SCB,Financial Services,eps_dcf,86.25211271602626,133.5,0.6075623789562842
SCC,Industrials,eps_dcf,67.51682504931696,209.0,0.600803723339478
SCCC,Basic Materials,eps_dcf,279.40865897544745,142.0,0.5768668839251622
SCG,Utilities,eps_dcf,,2.299999952316284,0.4519033564412289
SCGD,Basic Materials,eps_dcf,23.702690888232453,4.820000171661377,0.5768668839251622
SCGP,Consumer Cyclical,eps_dcf,42.92410922432679,18.299999237060547,0.3937274233907813
SCI,Industrials,eps_dcf,,1.0,0.600803723339478
SCL,Consumer Cyclical,eps_dcf,3.666976401760344,1.1699999570846558,0.3937274233907813
SCM,Consumer Defensive,eps_dcf,,0.1500000059604644,0.4651378551621244
SCN,Utilities,eps_dcf,,0.5,0.4519033564412289
SCP,Basic Materials,eps_dcf,5.160743584062943,7.75,0.5768668839251622
SDC,Technology,eps_dcf,0.0201264550119956,0.0399999991059303,0.5392162741363631
SE,Industrials,eps_dcf,0.6555473918192871,0.449999988079071,0.600803723339478
SE-ED,Consumer Cyclical,eps_dcf,0.2833864640055277,1.7999999523162842,0.3937274233907813
SEAFCO,Industrials,eps_dcf,,2.240000009536743,0.600803723339478
SEAOIL,Energy,eps_dcf,6.995380720597919,2.700000047683716,0.5567207650396745
SECURE,Technology,eps_dcf,20.137386827799176,12.800000190734863,0.5392162741363631
SEI,Healthcare,eps_dcf,1.4099696716728745,2.400000095367432,0.5150931379484303
SELIC,Basic Materials,eps_dcf,7.487102997013003,2.859999895095825,0.5768668839251622
SENA,Real Estate,eps_dcf,3.136360586336104,1.8600000143051147,0.5901935294473374
SENX,Real Estate,eps_dcf,0.0981225631619139,0.2399999946355819,0.5901935294473374
SFLEX,Consumer Cyclical,eps_dcf,7.324201450816613,2.680000066757202,0.3937274233907813
SFT,Industrials,eps_dcf,0.3471484184067714,2.200000047683716,0.600803723339478
SGC,Financial Services,eps_dcf,0.1659132126616414,1.149999976158142,0.6075623789562842
SGF,Financial Services,eps_dcf,,0.1700000017881393,0.6075623789562842
SGP,Energy,eps_dcf,,6.599999904632568,0.5567207650396745
SHANG,Consumer Cyclical,eps_dcf,88.88199009145332,48.0,0.3937274233907813
SHR,Consumer Cyclical,eps_dcf,0.074388946801451,1.6299999952316284,0.3937274233907813
SIAM,Consumer Cyclical,eps_dcf,,0.7799999713897705,0.3937274233907813
SICT,Technology,eps_dcf,10.940049205937392,2.5799999237060547,0.5392162741363631
SIMAT,Technology,eps_dcf,0.3896563880076006,0.959999978542328,0.5392162741363631
SINGER,Consumer Cyclical,eps_dcf,2.9896181123745804,6.150000095367432,0.3937274233907813
SINO,Industrials,eps_dcf,0.2500061718504626,1.0099999904632568,0.600803723339478
SIRI,Real Estate,eps_dcf,11.375088760846753,1.409999966621399,0.5901935294473374
SIRIPRT,Real Estate,eps_dcf,5.63401409216435,7.95,0.5901935294473374
SIS,Technology,eps_dcf,14.87240919432504,19.200000762939453,0.5392162741363631
SISB,Consumer Defensive,eps_dcf,9.314517973208554,11.899999618530272,0.4651378551621244
SITHAI,Consumer Cyclical,eps_dcf,4.254988887356806,1.0499999523162842,0.3937274233907813
SJWD,Industrials,eps_dcf,5.9302973648981006,8.25,0.600803723339478
SK,Basic Materials,eps_dcf,1.0968917981537616,0.5799999833106995,0.5768668839251622
SKE,Utilities,eps_dcf,,0.2000000029802322,0.4519033564412289
SKN,Basic Materials,eps_dcf,30.73047529757695,5.800000190734863,0.5768668839251622
SKR,Healthcare,eps_dcf,8.058845546961278,7.849999904632568,0.5150931379484303
SKY,Technology,eps_dcf,2.869287948055968,11.600000381469728,0.5392162741363631
SLP,Industrials,eps_dcf,0.4399068024050479,0.4099999964237213,0.600803723339478
SMART,Unknown,eps_dcf,2.629242933713192,0.5299999713897705,0.7006426620119157
SMD100,Healthcare,eps_dcf,,3.0,0.5150931379484303
SMIT,Basic Materials,eps_dcf,2.572560900432145,3.5999999046325684,0.5768668839251622
SMPC,Industrials,eps_dcf,9.874556192265349,8.949999809265137,0.600803723339478
SMT,Technology,eps_dcf,,1.340000033378601,0.5392162741363631
SNC,Technology,eps_dcf,3.2589443360635686,5.949999809265137,0.5392162741363631
SNNP,Consumer Defensive,eps_dcf,13.079577219740326,8.350000381469727,0.4651378551621244
SNP,Consumer Cyclical,eps_dcf,26.47548641022014,9.899999618530272,0.3937274233907813
SNPS,Consumer Defensive,eps_dcf,0.7660177359094197,4.260000228881836,0.4651378551621244
SO,Industrials,eps_dcf,1.5113261922854884,4.320000171661377,0.600803723339478
SOLAR,Technology,eps_dcf,,0.3300000131130218,0.5392162741363631
SONIC,Industrials,eps_dcf,8.320867157497757,1.4600000381469729,0.600803723339478
SORKON,Consumer Defensive,eps_dcf,1.99326954119888,3.759999990463257,0.4651378551621244
SPA,Consumer Cyclical,eps_dcf,8.509977774713612,2.940000057220459,0.3937274233907813
SPACK,Consumer Cyclical,eps_dcf,7.75353530585018,1.340000033378601,0.3937274233907813
SPALI,Real Estate,eps_dcf,49.31182404633452,17.5,0.5901935294473374
SPC,Consumer Defensive,eps_dcf,89.63383157592813,57.75,0.4651378551621244
SPCG,Utilities,eps_dcf,22.22049752286333,8.25,0.4519033564412289
SPG,Basic Materials,eps_dcf,4.2436920638224285,12.199999809265137,0.5768668839251622
