symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
MEB,25.5,25.5,30.0,21.0,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
MEDEZE,11.2,11.2,11.4,11.0,2.0,,,,yfinance.info/recommendations
MEGA,31.71429,33.0,39.0,26.0,7.0,2.71429,1970-01-01,20403.0,yfinance.info/recommendations
MENA,1.5,1.5,1.5,1.5,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
META,,,,,,,,,yfinance.info/recommendations
METCO,,,,,,,,,yfinance.info/recommendations
MFC,,,,,,,,,yfinance.info/recommendations
MFEC,,,,,,,,,yfinance.info/recommendations
MGC,,,,,,,,,yfinance.info/recommendations
MGI,,,,,,,,,yfinance.info/recommendations
MGT,,,,,,,,,yfinance.info/recommendations
MICRO,1.25,1.25,1.25,1.25,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
MIDA,,,,,,,,,yfinance.info/recommendations
MII,,,,,,,,,yfinance.info/recommendations
MILL,,,,,,,,,yfinance.info/recommendations
MINT,35.11765,35.0,44.0,29.0,17.0,1.27778,1970-01-01,20403.0,yfinance.info/recommendations
MIPF,,,,,,,,,yfinance.info/recommendations
MITSIB,,,,,,,,,yfinance.info/recommendations
MJD,,,,,,,,,yfinance.info/recommendations
MJLF,,,,,,,,,yfinance.info/recommendations
MK,,,,,,,,,yfinance.info/recommendations
ML,,,,,,,,,yfinance.info/recommendations
MNIT,,,,,,,,,yfinance.info/recommendations
MODERN,,,,,,,,,yfinance.info/recommendations
MONO,,,,,,,,,yfinance.info/recommendations
MOONG,,,,,,,,,yfinance.info/recommendations
MORE,,,,,,,,,yfinance.info/recommendations
MOSHI,50.8125,50.5,60.0,40.5,8.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
MOTHER,,,,,,,,,yfinance.info/recommendations
MPJ,,,,,,,,,yfinance.info/recommendations
MSC,,,,,,,,,yfinance.info/recommendations
MST,,,,,,,,,yfinance.info/recommendations
MTC,50.89062,50.125,62.0,44.0,16.0,1.4375,1970-01-01,20403.0,yfinance.info/recommendations
MTI,,,,,,,,,yfinance.info/recommendations
MTW,,,,,,,,,yfinance.info/recommendations
MUD,,,,,,,,,yfinance.info/recommendations
MVP,,,,,,,,,yfinance.info/recommendations
NAM,,,,,,,,,yfinance.info/recommendations
NAT,,,,,,,,,yfinance.info/recommendations
NATION,,,,,,,,,yfinance.info/recommendations
NC,,,,,,,,,yfinance.info/recommendations
NCAP,,,,,,,,,yfinance.info/recommendations
NCH,,,,,,,,,yfinance.info/recommendations
NCL,,,,,,,,,yfinance.info/recommendations
NCP,,,,,,,,,yfinance.info/recommendations
NDR,,,,,,,,,yfinance.info/recommendations
NEO,22.75,24.25,27.0,17.0,3.0,,1970-01-01,20403.0,yfinance.info/recommendations
NEP,,,,,,,,,yfinance.info/recommendations
NER,6.125,6.125,6.4,5.85,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
NETBAY,21.2,21.2,21.2,21.2,1.0,3.0,1970-01-01,20403.0,yfinance.info/recommendations
NEW,,,,,,,,,yfinance.info/recommendations
NEWS,,,,,,,,,yfinance.info/recommendations
NEX,,,,,,,,,yfinance.info/recommendations
NFC,,,,,,,,,yfinance.info/recommendations
NKI,,,,,,,,,yfinance.info/recommendations
NKT,6.1,6.1,6.1,6.1,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
NL,,,,,,,,,yfinance.info/recommendations
NNCL,,,,,,,,,yfinance.info/recommendations
NOBLE,,,,,,,,,yfinance.info/recommendations
NOVA,,,,,,,,,yfinance.info/recommendations
NPK,,,,,,,,,yfinance.info/recommendations
NRF,,,,,,,,,yfinance.info/recommendations
NSL,37.9375,38.25,40.0,35.25,4.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
NTSC,,,,,,,,,yfinance.info/recommendations
NTV,,,,,,,,,yfinance.info/recommendations
NUT,,,,,,,,,yfinance.info/recommendations
NV,,,,,,,,,yfinance.info/recommendations
NVD,,,,,,,,,yfinance.info/recommendations
NWR,,,,,,,,,yfinance.info/recommendations
NYT,,,,,,,,,yfinance.info/recommendations
OCC,,,,,,,,,yfinance.info/recommendations
OGC,,,,,,,,,yfinance.info/recommendations
OHTL,,,,,,,,,yfinance.info/recommendations
OKJ,8.203553,8.026243,11.882193,4.879535,4.0,2.75,1970-01-01,20403.0,yfinance.info/recommendations
ONEE,2.005,1.825,2.66,1.72,6.0,4.66667,1970-01-01,20403.0,yfinance.info/recommendations
OR,15.65625,15.65,21.0,10.0,16.0,2.25,1970-01-01,20403.0,yfinance.info/recommendations
ORI,2.21,2.3,2.6,1.8,6.0,3.0,1970-01-01,20403.0,yfinance.info/recommendations
ORN,0.76,0.76,0.76,0.76,1.0,,,,yfinance.info/recommendations
OSP,19.54706,19.6,22.0,17.4,17.0,2.0,1970-01-01,20403.0,yfinance.info/recommendations
PACO,,,,,,,,,yfinance.info/recommendations
PAF,,,,,,,,,yfinance.info/recommendations
PANEL,,,,,,,,,yfinance.info/recommendations
PAP,,,,,,,,,yfinance.info/recommendations
PATO,,,,,,,,,yfinance.info/recommendations
PB,,,,,,,,,yfinance.info/recommendations
PCC,,,,,,,,,yfinance.info/recommendations
PCE,2.8,2.8,2.8,2.8,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
PCSGH,,,,,,,,,yfinance.info/recommendations
PDG,,,,,,,,,yfinance.info/recommendations
PDJ,,,,,,,,,yfinance.info/recommendations
PEACE,,,,,,,,,yfinance.info/recommendations
PEER,,,,,,,,,yfinance.info/recommendations
PERM,,,,,,,,,yfinance.info/recommendations
PF,,,,,,,,,yfinance.info/recommendations
PG,,,,,,,,,yfinance.info/recommendations
PHG,,,,,,,,,yfinance.info/recommendations
PHOL,,,,,,,,,yfinance.info/recommendations
PICO,,,,,,,,,yfinance.info/recommendations
PIMO,,,,,,,,,yfinance.info/recommendations
PIN,4.63667,4.5,4.97,4.44,3.0,,1970-01-01,20403.0,yfinance.info/recommendations
PIS,,,,,,,,,yfinance.info/recommendations
PJW,3.1,3.1,3.1,3.1,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
PK,,,,,,,,,yfinance.info/recommendations
PL,,,,,,,,,yfinance.info/recommendations
PLANB,6.97722,6.5,9.35,5.8,9.0,,1970-01-01,20403.0,yfinance.info/recommendations
PLANET,,,,,,,,,yfinance.info/recommendations
PLAT,,,,,,,,,yfinance.info/recommendations
PLE,,,,,,,,,yfinance.info/recommendations
PLT,,,,,,,,,yfinance.info/recommendations
PLUS,6.4,6.4,6.4,6.4,1.0,,,,yfinance.info/recommendations
PM,,,,,,,,,yfinance.info/recommendations
PMC,,,,,,,,,yfinance.info/recommendations
PMTA,,,,,,,,,yfinance.info/recommendations
POLY,,,,,,,,,yfinance.info/recommendations
PORT,,,,,,,,,yfinance.info/recommendations
PPM,,,,,,,,,yfinance.info/recommendations
PPP,,,,,,,,,yfinance.info/recommendations
PPPM,,,,,,,,,yfinance.info/recommendations
PPS,,,,,,,,,yfinance.info/recommendations
PQS,,,,,,,,,yfinance.info/recommendations
PR9,30.06538,30.0,33.75,27.0,13.0,1.16667,1970-01-01,20403.0,yfinance.info/recommendations
PRAKIT,,,,,,,,,yfinance.info/recommendations
PRAPAT,,,,,,,,,yfinance.info/recommendations
PREB,,,,,,,,,yfinance.info/recommendations
PRECHA,,,,,,,,,yfinance.info/recommendations
PRG,,,,,,,,,yfinance.info/recommendations
PRI,,,,,,,,,yfinance.info/recommendations
PRIME,,,,,,,,,yfinance.info/recommendations
PRIN,,,,,,,,,yfinance.info/recommendations
PRINC,,,,,,,,,yfinance.info/recommendations
PRM,9.475,9.45,10.0,9.0,4.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
PROEN,,,,,,,,,yfinance.info/recommendations
PROS,,,,,,,,,yfinance.info/recommendations
PROSPECT,11.0,11.0,11.0,11.0,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
PROUD,,,,,,,,,yfinance.info/recommendations
PRTR,,,,,,,,,yfinance.info/recommendations
PSG,,,,,,,,,yfinance.info/recommendations
PSH,4.076,4.0,5.0,3.38,5.0,4.6,1970-01-01,20403.0,yfinance.info/recommendations
PSL,6.5,7.05,7.7,4.2,4.0,2.5,1970-01-01,20403.0,yfinance.info/recommendations
PSP,7.4,7.4,7.4,7.4,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
PSTC,,,,,,,,,yfinance.info/recommendations
PT,,,,,,,,,yfinance.info/recommendations
PTC,,,,,,,,,yfinance.info/recommendations
PTECH,,,,,,,,,yfinance.info/recommendations
PTG,9.2375,9.65,10.5,7.3,8.0,1.875,1970-01-01,20403.0,yfinance.info/recommendations
PTL,,,,,,,,,yfinance.info/recommendations
PTT,34.98889,35.0,40.0,27.0,18.0,2.0,1970-01-01,20403.0,yfinance.info/recommendations
PTTEP,132.25,135.0,169.0,76.0,20.0,1.75,1970-01-01,20403.0,yfinance.info/recommendations
PTTGC,22.07895,21.0,30.0,14.0,19.0,3.52632,1970-01-01,20403.0,yfinance.info/recommendations
PYLON,,,,,,,,,yfinance.info/recommendations
Q-CON,,,,,,,,,yfinance.info/recommendations
QH,1.58444,1.5,2.1,1.25,9.0,,1970-01-01,20403.0,yfinance.info/recommendations
QHBREIT,,,,,,,,,yfinance.info/recommendations
QHHRREIT,,,,,,,,,yfinance.info/recommendations
QHOP,,,,,,,,,yfinance.info/recommendations
QLT,,,,,,,,,yfinance.info/recommendations
QTC,,,,,,,,,yfinance.info/recommendations
QTCG,,,,,,,,,yfinance.info/recommendations
RABBIT,,,,,,,,,yfinance.info/recommendations
RAM,20.45,20.45,23.0,17.9,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
RATCH,31.69375,31.75,35.0,25.75,8.0,,1970-01-01,20403.0,yfinance.info/recommendations
RBF,4.04667,3.7,4.8,3.64,3.0,3.66667,1970-01-01,20403.0,yfinance.info/recommendations
RCL,,,,,,,,,yfinance.info/recommendations
READY,,,,,,,,,yfinance.info/recommendations
RICHY,,,,,,,,,yfinance.info/recommendations
RJH,13.5,13.5,13.5,13.5,1.0,,,,yfinance.info/recommendations
RML,,,,,,,,,yfinance.info/recommendations
ROCK,,,,,,,,,yfinance.info/recommendations
ROCTEC,,,,,,,,,yfinance.info/recommendations
ROH,,,,,,,,,yfinance.info/recommendations
ROJNA,6.95,6.95,8.6,5.3,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
RP,,,,,,,,,yfinance.info/recommendations
RPC,,,,,,,,,yfinance.info/recommendations
RPH,,,,,,,,,yfinance.info/recommendations
RS,0.1,0.1,0.1,0.1,1.0,,,,yfinance.info/recommendations
RSP,,,,,,,,,yfinance.info/recommendations
RT,,,,,,,,,yfinance.info/recommendations
RWI,,,,,,,,,yfinance.info/recommendations
S,,,,,,,,,yfinance.info/recommendations
S11,,,,,,,,,yfinance.info/recommendations
SA,,,,,,,,,yfinance.info/recommendations
SAAM,,,,,,,,,yfinance.info/recommendations
SABINA,17.05,17.15,19.4,14.5,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
SAF,,,,,,,,,yfinance.info/recommendations
SAFE,8.8875,8.55,10.2,8.25,4.0,1.5,1970-01-01,20403.0,yfinance.info/recommendations
SAK,4.82667,4.6,5.28,4.6,3.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SALEE,,,,,,,,,yfinance.info/recommendations
SAM,,,,,,,,,yfinance.info/recommendations
SAMART,8.35,8.35,8.35,8.35,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SAMCO,,,,,,,,,yfinance.info/recommendations
SAMTEL,,,,,,,,,yfinance.info/recommendations
SANKO,,,,,,,,,yfinance.info/recommendations
SAPPE,33.96875,36.0,38.5,25.0,8.0,,1970-01-01,20403.0,yfinance.info/recommendations
SAT,14.04,13.5,16.0,12.9,5.0,,1970-01-01,20403.0,yfinance.info/recommendations
SAUCE,,,,,,,,,yfinance.info/recommendations
SAV,21.475,21.475,27.75,15.2,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
SAWAD,30.15333,29.0,37.0,22.0,15.0,2.125,1970-01-01,20403.0,yfinance.info/recommendations
SAWANG,,,,,,,,,yfinance.info/recommendations
SC,2.2425,2.22,2.8,1.96,8.0,2.11111,1970-01-01,20403.0,yfinance.info/recommendations
SCAP,,,,,,,,,yfinance.info/recommendations
SCB,136.77779,134.5,158.0,115.0,18.0,2.3,1970-01-01,20403.0,yfinance.info/recommendations
SCC,219.025,205.0,462.5,128.0,20.0,3.0,1970-01-01,20403.0,yfinance.info/recommendations
SCCC,203.75,190.0,315.0,120.0,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
SCG,,,,,,,,,yfinance.info/recommendations
SCGD,6.4,6.0,7.5,5.7,3.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SCGP,19.11111,18.55,26.0,13.0,18.0,2.83333,1970-01-01,20403.0,yfinance.info/recommendations
SCI,,,,,,,,,yfinance.info/recommendations
SCL,,,,,,,,,yfinance.info/recommendations
SCM,,,,,,,,,yfinance.info/recommendations
SCN,,,,,,,,,yfinance.info/recommendations
SCP,,,,,,,,,yfinance.info/recommendations
SDC,,,,,,,,,yfinance.info/recommendations
SE,,,,,,,,,yfinance.info/recommendations
SE-ED,,,,,,,,,yfinance.info/recommendations
SEAFCO,3.0,3.0,3.0,3.0,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SEAOIL,,,,,,,,,yfinance.info/recommendations
SECURE,22.2,22.2,22.2,22.2,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SEI,5.98,5.98,5.98,5.98,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SELIC,,,,,,,,,yfinance.info/recommendations
SENA,,,,,,,,,yfinance.info/recommendations
SENX,,,,,,,,,yfinance.info/recommendations
SFLEX,3.5,3.5,3.5,3.5,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
SFT,,,,,,,,,yfinance.info/recommendations
SGC,,,,,,,,,yfinance.info/recommendations
SGF,,,,,,,,,yfinance.info/recommendations
SGP,,,,,,,,,yfinance.info/recommendations
SHANG,,,,,,,,,yfinance.info/recommendations
SHR,2.33333,2.2,2.8,2.0,3.0,,1970-01-01,20403.0,yfinance.info/recommendations
SIAM,,,,,,,,,yfinance.info/recommendations
SICT,3.6,3.6,3.6,3.6,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SIMAT,,,,,,,,,yfinance.info/recommendations
SINGER,6.7,6.7,6.7,6.7,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SINO,,,,,,,,,yfinance.info/recommendations
SIRI,1.699,1.65,2.2,1.37,10.0,1.7,1970-01-01,20403.0,yfinance.info/recommendations
SIRIPRT,,,,,,,,,yfinance.info/recommendations
SIS,23.0,23.0,23.0,23.0,1.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SISB,20.16667,19.25,29.0,15.5,6.0,1.14286,1970-01-01,20403.0,yfinance.info/recommendations
SITHAI,,,,,,,,,yfinance.info/recommendations
SJWD,12.21667,12.3,14.0,10.0,6.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SK,,,,,,,,,yfinance.info/recommendations
SKE,,,,,,,,,yfinance.info/recommendations
SKN,,,,,,,,,yfinance.info/recommendations
SKR,,,,,,,,,yfinance.info/recommendations
SKY,15.0,15.0,15.0,15.0,1.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SLP,,,,,,,,,yfinance.info/recommendations
SMART,,,,,,,,,yfinance.info/recommendations
SMD100,,,,,,,,,yfinance.info/recommendations
SMIT,,,,,,,,,yfinance.info/recommendations
SMPC,,,,,,,,,yfinance.info/recommendations
SMT,,,,,,,,,yfinance.info/recommendations
SNC,,,,,,,,,yfinance.info/recommendations
SNNP,11.08333,11.05,12.0,10.3,6.0,3.33333,1970-01-01,20403.0,yfinance.info/recommendations
SNP,,,,,,,,,yfinance.info/recommendations
SNPS,6.6,6.6,6.6,6.6,1.0,,,,yfinance.info/recommendations
SO,,,,,,,,,yfinance.info/recommendations
SOLAR,,,,,,,,,yfinance.info/recommendations
SONIC,,,,,,,,,yfinance.info/recommendations
SORKON,,,,,,,,,yfinance.info/recommendations
SPA,4.31429,4.0,6.0,3.6,7.0,2.0,1970-01-01,20403.0,yfinance.info/recommendations
SPACK,,,,,,,,,yfinance.info/recommendations
SPALI,17.92857,17.95,20.5,16.0,14.0,2.28571,1970-01-01,20403.0,yfinance.info/recommendations
SPC,,,,,,,,,yfinance.info/recommendations
SPCG,,,,,,,,,yfinance.info/recommendations
SPG,,,,,,,,,yfinance.info/recommendations
SPI,,,,,,,,,yfinance.info/recommendations
SPRC,6.3639655,6.0226803,7.8683405,4.92176,13.0,1.30769,1970-01-01,20403.0,yfinance.info/recommendations
SPREME,,,,,,,,,yfinance.info/recommendations
SPRIME,,,,,,,,,yfinance.info/recommendations
SPVI,,,,,,,,,yfinance.info/recommendations
SQ,,,,,,,,,yfinance.info/recommendations
SR,,,,,,,,,yfinance.info/recommendations
SRICHA,,,,,,,,,yfinance.info/recommendations
SRIPANWA,,,,,,,,,yfinance.info/recommendations
SRS,,,,,,,,,yfinance.info/recommendations
SSF,,,,,,,,,yfinance.info/recommendations
SSP,4.8,4.8,4.8,4.8,1.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SSSC,,,,,,,,,yfinance.info/recommendations
SST,,,,,,,,,yfinance.info/recommendations
SSTRT,,,,,,,,,yfinance.info/recommendations
STA,15.425,15.3,18.7,12.4,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
STANLY,189.84,185.0,210.0,162.0,5.0,,1970-01-01,20403.0,yfinance.info/recommendations
STARM,,,,,,,,,yfinance.info/recommendations
STC,,,,,,,,,yfinance.info/recommendations
STECH,,,,,,,,,yfinance.info/recommendations
STECON,9.45455,9.5,10.8,7.5,11.0,1.08333,1970-01-01,20403.0,yfinance.info/recommendations
STELLA,,,,,,,,,yfinance.info/recommendations
STGT,9.0625,8.875,11.0,7.5,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
STI,,,,,,,,,yfinance.info/recommendations
STOWER,,,,,,,,,yfinance.info/recommendations
STP,,,,,,,,,yfinance.info/recommendations
STPI,,,,,,,,,yfinance.info/recommendations
STX,,,,,,,,,yfinance.info/recommendations
SUC,,,,,,,,,yfinance.info/recommendations
SUN,,,,,,,,,yfinance.info/recommendations
SUPER,,,,,,,,,yfinance.info/recommendations
SUSCO,3.1,3.1,3.1,3.1,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SUTHA,,,,,,,,,yfinance.info/recommendations
SVI,6.0875,6.125,6.8,5.3,4.0,3.5,1970-01-01,20403.0,yfinance.info/recommendations
SVOA,,,,,,,,,yfinance.info/recommendations
SVR,,,,,,,,,yfinance.info/recommendations
SVT,,,,,,,,,yfinance.info/recommendations
SWC,,,,,,,,,yfinance.info/recommendations
SYMC,7.4,7.4,7.4,7.4,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
SYNEX,14.625,14.45,16.0,13.6,4.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
SYNTEC,,,,,,,,,yfinance.info/recommendations
TACC,6.3,6.3,6.4,6.2,2.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
TAE,,,,,,,,,yfinance.info/recommendations
TAKUNI,,,,,,,,,yfinance.info/recommendations
TAN,4.5,4.5,4.5,4.5,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
TASCO,17.3,17.25,18.4,16.3,6.0,,1970-01-01,20403.0,yfinance.info/recommendations
TATG,,,,,,,,,yfinance.info/recommendations
TBN,,,,,,,,,yfinance.info/recommendations
TC,,,,,,,,,yfinance.info/recommendations
TCAP,54.4,54.0,57.0,52.0,5.0,,1970-01-01,20403.0,yfinance.info/recommendations
TCC,,,,,,,,,yfinance.info/recommendations
TCJ,,,,,,,,,yfinance.info/recommendations
TCMC,,,,,,,,,yfinance.info/recommendations
TCOAT,,,,,,,,,yfinance.info/recommendations
TEAM,,,,,,,,,yfinance.info/recommendations
TEAMG,,,,,,,,,yfinance.info/recommendations
TEGH,5.0,5.0,5.0,5.0,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
TEKA,,,,,,,,,yfinance.info/recommendations
TERA,,,,,,,,,yfinance.info/recommendations
TFG,6.55,6.3,8.5,5.5,7.0,1.42857,1970-01-01,20403.0,yfinance.info/recommendations
TFI,,,,,,,,,yfinance.info/recommendations
TFM,,,,,,1.5,1970-01-01,20403.0,yfinance.info/recommendations
TFMAMA,,,,,,,,,yfinance.info/recommendations
TGE,,,,,,,,,yfinance.info/recommendations
TGH,,,,,,,,,yfinance.info/recommendations
TGPRO,,,,,,,,,yfinance.info/recommendations
TH,,,,,,,,,yfinance.info/recommendations
THAI,10.97692,11.3,15.0,7.2,13.0,3.42857,1970-01-01,20403.0,yfinance.info/recommendations
THANA,,,,,,,,,yfinance.info/recommendations
THANI,1.9875,2.05,2.3,1.55,4.0,1.5,1970-01-01,20403.0,yfinance.info/recommendations
THCOM,11.745,12.5,13.5,9.925,5.0,1.16667,1970-01-01,20403.0,yfinance.info/recommendations
THE,,,,,,,,,yfinance.info/recommendations
THG,6.75,6.75,7.7,5.8,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
THIP,,,,,,,,,yfinance.info/recommendations
THMUI,,,,,,,,,yfinance.info/recommendations
THRE,,,,,,,,,yfinance.info/recommendations
THREL,,,,,,,,,yfinance.info/recommendations
TIDLOR,22.95,23.5,28.8,19.0,14.0,1.53333,1970-01-01,20403.0,yfinance.info/recommendations
TIF1,,,,,,,,,yfinance.info/recommendations
TIGER,,,,,,,,,yfinance.info/recommendations
TIPCO,,,,,,,,,yfinance.info/recommendations
TIPH,,,,,,,,,yfinance.info/recommendations
TISCO,101.26667,102.0,111.0,93.0,15.0,2.9375,1970-01-01,20403.0,yfinance.info/recommendations
TITLE,,,,,,,,,yfinance.info/recommendations
TK,,,,,,,,,yfinance.info/recommendations
TKC,,,,,,,,,yfinance.info/recommendations
TKN,8.56667,6.2,13.5,6.0,3.0,,1970-01-01,20403.0,yfinance.info/recommendations
TKS,6.75,6.75,6.75,6.75,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
TKT,,,,,,,,,yfinance.info/recommendations
TL,,,,,,,,,yfinance.info/recommendations
TLHPF,,,,,,,,,yfinance.info/recommendations
TLI,15.68,15.0,19.0,14.2,5.0,,1970-01-01,20403.0,yfinance.info/recommendations
TM,,,,,,,,,yfinance.info/recommendations
TMAN,17.9,17.9,17.9,17.9,1.0,,,,yfinance.info/recommendations
TMC,,,,,,,,,yfinance.info/recommendations
TMD,,,,,,,,,yfinance.info/recommendations
TMI,,,,,,,,,yfinance.info/recommendations
TMILL,,,,,,,,,yfinance.info/recommendations
TMT,,,,,,,,,yfinance.info/recommendations
TMW,,,,,,,,,yfinance.info/recommendations
TNDT,,,,,,,,,yfinance.info/recommendations
TNH,,,,,,,,,yfinance.info/recommendations
TNITY,,,,,,,,,yfinance.info/recommendations
TNL,,,,,,,,,yfinance.info/recommendations
TNP,4.05,4.05,4.1,4.0,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
TNPC,,,,,,,,,yfinance.info/recommendations
TNR,,,,,,,,,yfinance.info/recommendations
TOA,16.6,16.8,19.8,13.0,4.0,1.5,1970-01-01,20403.0,yfinance.info/recommendations
TOG,,,,,,,,,yfinance.info/recommendations
TOP,36.13947,37.25,47.0,25.0,19.0,2.31579,1970-01-01,20403.0,yfinance.info/recommendations
TOPP,,,,,,,,,yfinance.info/recommendations
TPA,,,,,,,,,yfinance.info/recommendations
TPAC,9.5,9.5,9.5,9.5,1.0,,,,yfinance.info/recommendations
TPBI,,,,,,,,,yfinance.info/recommendations
TPCH,,,,,,,,,yfinance.info/recommendations
TPCS,,,,,,,,,yfinance.info/recommendations
TPIPL,,,,,,,,,yfinance.info/recommendations
TPIPP,,,,,,,,,yfinance.info/recommendations
TPL,,,,,,,,,yfinance.info/recommendations
TPLAS,,,,,,,,,yfinance.info/recommendations
TPOLY,,,,,,,,,yfinance.info/recommendations
TPP,,,,,,,,,yfinance.info/recommendations
TPRIME,,,,,,,,,yfinance.info/recommendations
TPS,,,,,,,,,yfinance.info/recommendations
TQM,19.33333,18.0,24.0,16.0,3.0,,1970-01-01,20403.0,yfinance.info/recommendations
TQR,,,,,,,,,yfinance.info/recommendations
TR,,,,,,,,,yfinance.info/recommendations
TRC,,,,,,,,,yfinance.info/recommendations
TRITN,,,,,,,,,yfinance.info/recommendations
TRP,5.775,5.775,6.5,5.05,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
TRT,,,,,,,,,yfinance.info/recommendations
TRU,,,,,,,,,yfinance.info/recommendations
TRUBB,,,,,,,,,yfinance.info/recommendations
TRUE,15.08333,15.05,18.0,11.0,18.0,1.36842,1970-01-01,20403.0,yfinance.info/recommendations
TRV,,,,,,,,,yfinance.info/recommendations
TSC,,,,,,,,,yfinance.info/recommendations
TSE,,,,,,,,,yfinance.info/recommendations
TSI,,,,,,,,,yfinance.info/recommendations
TSR,,,,,,,,,yfinance.info/recommendations
TSTE,,,,,,,,,yfinance.info/recommendations
TSTH,,,,,,,,,yfinance.info/recommendations
TTA,5.3,5.3,5.3,5.3,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
TTB,1.97722,1.97,2.2,1.72,18.0,2.77778,1970-01-01,20403.0,yfinance.info/recommendations
TTCL,,,,,,,,,yfinance.info/recommendations
TTI,,,,,,,,,yfinance.info/recommendations
TTT,,,,,,,,,yfinance.info/recommendations
TTW,9.95,10.3,10.5,8.7,4.0,,1970-01-01,20403.0,yfinance.info/recommendations
TU,13.34615,13.6,17.2,8.7,13.0,2.35714,1970-01-01,20403.0,yfinance.info/recommendations
TU-PF,,,,,,,,,yfinance.info/recommendations
TURTLE,,,,,,,,,yfinance.info/recommendations
TVDH,,,,,,,,,yfinance.info/recommendations
TVH,,,,,,,,,yfinance.info/recommendations
TVO,30.0,30.0,30.0,30.0,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
TVT,,,,,,,,,yfinance.info/recommendations
TWP,,,,,,,,,yfinance.info/recommendations
TWPC,3.94,3.94,3.94,3.94,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
TWZ,,,,,,,,,yfinance.info/recommendations
TYCN,,,,,,,,,yfinance.info/recommendations
UAC,,,,,,,,,yfinance.info/recommendations
UBA,,,,,,,,,yfinance.info/recommendations
UBE,,,,,,,,,yfinance.info/recommendations
UBIS,,,,,,,,,yfinance.info/recommendations
UEC,,,,,,,,,yfinance.info/recommendations
UKEM,,,,,,,,,yfinance.info/recommendations
UMI,,,,,,,,,yfinance.info/recommendations
UMS,,,,,,,,,yfinance.info/recommendations
UNIQ,,,,,,,,,yfinance.info/recommendations
UOBKH,,,,,,,,,yfinance.info/recommendations
UP,,,,,,,,,yfinance.info/recommendations
UPF,,,,,,,,,yfinance.info/recommendations
UPOIC,,,,,,,,,yfinance.info/recommendations
UREKA,,,,,,,,,yfinance.info/recommendations
UTP,,,,,,,,,yfinance.info/recommendations
UV,,,,,,,,,yfinance.info/recommendations
UVAN,,,,,,,,,yfinance.info/recommendations
VARO,,,,,,,,,yfinance.info/recommendations
VCOM,,,,,,,,,yfinance.info/recommendations
VGI,2.04,2.12,2.2,1.7,5.0,,1970-01-01,20403.0,yfinance.info/recommendations
VIBHA,,,,,,,,,yfinance.info/recommendations
VIH,,,,,,,,,yfinance.info/recommendations
VL,,,,,,,,,yfinance.info/recommendations
VNG,,,,,,,,,yfinance.info/recommendations
VPO,,,,,,,,,yfinance.info/recommendations
VRANDA,,,,,,,,,yfinance.info/recommendations
VS,,,,,,,,,yfinance.info/recommendations
WACOAL,,,,,,,,,yfinance.info/recommendations
