symbol,sector,last_price,intrinsic_value,margin_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
ECF,Consumer Cyclical,0.06,-2.714794370318134,-4624.657283863557,,,,,,,,yfinance.info/recommendations
EFORL,Healthcare,0.1299999952316284,0.35235716030064723,171.0439794038703,,,,,,,,yfinance.info/recommendations
EGCO,Utilities,110.5,295.25261469526833,167.19693637580846,129.15,131.0,145.0,100.0,10.0,,1970-01-01,yfinance.info/recommendations
EKH,Healthcare,5.0,6.318348496560448,26.36696993120896,5.33333,5.5,6.3,4.2,3.0,2.33333,1970-01-01,yfinance.info/recommendations
EMC,Industrials,0.0199999995529651,-0.045675393564763404,-328.37697292844086,,,,,,,,yfinance.info/recommendations
EMPIRE,Industrials,0.5,-0.7743493047986789,-254.86986095973577,,,,,,,,yfinance.info/recommendations
EP,Industrials,1.0299999713897705,-11.37903983136781,-1204.7611793633514,,,,,,,,yfinance.info/recommendations
EPG,Basic Materials,3.119999885559082,4.9857530360354785,59.79978265743002,4.65,4.65,5.0,4.3,2.0,,1970-01-01,yfinance.info/recommendations
ERW,Consumer Cyclical,2.539999961853028,2.9909697934069985,17.75471804436449,3.61062,3.45,5.6,3.1,16.0,1.25,1970-01-01,yfinance.info/recommendations
ESTAR,Real Estate,0.2399999946355819,0.1264014913370293,-47.33271076569879,,,,,,,,yfinance.info/recommendations
ETC,Utilities,0.7099999785423279,1.9166791056560726,169.95481177212548,,,,,,,,yfinance.info/recommendations
ETE,Industrials,0.6000000238418579,0.9616620049522158,60.27699445653375,,,,,,,,yfinance.info/recommendations
ETL,Industrials,0.5,0.950382071338895,90.07641426777899,,,,,,,,yfinance.info/recommendations
EURO,Consumer Cyclical,4.6,5.089533945991099,10.642042304154337,,,,,,,,yfinance.info/recommendations
EVER,Real Estate,0.050000000745058,-0.07044392190961091,-240.88784171982957,,,,,,,,yfinance.info/recommendations
FANCY,Consumer Cyclical,0.3100000023841858,0.0,-100.0,,,,,,,,yfinance.info/recommendations
FE,Communication Services,176.0,53.771716946182885,-69.44788809875972,,,,,,,,yfinance.info/recommendations
FLOYD,Industrials,1.1399999856948853,1.852884622025375,62.533740813685355,,,,,,,,yfinance.info/recommendations
FM,Consumer Defensive,4.139999866485596,8.089425581650262,95.39675948147541,4.3,4.3,4.3,4.3,1.0,,1970-01-01,yfinance.info/recommendations
FMT,Industrials,17.6,-11.3055462674094,-164.2360583375534,,,,,,,,yfinance.info/recommendations
FN,Consumer Cyclical,0.4900000095367431,-0.029704528260535323,-106.06214850661301,,,,,,,,yfinance.info/recommendations
FNS,Financial Services,0.5099999904632568,-1.6511270028892593,-423.7503987773536,,,,,,,,yfinance.info/recommendations
FORTH,Industrials,6.900000095367432,9.862829248340342,42.93955234815307,10.9,10.9,10.9,10.9,1.0,,1970-01-01,yfinance.info/recommendations
FPI,Consumer Cyclical,1.6399999856948853,2.070031265341205,26.221419719349033,,,,,,,,yfinance.info/recommendations
FPT,Real Estate,6.199999809265137,0.6939327183699824,-88.80753645616271,,,,,,,,yfinance.info/recommendations
FSMART,Communication Services,6.349999904632568,6.062938797568327,-4.5206474232356975,10.5,10.5,10.5,10.5,1.0,,1970-01-01,yfinance.info/recommendations
FSX,Financial Services,1.1299999952316284,-1.240839506757831,-209.80880637114362,,,,,,,,yfinance.info/recommendations
FTE,Industrials,2.0199999809265137,5.696784507973238,182.01903771109406,,,,,,,,yfinance.info/recommendations
FTI,Industrials,1.870000004768372,1.6853212505783035,-9.875869182842264,,,,,,,,yfinance.info/recommendations
FTREIT,Real Estate,11.699999809265137,4.255556115597022,-63.62772491477239,11.635,11.635,12.27,11.0,2.0,,1970-01-01,yfinance.info/recommendations
FUTURERT,Real Estate,8.800000190734863,2.9108245402027277,-66.9224491237238,,,,,,,,yfinance.info/recommendations
FVC,Industrials,0.3700000047683716,-0.09287598779694693,-125.1016180000023,,,,,,,,yfinance.info/recommendations
GABLE,Technology,3.9600000381469727,6.9311605503413105,75.02930514073054,4.2,4.2,4.2,4.2,1.0,,1970-01-01,yfinance.info/recommendations
GAHREIT,Real Estate,4.179999828338623,0.1647438976962238,-96.0587582664638,,,,,,,,yfinance.info/recommendations
GBX,Financial Services,0.5199999809265137,1.4899524315057702,186.52932426094262,,,,,,,,yfinance.info/recommendations
GC,Basic Materials,4.300000190734863,3.7867967564083136,-11.934963059591027,,,,,,,,yfinance.info/recommendations
GCAP,Financial Services,0.2599999904632568,-0.9146700521671209,-451.7961868142384,,,,,,,,yfinance.info/recommendations
GEL,Basic Materials,0.0299999993294477,-0.22398573803461028,-846.6191434702738,,,,,,,,yfinance.info/recommendations
GENCO,Industrials,0.3199999928474426,0.5741601608521573,79.42505427676163,,,,,,,,yfinance.info/recommendations
GFC,Healthcare,2.880000114440918,4.681728410389759,62.56000779009007,3.5,3.5,3.5,3.5,1.0,,1970-01-01,yfinance.info/recommendations
GFPT,Consumer Defensive,9.199999809265137,20.849203592995753,126.62178288307067,11.37,11.25,13.1,9.6,10.0,2.1,1970-01-01,yfinance.info/recommendations
GGC,Basic Materials,4.019999980926514,1.976432154861701,-50.83502079007023,,,,,,,,yfinance.info/recommendations
GJS,Basic Materials,0.1299999952316284,-0.10257302134129266,-178.9023270028068,,,,,,,,yfinance.info/recommendations
GLAND,Real Estate,0.74,0.40002021232281937,-45.94321455097036,,,,,,,,yfinance.info/recommendations
GLOBAL,Consumer Cyclical,6.550000190734863,6.959935606228027,6.258555779479627,6.94393,7.08,8.67857,4.7,13.0,2.76923,1970-01-01,yfinance.info/recommendations
GLORY,Communication Services,1.2000000476837158,-0.025269250666383816,-102.1057708051895,,,,,,,,yfinance.info/recommendations
GPI,Communication Services,1.649999976158142,5.285328319308574,220.32293307148564,,,,,,,,yfinance.info/recommendations
GPSC,Utilities,35.25,21.90095788743261,-37.86962301437557,43.96429,43.25,56.0,36.0,14.0,1.92857,1970-01-01,yfinance.info/recommendations
GRAMMY,Communication Services,3.539999961853028,0.847879558476615,-76.04859978493364,,,,,,,,yfinance.info/recommendations
GRAND,Consumer Cyclical,0.0199999995529651,-0.8565503062844874,-4382.751627149409,,,,,,,,yfinance.info/recommendations
GREEN,Utilities,0.699999988079071,0.07965855323541152,-88.62020648685878,,,,,,,,yfinance.info/recommendations
GROREIT,Real Estate,7.800000190734863,2.1111998476621157,-72.93333594824935,,,,,,,,yfinance.info/recommendations
GSTEEL,Unknown,0.09,0.0,-100.0,,,,,,,,yfinance.info/recommendations
GTB,Industrials,0.7699999809265137,2.5276297438484203,228.26361122853706,,,,,,,,yfinance.info/recommendations
GTV,Utilities,0.0299999993294477,0.0,-100.0,,,,,,,,yfinance.info/recommendations
GULF,Utilities,58.25,20.941442971896475,-64.04902494095025,71.4375,70.0,91.0,60.0,16.0,1.17647,1970-01-01,yfinance.info/recommendations
GUNKUL,Utilities,2.3399999141693115,1.521773110707021,-34.9669586954988,2.86,2.75,3.84,2.4,6.0,1.16667,1970-01-01,yfinance.info/recommendations
GVREIT,Real Estate,6.650000095367432,10.712494814220348,61.090145272072384,,,,,,,,yfinance.info/recommendations
GYT,Consumer Cyclical,184.0,721.5214510248618,292.13122338307704,,,,,,,,yfinance.info/recommendations
HANA,Technology,28.0,41.241692176398686,47.29175777285245,30.11667,27.0,56.15,22.6,12.0,1.5,1970-01-01,yfinance.info/recommendations
HANN,Healthcare,0.959999978542328,0.6049008102599311,-36.9894975228627,,,,,,,,yfinance.info/recommendations
HARN,Industrials,2.0199999809265137,5.0191840248584505,148.47445902233628,,,,,,,,yfinance.info/recommendations
HEALTH,Consumer Cyclical,0.3899999856948852,-0.03926784158360356,-110.06867769844601,,,,,,,,yfinance.info/recommendations
HENG,Financial Services,0.8600000143051147,3.326807079207315,286.8380260313595,,,,,,,,yfinance.info/recommendations
HFT,Consumer Cyclical,4.179999828338623,4.616196043328594,10.435316576635852,,,,,,,,yfinance.info/recommendations
HL,Healthcare,6.300000190734863,7.6949640687515695,22.142283107677027,,,,,,,,yfinance.info/recommendations
HMPRO,Consumer Cyclical,6.199999809265137,5.74879225592375,-7.2775414068096085,7.68222,7.54,10.0,5.2,18.0,2.21053,1970-01-01,yfinance.info/recommendations
HPT,Consumer Cyclical,0.33,0.5545419191649278,68.04300580755387,,,,,,,,yfinance.info/recommendations
HTC,Consumer Defensive,15.399999618530272,20.6834069023416,34.30784035509969,,,,,,,,yfinance.info/recommendations
HTECH,Industrials,3.059999942779541,4.317274034604506,41.08738939004438,,,,,,,,yfinance.info/recommendations
HUMAN,Technology,4.579999923706055,4.097759591313793,-10.529265074791551,9.8,9.8,9.8,9.8,1.0,,1970-01-01,yfinance.info/recommendations
HYDRO,Industrials,2.859999895095825,0.0,-100.0,,,,,,,,yfinance.info/recommendations
HYDROGEN,Real Estate,8.25,1.5427196246105412,-81.30036818653889,,,,,,,,yfinance.info/recommendations
I2,Technology,0.6700000166893005,-0.35550496758926065,-153.06044160206628,,,,,,,,yfinance.info/recommendations
ICC,Consumer Cyclical,24.8,23.423584359595853,-5.550063066145755,,,,,,,,yfinance.info/recommendations
ICHI,Consumer Defensive,12.800000190734863,10.214800392131787,-20.196873125629672,15.52857,15.9,16.8,14.2,7.0,,1970-01-01,yfinance.info/recommendations
ICN,Communication Services,1.7899999618530271,3.9566377661429217,121.0412206962825,,,,,,,,yfinance.info/recommendations
IFS,Financial Services,1.840000033378601,-0.39713302006973306,-121.58331591660459,,,,,,,,yfinance.info/recommendations
IHL,Consumer Cyclical,1.440000057220459,-0.5571525324813061,-138.69114655153157,,,,,,,,yfinance.info/recommendations
IIG,Technology,1.3700000047683716,-11.336521789087788,-927.4833393890736,,,,,,,,yfinance.info/recommendations
III,Industrials,3.9800000190734863,7.060428816021695,77.39770809511978,5.5,5.5,5.5,5.5,2.0,,1970-01-01,yfinance.info/recommendations
ILINK,Technology,4.639999866485596,22.34529960089904,381.57974663528813,6.9,6.9,6.9,6.9,1.0,,1970-01-01,yfinance.info/recommendations
ILM,Consumer Cyclical,13.399999618530272,30.66524693071924,128.84513286338915,17.5,17.5,18.0,17.0,2.0,,1970-01-01,yfinance.info/recommendations
IMH,Healthcare,3.0,-3.3378296067399056,-211.26098689133016,,,,,,,,yfinance.info/recommendations
IMPACT,Real Estate,11.199999809265137,0.8839336318372788,-92.10773529561983,12.2,12.2,12.2,12.2,1.0,,1970-01-01,yfinance.info/recommendations
IND,Industrials,1.1699999570846558,1.4182376257057392,21.216895532169843,,,,,,,,yfinance.info/recommendations
INET,Technology,3.619999885559082,8.505762378585816,134.9658189912391,5.475,5.475,5.85,5.1,2.0,,1970-01-01,yfinance.info/recommendations
INETREIT,Real Estate,12.199999809265137,2.059888841855215,-83.11566496672516,14.6,14.6,14.7,14.5,2.0,,1970-01-01,yfinance.info/recommendations
INGRS,Consumer Cyclical,0.36,0.7250760921676603,101.41002560212789,,,,,,,,yfinance.info/recommendations
INOX,Basic Materials,0.4600000083446502,0.2767113561906828,-39.84535844108948,,,,,,,,yfinance.info/recommendations
INSET,Technology,3.0,2.881004001638755,-3.966533278708173,3.94,3.94,3.94,3.94,1.0,1.0,1970-01-01,yfinance.info/recommendations
INSURE,Financial Services,60.0,4.5146543420156355,-92.47557609664061,,,,,,,,yfinance.info/recommendations
IP,Healthcare,4.099999904632568,2.9112229690225386,-28.994560079546268,,,,,,,,yfinance.info/recommendations
IRC,Consumer Cyclical,11.399999618530272,21.35659339081656,87.33854478470523,,,,,,,,yfinance.info/recommendations
IRCP,Technology,0.25,-1.153007163058423,-561.2028652233693,,,,,,,,yfinance.info/recommendations
IROYAL,Industrials,5.400000095367432,0.9793638454547975,-81.86363281187761,,,,,,,,yfinance.info/recommendations
IRPC,Energy,1.5700000524520874,3.1476780018465975,100.48903800547211,1.42692,1.3,2.2,0.8,13.0,3.38462,1970-01-01,yfinance.info/recommendations
ISSARA,Unknown,6.6,1.2731155499901858,-80.71037045469416,,,,,,,,yfinance.info/recommendations
IT,Technology,4.0,6.253686930561041,56.342173264026016,,,,,,,,yfinance.info/recommendations
ITC,Consumer Defensive,14.800000190734863,11.864916287898398,-19.831647736558107,19.12308,19.4,22.0,16.3,13.0,,1970-01-01,yfinance.info/recommendations
ITD,Industrials,0.270000010728836,19.008512542987027,6940.18955098394,0.54,0.54,0.54,0.54,1.0,,1970-01-01,yfinance.info/recommendations
ITEL,Communication Services,1.1799999475479126,0.13540710684122997,-88.52482094405077,1.3,1.3,1.3,1.3,1.0,,1970-01-01,yfinance.info/recommendations
ITNS,Technology,1.870000004768372,0.5831652187173259,-68.81469426575966,,,,,,,,yfinance.info/recommendations
ITTHI,Consumer Cyclical,1.2200000286102295,2.0855325817602735,70.94528957806835,,,,,,,,yfinance.info/recommendations
IVF,Healthcare,0.6299999952316284,0.5624654802991416,-10.719764356134135,,,,,,,,yfinance.info/recommendations
IVL,Basic Materials,24.200000762939453,7.990421533149942,-66.9817302428077,25.42857,26.45,31.1,14.0,14.0,1.78571,1970-01-01,yfinance.info/recommendations
J,Real Estate,0.6000000238418579,-2.3238710811250773,-487.31183146379016,,,,,,,,yfinance.info/recommendations
JAK,Real Estate,0.6800000071525574,2.176048141166674,220.00707621735063,,,,,,,,yfinance.info/recommendations
JAS,Communication Services,1.1100000143051147,0.5577953478650284,-49.74816750662648,,,,,,,,yfinance.info/recommendations
JCK,Real Estate,0.1199999973177909,-0.5390109098940012,-549.1757682848621,,,,,,,,yfinance.info/recommendations
JCT,Consumer Defensive,80.5,89.92263959754936,11.705142357204178,,,,,,,,yfinance.info/recommendations
JDF,Consumer Defensive,1.5800000429153442,1.7937849078432195,13.530687286147739,,,,,,,,yfinance.info/recommendations
JMART,Consumer Cyclical,6.949999809265137,2.473804733954803,-64.40568630438031,,,,,,,,yfinance.info/recommendations
JMT,Financial Services,9.350000381469728,17.967703229910246,92.16794114275639,10.00714,9.0,13.95,6.0,7.0,3.28571,1970-01-01,yfinance.info/recommendations
JPARK,Industrials,3.0,6.251370596850871,108.37901989502903,4.7,4.7,4.7,4.7,1.0,1.0,1970-01-01,yfinance.info/recommendations
JR,Industrials,1.75,1.4177282236427355,-18.98695864898654,,,,,,,,yfinance.info/recommendations
JSP,Consumer Defensive,1.9600000381469729,2.733933423315966,39.48639643398612,,,,,,,,yfinance.info/recommendations
JTS,Communication Services,51.0,10.19764905494253,-80.00460969619112,,,,,,,,yfinance.info/recommendations
JUBILE,Consumer Cyclical,7.099999904632568,16.938749879259866,138.5739451659396,8.4,8.4,8.4,8.4,1.0,,,yfinance.info/recommendations
K,Industrials,1.0,0.6486370987533511,-35.136290124664896,,,,,,,,yfinance.info/recommendations
KAMART,Consumer Defensive,7.800000190734863,8.439152918741142,8.194265543294325,12.0,12.0,12.0,12.0,1.0,,1970-01-01,yfinance.info/recommendations
KASET,Consumer Defensive,0.9200000166893004,-1.3363980462962246,-245.2606545710041,,,,,,,,yfinance.info/recommendations
KBANK,Financial Services,189.0,64.8624722304065,-65.68123162412355,202.26842,200.0,240.0,174.0,19.0,2.42105,1970-01-01,yfinance.info/recommendations
KBS,Consumer Defensive,5.400000095367432,32.817803578157736,507.7370925661941,,,,,,,,yfinance.info/recommendations
KC,Real Estate,0.0299999993294477,-0.2170292472215351,-823.4308402417241,,,,,,,,yfinance.info/recommendations
KCAR,Industrials,4.699999809265137,25.560254348026355,443.8352209640366,,,,,,,,yfinance.info/recommendations
KCC,Financial Services,1.9600000381469729,1.330160178228614,-32.13468610509943,,,,,,,,yfinance.info/recommendations
KCE,Technology,30.0,11.335997511279603,-62.213341629068,22.25556,22.7,32.0,17.4,9.0,2.55556,1970-01-01,yfinance.info/recommendations
KCG,Consumer Defensive,9.600000381469728,13.114861105197487,36.6131310839557,11.625,11.65,12.2,11.0,4.0,1.0,1970-01-01,yfinance.info/recommendations
KCM,Industrials,0.1800000071525573,0.07060198843790949,-60.77667464864518,,,,,,,,yfinance.info/recommendations
KDH,Healthcare,81.5,122.68905533266103,50.53871819958409,,,,,,,,yfinance.info/recommendations
KGEN,Industrials,1.7300000190734863,-0.8226847055595683,-147.55402869880675,,,,,,,,yfinance.info/recommendations
KGI,Financial Services,3.9800000190734863,5.833802106837258,46.57794168039533,,,,,,,,yfinance.info/recommendations
KIAT,Industrials,0.3000000119209289,0.31521891264271806,5.07296670568147,,,,,,,,yfinance.info/recommendations
KISS,Consumer Defensive,2.740000009536743,4.129634228980738,50.71657717544835,,,,,,,,yfinance.info/recommendations
KJL,Industrials,5.849999904632568,4.767131223410464,-18.51057604914812,7.5,7.5,7.5,7.5,1.0,,1970-01-01,yfinance.info/recommendations
KK,Consumer Defensive,1.0399999618530271,2.3305704191834966,124.09331775656862,,,,,,,,yfinance.info/recommendations
KKC,Industrials,0.04,0.0,-100.0,,,,,,,,yfinance.info/recommendations
KKP,Financial Services,82.5,6.18639873225992,-92.50133486998799,73.78571,76.5,86.0,55.0,14.0,2.57143,1970-01-01,yfinance.info/recommendations
KLINIQ,Consumer Cyclical,26.5,23.318293688085244,-12.00643891288587,29.56667,28.0,33.0,27.7,3.0,1.0,1970-01-01,yfinance.info/recommendations
KOOL,Consumer Cyclical,0.2800000011920929,0.7869994099430209,181.0712166401396,,,,,,,,yfinance.info/recommendations
KPNREIT,Real Estate,1.96,0.023651965571824803,-98.79326706266201,,,,,,,,yfinance.info/recommendations
KSL,Consumer Defensive,1.4299999475479126,-0.5463137208770608,-138.20375810599506,,,,,,,,yfinance.info/recommendations
KTB,Financial Services,32.75,4.320069377704856,-86.80894846502335,34.93684,36.0,41.0,23.8,19.0,1.85,1970-01-01,yfinance.info/recommendations
KTBSTMR,Real Estate,5.400000095367432,8.354853766128794,54.71951145512537,,,,,,,,yfinance.info/recommendations
KTC,Financial Services,30.0,9.579887377326006,-68.06704207557998,36.30769,36.0,47.0,26.0,13.0,1.53846,1970-01-01,yfinance.info/recommendations
KTIS,Consumer Defensive,1.940000057220459,-1.4636947888580245,-175.44818276733133,,,,,,,,yfinance.info/recommendations
KTMS,Healthcare,1.409999966621399,1.2506503793439294,-11.301389436150014,,,,,,,,yfinance.info/recommendations
KUMWEL,Industrials,1.100000023841858,1.4812069938774552,34.655178343014455,,,,,,,,yfinance.info/recommendations
KUN,Real Estate,0.6499999761581421,-1.3810297548188963,-312.466123919195,,,,,,,,yfinance.info/recommendations
KWC,Real Estate,281.0,213.7047351920657,-23.948492814211495,,,,,,,,yfinance.info/recommendations
KWI,Financial Services,0.04,0.0,-100.0,,,,,,,,yfinance.info/recommendations
KWM,Industrials,0.8500000238418579,2.8681697699838455,237.4317281804532,,,,,,,,yfinance.info/recommendations
KYE,Consumer Cyclical,290.0,415.0757236435055,43.12955987707087,,,,,,,,yfinance.info/recommendations
LALIN,Real Estate,4.440000057220459,6.772842216586824,52.54148939869106,,,,,,,,yfinance.info/recommendations
LANNA,Energy,14.699999809265137,61.02749507072266,315.1530330786682,,,,,,,,yfinance.info/recommendations
LDC,Healthcare,0.2599999904632568,0.060014430962065435,-76.91752570639164,,,,,,,,yfinance.info/recommendations
LEE,Consumer Defensive,2.4600000381469727,3.7088594737541554,50.76664293663599,,,,,,,,yfinance.info/recommendations
LEO,Industrials,1.7400000095367432,0.7115965635938555,-59.10364599461636,,,,,,,,yfinance.info/recommendations
LH,Real Estate,3.799999952316284,-0.7998106658628377,-121.04764936576682,3.83143,3.65,4.7,3.3,14.0,,1970-01-01,yfinance.info/recommendations
LHFG,Financial Services,1.149999976158142,0.11711655615270684,-89.81595142775886,,,,,,,,yfinance.info/recommendations
LHHOTEL,Real Estate,12.800000190734863,23.54240245025975,83.92501640195799,14.5,14.5,14.5,14.5,1.0,,1970-01-01,yfinance.info/recommendations
LHK,Basic Materials,3.3399999141693115,4.8864385622174105,46.30055951461641,,,,,,,,yfinance.info/recommendations
LHRREIT,Real Estate,4.659999847412109,0.8837647474245827,-81.03509063599274,,,,,,,,yfinance.info/recommendations
LHSC,Real Estate,14.300000190734863,15.851711624690157,10.851128764044814,16.5,16.5,16.5,16.5,1.0,,1970-01-01,yfinance.info/recommendations
LIT,Financial Services,0.6000000238418579,-1.2816773851270802,-313.61288903296645,,,,,,,,yfinance.info/recommendations
LOXLEY,Industrials,1.3200000524520874,1.6103227265742537,21.994141104983346,,,,,,,,yfinance.info/recommendations
LPH,Healthcare,3.700000047683716,4.62765392175055,25.07172600301902,,,,,,,,yfinance.info/recommendations
LPN,Real Estate,1.5700000524520874,-1.1267976026111919,-171.77054553923838,1.62833,1.435,2.5,1.3,6.0,4.5,1970-01-01,yfinance.info/recommendations
LRH,Consumer Cyclical,33.75,97.03139805453935,187.5004386801166,,,,,,,,yfinance.info/recommendations
LST,Consumer Defensive,4.659999847412109,6.888904244930419,47.83056803652285,,,,,,,,yfinance.info/recommendations
LTMH,Communication Services,4.71999979019165,1.4738767024549966,-68.77379728876744,5.6,5.6,5.6,5.6,1.0,,,yfinance.info/recommendations
LTS,Consumer Cyclical,2.039999961853028,3.974440158279461,94.82550159801426,7.0,7.0,7.0,7.0,1.0,,,yfinance.info/recommendations
M,Consumer Cyclical,19.0,35.389311020399376,86.25953168631251,21.5,21.5,23.0,20.0,2.0,,1970-01-01,yfinance.info/recommendations
M-CHAI,Healthcare,19.100000381469727,22.920908583374015,20.004754584252385,,,,,,,,yfinance.info/recommendations
MADAME,Consumer Defensive,0.5699999928474426,0.9977464041198181,75.04323098945362,,,,,,,,yfinance.info/recommendations
MAGURO,Consumer Cyclical,19.5,16.122641278898772,-17.31978831333963,28.47,30.0,31.6,24.75,5.0,1.0,1970-01-01,yfinance.info/recommendations
MAJOR,Communication Services,7.199999809265137,9.242489928191368,28.3679190699131,10.15,10.55,12.6,6.5,6.0,,1970-01-01,yfinance.info/recommendations
MALEE,Consumer Defensive,4.159999847412109,9.926908754771167,138.62762305019288,5.6,5.6,5.6,5.6,1.0,1.0,1970-01-01,yfinance.info/recommendations
MANRIN,Consumer Cyclical,23.1,28.522356108961983,23.473403069099486,,,,,,,,yfinance.info/recommendations
MASTER,Healthcare,8.449999809265137,15.099715176554792,78.69485819394302,10.0,9.5,11.8,8.7,3.0,,1970-01-01,yfinance.info/recommendations
MATCH,Communication Services,0.8600000143051147,0.011633773874433971,-98.64723561849773,,,,,,,,yfinance.info/recommendations
MATI,Communication Services,2.940000057220459,-2.6055494956794947,-188.62413078123674,,,,,,,,yfinance.info/recommendations
MBAX,Consumer Cyclical,1.6200000047683716,1.2874768996008292,-20.526117542517333,,,,,,,,yfinance.info/recommendations
MBK,Industrials,17.200000762939453,14.330734340569585,-16.68178078545338,,,,,,,,yfinance.info/recommendations
MC,Consumer Cyclical,11.300000190734863,11.014237087449349,-2.5288769775403943,13.4,13.4,14.2,12.6,2.0,2.0,1970-01-01,yfinance.info/recommendations
MCA,Communication Services,1.1699999570846558,0.5491812022035827,-53.061433987399155,,,,,,,,yfinance.info/recommendations
MCOT,Communication Services,6.449999809265137,-0.11766669301853325,-101.82428986818744,,,,,,,,yfinance.info/recommendations
MCS,Basic Materials,8.5,17.691241113016808,108.13224838843303,,,,,,,,yfinance.info/recommendations
MDX,Real Estate,2.380000114440918,5.573706171952522,134.18932369513067,,,,,,,,yfinance.info/recommendations
MEB,Technology,12.800000190734863,24.52905161986299,91.63321292462221,18.5,18.5,23.0,14.0,2.0,2.5,1970-01-01,yfinance.info/recommendations
MEDEZE,Healthcare,6.150000095367432,4.460673218532321,-27.46872927868112,8.75,8.75,9.0,8.5,2.0,,1970-01-01,yfinance.info/recommendations
MEGA,Healthcare,34.5,27.639500970649447,-19.885504432900152,41.16667,42.0,45.0,35.0,6.0,,1970-01-01,yfinance.info/recommendations
MENA,Industrials,0.6600000262260437,2.347565496992739,255.6917278346774,,,,,,,1970-01-01,yfinance.info/recommendations
META,Utilities,0.04,-0.15025336179825696,-475.6334044956424,,,,,,,,yfinance.info/recommendations
METCO,Technology,264.0,803.392751488864,204.3154361700242,,,,,,,,yfinance.info/recommendations
MFC,Financial Services,20.299999237060547,16.313349321727785,-19.63867027174348,,,,,,,,yfinance.info/recommendations
MFEC,Technology,5.949999809265137,20.70123759167081,247.919970676899,,,,,,,,yfinance.info/recommendations
MGC,Consumer Cyclical,4.619999885559082,15.673588143497447,239.25516302476558,,,,,,,1970-01-01,yfinance.info/recommendations
MGI,Unknown,5.150000095367432,2.848926099728337,-44.681047631610234,,,,,,,,yfinance.info/recommendations
MGT,Basic Materials,1.909999966621399,2.4286595340353183,27.15495164805562,2.5,2.5,2.5,2.5,1.0,,1970-01-01,yfinance.info/recommendations
MICRO,Financial Services,0.8500000238418579,3.111500950697251,266.0589251084708,1.25,1.25,1.25,1.25,1.0,,1970-01-01,yfinance.info/recommendations
MIDA,Financial Services,0.2899999916553497,0.0,-100.0,,,,,,,,yfinance.info/recommendations
MII,Real Estate,5.099999904632568,3.596267120054411,-29.484957111709875,,,,,,,,yfinance.info/recommendations
MILL,Basic Materials,0.06,0.0,-100.0,,,,,,,,yfinance.info/recommendations
MINT,Consumer Cyclical,22.0,22.536517482479848,2.4387158294538547,33.72222,34.5,39.0,25.0,18.0,1.15789,1970-01-01,yfinance.info/recommendations
MIPF,Real Estate,9.35,5.647443145332139,-39.599538552597444,,,,,,,,yfinance.info/recommendations
MITSIB,Consumer Cyclical,0.5400000214576721,0.20570763842191594,-61.905994398550156,,,,,,,,yfinance.info/recommendations
MJD,Real Estate,0.3199999928474426,-14.787480623041791,-4721.087797989921,,,,,,,,yfinance.info/recommendations
MJLF,Unknown,5.099999904632568,28.6455175622518,461.6768254491875,,,,,,,,yfinance.info/recommendations
MK,Real Estate,0.5099999904632568,-2.9055018516747624,-669.7062560796442,,,,,,,,yfinance.info/recommendations
ML,Financial Services,0.4399999976158142,0.0,-100.0,,,,,,,,yfinance.info/recommendations
MMM,Unknown,2.5799999237060547,1.4088829188176741,-45.39213331472209,,,,,,,,yfinance.info/recommendations
MNIT,Real Estate,1.9299999475479128,0.13210767936696566,-93.15504233381924,,,,,,,,yfinance.info/recommendations
MODERN,Consumer Cyclical,2.0,4.818215497336368,140.9107748668184,,,,,,,,yfinance.info/recommendations
MONO,Communication Services,0.9200000166893004,0.29351540226678413,-68.09615250627661,,,,,,,,yfinance.info/recommendations
MOONG,Consumer Defensive,2.259999990463257,1.7852009261859811,-21.008808242514682,,,,,,,,yfinance.info/recommendations
MORE,Utilities,0.0399999991059303,0.0055367073425801995,-86.15823133416185,,,,,,,,yfinance.info/recommendations
MOSHI,Consumer Cyclical,35.25,23.963882775980583,-32.017353827005444,50.55556,52.0,55.0,44.5,9.0,,1970-01-01,yfinance.info/recommendations
MOTHER,Consumer Cyclical,1.1299999952316284,1.6909838443120861,49.64458862368993,,,,,,,,yfinance.info/recommendations
MPJ,Industrials,3.940000057220459,4.547165479029771,15.410289669834357,,,,,,,,yfinance.info/recommendations
MSC,Technology,5.949999809265137,18.784543074575357,215.70661641576373,,,,,,,,yfinance.info/recommendations
MST,Financial Services,6.75,41.74783636445901,518.486464658652,,,,,,,,yfinance.info/recommendations
MTC,Financial Services,31.25,5.004162291894225,-83.98668066593848,46.25,46.0,62.0,25.0,16.0,1.6875,1970-01-01,yfinance.info/recommendations
MTI,Financial Services,15.0,13.21507531161236,-11.899497922584269,,,,,,,,yfinance.info/recommendations
MTW,Consumer Cyclical,0.8100000023841858,0.021169671094180886,-97.3864603664359,,,,,,,,yfinance.info/recommendations
MUD,Consumer Cyclical,0.7300000190734863,-1.0226994843425317,-240.09581611251716,,,,,,,,yfinance.info/recommendations
MVP,Communication Services,0.12,0.0,-100.0,,,,,,,,yfinance.info/recommendations
NAM,Healthcare,3.7200000286102295,4.2592528177956215,14.496042608549487,,,,,,,,yfinance.info/recommendations
NAT,Technology,2.180000066757202,3.8744267067085008,77.72599027814688,,,,,,,,yfinance.info/recommendations
