symbol,sector,last_price,intrinsic_value,margin_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
CYRX,Industrials,9.65999984741211,-1.1580765755384992,-111.98837053655592,13.22222,13.0,16.0,9.5,9.0,,1970-01-01,yfinance.info/recommendations
CZNC,Financial Services,21.51000022888184,23.190211681886588,7.811303743031579,22.0,22.0,22.0,22.0,1.0,,1970-01-01,yfinance.info/recommendations
CZR,Consumer Cyclical,24.100000381469727,-17.21213799522255,-171.4196586007393,33.05263,33.0,52.0,21.0,19.0,1.78947,1970-01-01,yfinance.info/recommendations
D,Utilities,58.2400016784668,-8.297244664845845,-114.24664221449294,63.73333,64.0,70.0,54.0,15.0,2.84211,1970-01-01,yfinance.info/recommendations
DAC,Industrials,94.0199966430664,287.3641903563408,205.64156628007365,98.0,98.0,98.0,98.0,1.0,3.0,1970-01-01,yfinance.info/recommendations
DAIO,Technology,3.200000047683716,-1.505186411869637,-147.03707467001914,5.22,5.22,5.22,5.22,1.0,,1970-01-01,yfinance.info/recommendations
DAL,Industrials,71.2300033569336,39.08221700080609,-45.13236675707416,72.98696,73.7,90.0,32.0,23.0,1.33333,1970-01-01,yfinance.info/recommendations
DAN,Consumer Cyclical,23.13999938964844,-0.2855729847719273,-101.23410973338088,26.42857,27.0,28.0,23.0,7.0,2.0,1970-01-01,yfinance.info/recommendations
DAR,Consumer Defensive,37.0099983215332,18.10857707451992,-51.07112160017589,47.0,45.0,60.0,36.0,13.0,1.38462,1970-01-01,yfinance.info/recommendations
DASH,Consumer Cyclical,224.5200042724609,25.01005145580717,-88.86065785681313,276.17072,280.0,360.0,205.0,41.0,1.60465,1970-01-01,yfinance.info/recommendations
DAVE,Technology,204.3500061035156,58.12029052031944,-71.55845912190576,306.375,302.5,347.0,274.0,8.0,1.25,1970-01-01,yfinance.info/recommendations
DAY,Technology,69.18499755859375,3.312323134338471,-95.21236792480448,69.91667,70.0,70.0,69.0,12.0,,1970-01-01,yfinance.info/recommendations
DB,Financial Services,38.0099983215332,6.365636087654247,-83.25273252104296,42.2,42.2,42.2,42.2,1.0,,1970-01-01,yfinance.info/recommendations
DBD,Technology,67.58499908447266,50.05317867673362,-25.94040193124289,79.0,80.0,80.0,77.0,3.0,,1970-01-01,yfinance.info/recommendations
DBGI,Consumer Cyclical,8.319999694824219,0.0,-100.0,,,,,,,,yfinance.info/recommendations
DBI,Consumer Cyclical,8.281900405883789,-3.206129828685001,-138.7124895441539,7.0,7.0,7.0,7.0,2.0,3.0,1970-01-01,yfinance.info/recommendations
DD,Basic Materials,41.4900016784668,11.50704778619498,-72.2654921169427,47.1875,47.0,51.0,44.0,16.0,1.47059,1970-01-01,yfinance.info/recommendations
DDOG,Technology,150.0,11.68211684975612,-92.2119221001626,214.40732,219.0,260.0,150.0,41.0,1.40909,1970-01-01,yfinance.info/recommendations
DDS,Consumer Cyclical,703.5050048828125,877.4451999013215,24.724798517600227,561.3333,524.0,700.0,460.0,3.0,4.0,1970-01-01,yfinance.info/recommendations
DE,Industrials,477.75,148.12197984044394,-68.99592258703423,527.7826,521.0,724.0,458.0,23.0,2.12,1970-01-01,yfinance.info/recommendations
DECK,Consumer Cyclical,102.66999816894533,150.7416065119049,46.82147579651934,111.97136,109.185,157.0,81.0,22.0,2.2963,1970-01-01,yfinance.info/recommendations
DEI,Real Estate,11.859999656677246,-2.067917550411957,-117.43606754025248,14.13636,14.0,16.0,12.0,11.0,2.83333,1970-01-01,yfinance.info/recommendations
DELL,Technology,137.47500610351562,71.79580945371593,-47.77537278328594,163.30435,166.0,200.0,113.0,23.0,1.84615,1970-01-01,yfinance.info/recommendations
DFIN,Technology,46.25,40.753277090619534,-11.884806290552358,64.33333,66.0,70.0,57.0,3.0,,1970-01-01,yfinance.info/recommendations
DG,Consumer Defensive,132.5,43.490953446495745,-67.1766389083051,129.82143,130.0,160.0,80.0,28.0,2.35484,1970-01-01,yfinance.info/recommendations
DGLY,Communication Services,1.2200000286102295,912.1051690196115,74662.71701883824,4.0,4.0,4.0,4.0,1.0,,,yfinance.info/recommendations
DGX,Healthcare,181.22999572753903,97.81094686560596,-46.02938300972273,197.3125,199.0,215.0,166.0,16.0,,1970-01-01,yfinance.info/recommendations
DHI,Consumer Cyclical,156.52000427246094,161.83536636429994,3.395963421126882,164.6875,171.0,195.0,118.0,16.0,2.38095,1970-01-01,yfinance.info/recommendations
DHIL,Financial Services,169.5,84.10108597153705,-50.3828401347864,,,,,,,,yfinance.info/recommendations
DHR,Healthcare,232.2200927734375,81.35254949484556,-64.96748040910649,256.0909,256.0,310.0,220.0,22.0,1.4,1970-01-01,yfinance.info/recommendations
DIN,Consumer Cyclical,34.459999084472656,27.7545845030674,-19.45854544269751,27.0,28.0,32.0,21.0,5.0,,1970-01-01,yfinance.info/recommendations
DINO,Energy,49.5099983215332,68.90842205761554,39.18082083158838,60.6,60.0,70.0,53.0,15.0,2.25,1970-01-01,yfinance.info/recommendations
DIOD,Technology,51.650001525878906,29.447832789119833,-42.985804609579375,57.66667,60.0,62.0,51.0,3.0,,1970-01-01,yfinance.info/recommendations
DIS,Communication Services,111.9000015258789,45.12478345880747,-59.67400997007891,132.50357,134.0,160.0,77.0,28.0,1.6129,1970-01-01,yfinance.info/recommendations
DKNG,Consumer Cyclical,35.75,1.928653446741909,-94.60516518393871,44.5,45.0,73.0,30.0,34.0,1.62857,1970-01-01,yfinance.info/recommendations
DLB,Industrials,67.63999938964844,72.58006497321972,7.303467812164566,90.5,90.0,114.0,68.0,4.0,1.8,1970-01-01,yfinance.info/recommendations
DLPN,Communication Services,1.600000023841858,0.0,-100.0,5.0,5.0,5.0,5.0,1.0,,1970-01-01,yfinance.info/recommendations
DLR,Real Estate,159.4499969482422,7.359911459064407,-95.38418839766209,199.22221,205.0,220.0,161.0,27.0,1.73333,1970-01-01,yfinance.info/recommendations
DLTR,Consumer Defensive,130.0,32.58972982210245,-74.9309770599212,115.27273,116.0,140.0,75.0,22.0,2.62963,1970-01-01,yfinance.info/recommendations
DNOW,Industrials,14.4891996383667,7.9266361952448285,-45.2927946809741,17.0,17.0,18.0,16.0,2.0,,1970-01-01,yfinance.info/recommendations
DNUT,Consumer Defensive,4.481599807739258,-14.313122243068282,-419.3752868864151,3.825,3.725,6.0,2.5,6.0,,1970-01-01,yfinance.info/recommendations
DOC,Real Estate,16.790000915527344,0.0,-100.0,20.86111,20.0,29.0,18.0,18.0,1.9,1970-01-01,yfinance.info/recommendations
DOCN,Technology,49.150001525878906,8.443712679769144,-82.82052407399564,53.33333,52.5,60.0,47.0,12.0,,1970-01-01,yfinance.info/recommendations
DORM,Consumer Cyclical,128.61000061035156,64.6844245109079,-49.7049807915936,173.5,177.5,185.0,159.0,8.0,,1970-01-01,yfinance.info/recommendations
DOV,Industrials,202.6999969482422,291.92665176112496,44.01907062468584,214.0,220.0,242.0,168.0,19.0,1.89474,1970-01-01,yfinance.info/recommendations
DOW,Basic Materials,24.80500030517578,-3.2056173802262564,-112.92327087598292,27.82353,27.0,45.0,20.0,17.0,2.7,1970-01-01,yfinance.info/recommendations
DPZ,Consumer Cyclical,436.4700012207031,196.38100912706815,-55.006985914762296,496.64517,500.0,597.0,340.0,31.0,1.94118,1970-01-01,yfinance.info/recommendations
DRCT,Communication Services,0.0775000005960464,0.0,-100.0,2.0,2.0,2.0,2.0,1.0,,1970-01-01,yfinance.info/recommendations
DRI,Consumer Cyclical,184.07000732421875,71.61648793745977,-61.092798887482346,219.93333,225.0,261.0,160.0,30.0,1.93939,1970-01-01,yfinance.info/recommendations
DRIO,Healthcare,12.760000228881836,-32.507360057111164,-354.75987048598824,18.25,18.5,25.0,11.0,4.0,,1970-01-01,yfinance.info/recommendations
DRMA,Healthcare,2.755000114440918,0.0,-100.0,10.0,10.0,10.0,10.0,1.0,,1970-01-01,yfinance.info/recommendations
DRUG,Healthcare,89.20999908447266,0.0,-100.0,95.51224,95.51224,95.51224,95.51224,1.0,1.14286,1970-01-01,yfinance.info/recommendations
DRVN,Consumer Cyclical,15.705499649047852,-9.882625536845588,-162.92461722123386,21.30769,21.0,25.0,18.0,13.0,1.71429,1970-01-01,yfinance.info/recommendations
DSGR,Industrials,29.1200008392334,8.031412322856742,-72.41960133450266,38.5,38.5,41.0,36.0,2.0,,1970-01-01,yfinance.info/recommendations
DT,Technology,45.35499954223633,39.29236791289278,-13.367063588431508,61.0625,62.5,69.0,50.0,32.0,1.58333,1970-01-01,yfinance.info/recommendations
DTE,Utilities,131.3000030517578,86.84713615974381,-33.85595267236277,149.92308,151.0,158.0,139.0,13.0,2.0,1970-01-01,yfinance.info/recommendations
DTI,Energy,2.799999952316284,0.9033153222626401,-67.73873794121398,3.625,3.625,5.0,2.25,2.0,3.0,1970-01-01,yfinance.info/recommendations
DUK,Utilities,114.58000183105467,54.201085018316526,-52.69585952858103,136.17647,137.0,150.0,121.0,17.0,2.18182,1970-01-01,yfinance.info/recommendations
DUOL,Technology,201.5,51.58460903740209,-74.39969774818755,270.11374,292.5,347.0,180.0,16.0,2.36364,1970-01-01,yfinance.info/recommendations
DUOT,Technology,10.350000381469728,-2.2710023053074297,-121.94205045029129,11.5,11.5,11.5,11.5,1.0,,1970-01-01,yfinance.info/recommendations
DVA,Healthcare,121.0749969482422,172.41859106236552,42.40643849536661,144.5,141.5,186.0,126.0,8.0,,1970-01-01,yfinance.info/recommendations
DVN,Energy,38.185001373291016,74.74839636218289,95.75328970517361,45.1,44.0,62.0,33.0,30.0,1.74194,1970-01-01,yfinance.info/recommendations
DX,Real Estate,13.604999542236328,2.900678202037956,-78.67932157562458,14.25,14.0,16.0,13.25,5.0,1.83333,1970-01-01,yfinance.info/recommendations
DXC,Technology,15.289999961853027,76.9362486239898,403.1801753821962,14.5,14.5,16.0,13.0,8.0,,1970-01-01,yfinance.info/recommendations
DXCM,Healthcare,68.97000122070312,19.28378558042548,-72.04032878190387,84.84615,83.5,112.0,68.0,26.0,1.44828,1970-01-01,yfinance.info/recommendations
DXPE,Industrials,108.62999725341795,54.25390271343272,-50.05624221193132,136.5,136.5,148.0,125.0,2.0,,1970-01-01,yfinance.info/recommendations
DY,Industrials,364.1900024414063,101.7649082539105,-72.05719334091737,385.55557,375.0,425.0,360.0,9.0,1.11111,1970-01-01,yfinance.info/recommendations
E,Energy,37.61000061035156,62.470502024863166,66.10077375980988,39.35625,38.25,43.625,37.3,4.0,3.0,1970-01-01,yfinance.info/recommendations
EA,Communication Services,203.67999267578125,90.26431535528388,-55.68326855796434,202.3579,210.0,250.0,160.0,19.0,2.73913,1970-01-01,yfinance.info/recommendations
EAF,Industrials,18.29800033569336,-37.04246994440568,-302.43998942413424,14.75,15.0,21.0,8.0,4.0,3.0,1970-01-01,yfinance.info/recommendations
EBAY,Consumer Cyclical,84.48999786376953,64.37566020827883,-23.806767858987016,93.96667,95.0,115.0,62.0,30.0,2.70588,1970-01-01,yfinance.info/recommendations
EBC,Financial Services,19.84000015258789,6.784669975920726,-65.80307498114739,21.75,22.0,23.0,20.0,4.0,,1970-01-01,yfinance.info/recommendations
EBF,Industrials,18.350000381469727,18.71516684091979,1.9900079120369734,23.0,23.0,23.0,23.0,1.0,,1970-01-01,yfinance.info/recommendations
EBMT,Financial Services,18.790000915527344,6.037293497317231,-67.86964766814758,18.0,18.0,18.5,17.5,3.0,,1970-01-01,yfinance.info/recommendations
ECG,Industrials,101.20999908447266,29.152277226652437,-71.19624790993116,105.66667,105.0,110.0,102.0,3.0,,1970-01-01,yfinance.info/recommendations
ECL,Basic Materials,262.7250061035156,117.41455449974734,-55.30895355522987,291.75,297.0,325.0,248.0,20.0,2.03846,1970-01-01,yfinance.info/recommendations
ECO,Industrials,36.09000015258789,2.887039598212991,-92.00044448321796,45.0,45.0,45.0,45.0,1.0,1.5,1970-01-01,yfinance.info/recommendations
ECOR,Healthcare,4.829999923706055,0.0,-100.0,21.136,23.4,25.28,12.0,5.0,,1970-01-01,yfinance.info/recommendations
ED,Utilities,95.97000122070312,51.02335673244475,-46.83405638903155,104.71429,101.0,128.0,95.0,14.0,3.23529,1970-01-01,yfinance.info/recommendations
EEFT,Technology,79.1449966430664,97.8516619058873,23.635941697218723,116.0,115.0,145.0,85.0,7.0,1.55556,1970-01-01,yfinance.info/recommendations
EFSC,Financial Services,56.125,54.04168016737514,-3.711928432293736,64.5,65.0,66.0,62.0,4.0,,1970-01-01,yfinance.info/recommendations
EFX,Industrials,221.7350006103516,58.30521063954758,-73.7050035046088,267.25,267.5,300.0,234.0,20.0,1.95652,1970-01-01,yfinance.info/recommendations
EG,Financial Services,325.739990234375,27.316467494827794,-91.61402704188295,368.85715,356.5,446.0,330.0,14.0,,1970-01-01,yfinance.info/recommendations
EGP,Real Estate,186.2250061035156,23.357699932822776,-87.45726987929908,193.85,196.0,218.0,172.0,20.0,1.75,1970-01-01,yfinance.info/recommendations
EHC,Healthcare,107.90660095214844,54.987654307791466,-49.04143599873382,140.33333,140.0,160.0,125.0,12.0,1.15385,1970-01-01,yfinance.info/recommendations
EIG,Financial Services,41.86000061035156,70.25013079930856,67.82161914717318,44.5,44.5,49.0,40.0,2.0,,1970-01-01,yfinance.info/recommendations
EIX,Utilities,58.625,25.835115774669013,-55.93157223937055,67.0,66.5,86.0,55.0,14.0,2.05882,1970-01-01,yfinance.info/recommendations
EKSO,Healthcare,4.650000095367432,-25.171048735724373,-641.31286493523,7.75,7.75,9.5,6.0,2.0,,1970-01-01,yfinance.info/recommendations
EL,Consumer Defensive,105.19000244140624,-1.0198866615164102,-100.96956615443042,102.17391,105.0,122.0,65.0,23.0,2.46154,1970-01-01,yfinance.info/recommendations
ELAN,Healthcare,21.30500030517578,3.331387692497192,-84.36335299329767,24.69231,25.0,30.0,18.0,13.0,1.70588,1970-01-01,yfinance.info/recommendations
ELDN,Healthcare,1.6799999475479126,0.0,-100.0,8.0,8.5,12.0,4.0,6.0,,1970-01-01,yfinance.info/recommendations
ELF,Consumer Defensive,77.38500213623047,27.037781547129754,-65.06069548265725,121.71429,127.5,137.0,100.0,14.0,1.625,1970-01-01,yfinance.info/recommendations
ELTX,Healthcare,8.484999656677246,0.0,-100.0,15.5,15.5,18.0,13.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
ELUT,Healthcare,0.6976000070571899,-4.440633518463345,-736.5586974684904,3.5,3.5,5.0,2.0,2.0,,1970-01-01,yfinance.info/recommendations
ELV,Healthcare,359.614990234375,24.79874048267558,-93.10408599304682,387.1579,398.0,507.0,297.0,19.0,1.85714,1970-01-01,yfinance.info/recommendations
EMBJ,Industrials,65.7499008178711,58.38490119341236,-11.201537238603553,73.07692,72.0,83.0,60.0,13.0,1.61538,1970-01-01,yfinance.info/recommendations
EME,Industrials,637.989990234375,282.0434281322165,-55.791872529441456,758.5,731.5,900.0,675.0,6.0,1.66667,1970-01-01,yfinance.info/recommendations
EMN,Basic Materials,66.05999755859375,112.29086563513064,69.98315135499534,72.76471,71.0,100.0,60.0,17.0,1.76471,1970-01-01,yfinance.info/recommendations
EMPD,Consumer Cyclical,4.939000129699707,-46.302077991883024,-1037.4787765939623,,,,,,,,yfinance.info/recommendations
EMR,Industrials,140.05499267578125,90.85857685659049,-35.12649915528356,150.50963,153.0,183.0,111.0,27.0,1.85714,1970-01-01,yfinance.info/recommendations
ENGN,Healthcare,8.920000076293945,-10.102884411622448,-213.26103503599927,23.5,25.0,33.0,10.0,10.0,1.5,1970-01-01,yfinance.info/recommendations
ENOV,Healthcare,27.809999465942383,-79.20005186489456,-384.789835979275,48.11111,49.0,58.0,33.0,9.0,1.4,1970-01-01,yfinance.info/recommendations
ENPH,Technology,32.91999816894531,11.28145938353973,-65.73068040391946,38.11129,33.0,85.0,26.0,31.0,2.90909,1970-01-01,yfinance.info/recommendations
ENS,Industrials,151.25,196.01587350832827,29.597271741043485,151.0,151.0,164.0,138.0,2.0,2.0,1970-01-01,yfinance.info/recommendations
ENTG,Technology,94.83499908447266,41.152498173850475,-56.60621229384461,100.5,100.0,115.0,88.0,12.0,,1970-01-01,yfinance.info/recommendations
ENVA,Financial Services,160.9600067138672,105.21467222930296,-34.63303439323328,143.75,145.5,165.0,111.0,8.0,1.5,1970-01-01,yfinance.info/recommendations
EOG,Energy,110.1999969482422,155.72399979119805,41.31034855140439,136.7171,138.0,161.0,114.0,31.0,2.09091,1970-01-01,yfinance.info/recommendations
EPAC,Industrials,40.09999847412109,18.690639855240214,-53.38992377443008,51.0,51.0,51.0,51.0,2.0,1.5,1970-01-01,yfinance.info/recommendations
EPAM,Technology,211.56500244140625,158.04249016359975,-25.29837717021735,207.88235,215.0,255.0,160.0,17.0,1.83333,1970-01-01,yfinance.info/recommendations
EPC,Consumer Defensive,17.520000457763672,9.828929775373606,-43.89880411779274,23.85714,23.0,32.0,19.0,7.0,2.125,1970-01-01,yfinance.info/recommendations
EPD,Energy,32.2422981262207,28.63989639233128,-11.172906223330923,35.83333,35.5,42.0,32.0,18.0,1.94737,1970-01-01,yfinance.info/recommendations
EPRT,Real Estate,30.80500030517578,4.375307715175331,-85.79676133150305,36.0,36.0,40.0,32.0,20.0,1.35,1970-01-01,yfinance.info/recommendations
EQBK,Financial Services,46.52000045776367,32.18894414038984,-30.806225658542818,50.2,49.0,56.0,45.0,5.0,,1970-01-01,yfinance.info/recommendations
EQH,Financial Services,49.0,0.0,-100.0,64.27273,63.0,77.0,58.0,11.0,1.5,1970-01-01,yfinance.info/recommendations
EQIX,Real Estate,756.114990234375,33.85940122915496,-95.52192435456682,965.28,950.0,1200.0,804.0,25.0,1.58621,1970-01-01,yfinance.info/recommendations
EQT,Energy,56.26499938964844,40.675488332601944,-27.707298011478578,64.66667,66.0,84.0,46.0,27.0,1.59259,1970-01-01,yfinance.info/recommendations
ERAS,Healthcare,3.450000047683716,-2.887204949411733,-183.68709882627869,5.125,5.0,11.0,1.0,8.0,1.66667,1970-01-01,yfinance.info/recommendations
ERIE,Financial Services,286.4150085449219,50.33441570704982,-82.42605512791928,,,,,,,1970-01-01,yfinance.info/recommendations
ES,Utilities,67.5,7.283039915480657,-89.21031123632496,72.93333,74.0,87.0,60.0,15.0,2.5,1970-01-01,yfinance.info/recommendations
ESE,Technology,205.63999938964844,62.866370353368744,-69.42891920834477,255.0,255.0,275.0,235.0,2.0,,1970-01-01,yfinance.info/recommendations
ESEA,Industrials,58.2400016784668,143.33036017430075,146.10294650333879,74.66667,75.0,75.0,74.0,3.0,1.33333,1970-01-01,yfinance.info/recommendations
ESLA,Healthcare,1.6978000402450562,0.0,-100.0,16.0,16.0,16.0,16.0,1.0,,1970-01-01,yfinance.info/recommendations
ESOA,Industrials,8.859999656677246,2.315585603144428,-73.86472129940421,21.0,21.0,21.0,21.0,1.0,,,yfinance.info/recommendations
ESQ,Financial Services,107.79000091552734,23.890766502586587,-77.83582308222702,115.5,115.5,116.0,115.0,2.0,,1970-01-01,yfinance.info/recommendations
ESRT,Real Estate,6.909999847412109,5.196625632682665,-24.795575290368873,8.55,8.5,10.0,6.8,6.0,2.57143,1970-01-01,yfinance.info/recommendations
ESS,Real Estate,259.4549865722656,106.64034748574682,-58.89832417769144,285.07,283.0,318.0,239.0,25.0,2.59259,1970-01-01,yfinance.info/recommendations
ETD,Consumer Cyclical,25.084999084472656,41.686836186316484,66.18233090596436,28.0,28.0,28.0,28.0,1.0,,1970-01-01,yfinance.info/recommendations
ETHZ,Healthcare,8.479999542236328,0.0,-100.0,,,,,,,,yfinance.info/recommendations
ETN,Industrials,347.260009765625,102.86970711430894,-70.37674819402947,408.9424,415.0,474.0,288.0,25.0,1.82759,1970-01-01,yfinance.info/recommendations
ETON,Healthcare,17.020000457763672,0.0,-100.0,30.0,29.0,35.0,26.0,3.0,1.0,1970-01-01,yfinance.info/recommendations
ETR,Utilities,93.2782974243164,15.011595923122853,-83.90665745662557,103.811,105.0,116.0,86.0,20.0,1.77273,1970-01-01,yfinance.info/recommendations
ETS,Industrials,0.5600000023841858,0.0,-100.0,,,,,,,,yfinance.info/recommendations
ETSY,Consumer Cyclical,53.459999084472656,40.10090858528767,-24.988946367313176,68.59259,70.0,81.0,52.0,27.0,2.71875,1970-01-01,yfinance.info/recommendations
EVER,Communication Services,28.059999465942383,18.980372313364906,-32.357902086198564,33.8,33.0,40.0,30.0,5.0,2.0,1970-01-01,yfinance.info/recommendations
EVGO,Consumer Cyclical,3.3499999046325684,-3.474443495798433,-203.71473417040332,6.54444,6.0,12.0,4.0,9.0,1.6,1970-01-01,yfinance.info/recommendations
EVH,Healthcare,3.950000047683716,-7.214088808367,-282.6351575007537,10.17857,9.75,16.0,6.0,14.0,1.26667,1970-01-01,yfinance.info/recommendations
EVLV,Industrials,6.809999942779541,-1.201466420269935,-117.6426788599876,9.875,10.0,10.0,9.5,4.0,1.0,1970-01-01,yfinance.info/recommendations
EVRG,Utilities,73.36299896240234,13.527454771799775,-81.56092994680816,84.31818,84.0,93.0,77.0,11.0,,1970-01-01,yfinance.info/recommendations
EW,Healthcare,84.13999938964844,49.417197059790176,-41.26788992362428,95.55071,95.5,105.0,84.0,28.0,1.9697,1970-01-01,yfinance.info/recommendations
EWTX,Healthcare,23.059999465942383,-10.737692992049936,-146.56415108729112,38.16667,41.5,51.0,16.0,12.0,1.58333,1970-01-01,yfinance.info/recommendations
EXC,Utilities,43.36000061035156,21.412807872507585,-50.616218701354,49.75,50.0,57.0,42.0,16.0,2.42105,1970-01-01,yfinance.info/recommendations
EXE,Energy,114.4499969482422,129.14298925370815,12.837914108560938,132.07143,134.5,162.0,86.0,28.0,1.46429,1970-01-01,yfinance.info/recommendations
EXOZ,Healthcare,15.899999618530272,-7.679804198030215,-148.30065649234336,,,,,,,,yfinance.info/recommendations
EXP,Basic Materials,227.2550048828125,133.62359831947526,-41.201031683161254,243.9,240.0,280.0,225.0,10.0,,1970-01-01,yfinance.info/recommendations
EXPD,Industrials,153.89500427246094,92.03547593188624,-40.19593009728665,127.66667,128.0,166.0,95.0,15.0,3.52941,1970-01-01,yfinance.info/recommendations
EXPE,Consumer Cyclical,281.9549865722656,150.40142357104313,-46.657647236717715,269.79413,270.5,350.0,180.0,34.0,2.28947,1970-01-01,yfinance.info/recommendations
EXPI,Real Estate,10.70740032196045,1.3550883380379755,-87.34437587750648,13.0,13.0,13.0,13.0,1.0,,1970-01-01,yfinance.info/recommendations
EXPO,Industrials,74.04499816894531,23.97471788828622,-67.6214214583622,83.0,83.0,90.0,76.0,2.0,,1970-01-01,yfinance.info/recommendations
EXR,Real Estate,134.4199981689453,69.37663321271737,-48.38816087058595,155.0,151.0,178.0,144.0,20.0,2.33333,1970-01-01,yfinance.info/recommendations
EZPW,Financial Services,21.075000762939453,15.773087921616336,-25.157355394485066,23.6,23.0,28.0,22.0,5.0,,1970-01-01,yfinance.info/recommendations
F,Consumer Cyclical,13.685199737548828,-1.84750990381926,-113.50005801340369,12.9235,13.0,16.0,9.8,20.0,2.81818,1970-01-01,yfinance.info/recommendations
FA,Industrials,14.619999885559082,-1.8451069018394342,-112.62043034392866,17.42857,17.0,20.0,16.0,7.0,,1970-01-01,yfinance.info/recommendations
FANG,Energy,158.22999572753906,174.17519253519603,10.077227604248614,178.8,176.0,219.0,143.0,30.0,1.3871,1970-01-01,yfinance.info/recommendations
FAST,Industrials,42.02000045776367,10.666337534274605,-74.61604612547337,43.46154,45.0,49.0,31.0,13.0,2.94737,1970-01-01,yfinance.info/recommendations
FAT,Consumer Cyclical,0.4611000120639801,-75.00497816321892,-16366.5313816586,8.0,8.0,10.0,6.0,2.0,2.0,1970-01-01,yfinance.info/recommendations
FATBB,Consumer Cyclical,1.6649999618530271,-77.56359708710859,-4758.47440625679,,,,,,,,yfinance.info/recommendations
FBK,Financial Services,58.81999969482422,56.092414017582875,-4.637173905802236,65.16667,65.0,67.0,63.0,6.0,,1970-01-01,yfinance.info/recommendations
FBLA,Financial Services,13.210000038146973,0.0,-100.0,,,,,,,,yfinance.info/recommendations
FBNC,Financial Services,52.8849983215332,4.802574198641052,-90.91883454464327,58.75,59.5,62.0,54.0,4.0,,1970-01-01,yfinance.info/recommendations
FBP,Financial Services,21.21500015258789,4.482471969543803,-78.87121405937387,24.16667,24.0,25.0,23.0,6.0,,1970-01-01,yfinance.info/recommendations
FBRT,Real Estate,10.664999961853027,1.5382164253579782,-85.57696736183846,14.375,14.25,16.0,13.0,4.0,,1970-01-01,yfinance.info/recommendations
FBRX,Healthcare,22.950000762939453,-13.88121087853948,-160.48457698073543,54.8,61.0,75.0,19.0,5.0,,1970-01-01,yfinance.info/recommendations
FBYD,Industrials,13.09000015258789,-1.78312798243849,-113.62206235028933,,,,,,,,yfinance.info/recommendations
FC,Consumer Defensive,16.75,13.063921589728297,-22.006438270278824,27.33333,22.0,38.0,22.0,3.0,1.33333,1970-01-01,yfinance.info/recommendations
FCAP,Financial Services,59.08000183105469,9.174837901918545,-84.47048473668818,,,,,,,,yfinance.info/recommendations
FCF,Financial Services,17.200000762939453,5.8760063005172505,-65.83717418676991,18.5,19.0,19.0,17.0,4.0,2.4,1970-01-01,yfinance.info/recommendations
FCNCA,Financial Services,2082.780029296875,1942.740670587986,-6.723674931536812,2181.923,2190.0,2600.0,1950.0,13.0,1.92308,1970-01-01,yfinance.info/recommendations
FCUV,Technology,3.450000047683716,-4.080133110542715,-218.26472620723766,,,,,,,,yfinance.info/recommendations
FDS,Financial Services,291.625,110.67440924513433,-62.04906669691065,333.6875,316.5,430.0,260.0,16.0,3.33333,1970-01-01,yfinance.info/recommendations
FDX,Industrials,287.1098937988281,134.29616696983362,-53.22482092381946,280.0357,280.5,345.0,200.0,28.0,1.93333,1970-01-01,yfinance.info/recommendations
FE,Utilities,44.220001220703125,3.2156064252854306,-92.7281629658121,50.0,50.0,54.0,47.0,12.0,2.3125,1970-01-01,yfinance.info/recommendations
FEMY,Healthcare,0.8700000047683716,-2.3331963888051552,-368.1834914962264,5.16667,6.0,6.5,3.0,3.0,,1970-01-01,yfinance.info/recommendations
FENC,Healthcare,7.590000152587891,0.0,-100.0,14.6,15.0,17.0,13.0,5.0,1.2,1970-01-01,yfinance.info/recommendations
FERG,Industrials,230.69000244140625,73.00833810739901,-68.35218807284782,259.9091,263.0,310.0,194.0,22.0,1.84,1970-01-01,yfinance.info/recommendations
FFAI,Consumer Cyclical,1.1104999780654907,-6.491662271999255,-684.5711301415636,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,yfinance.info/recommendations
FFIC,Financial Services,17.299999237060547,0.0,-100.0,15.0,14.5,16.0,14.5,3.0,,1970-01-01,yfinance.info/recommendations
FFIN,Financial Services,31.739999771118164,15.11265203812325,-52.386099095454256,36.0,36.0,39.0,34.0,5.0,,1970-01-01,yfinance.info/recommendations
FFIV,Technology,264.1099853515625,132.89468364651458,-49.68206769251242,291.5,282.5,336.0,250.0,10.0,,1970-01-01,yfinance.info/recommendations
FG,Financial Services,34.93000030517578,65.88551544818954,88.62157135002057,34.0,34.0,35.0,33.0,2.0,,1970-01-01,yfinance.info/recommendations
FGBI,Financial Services,4.769999980926514,0.0,-100.0,7.0,7.0,7.0,7.0,1.0,3.0,1970-01-01,yfinance.info/recommendations
FGEN,Healthcare,8.710000038146973,-92.66853292676547,-1163.9326351424497,43.0,43.0,43.0,43.0,1.0,,1970-01-01,yfinance.info/recommendations
FHI,Financial Services,52.5099983215332,38.28321978023861,-27.093465998951483,52.42857,53.0,56.0,46.0,7.0,,1970-01-01,yfinance.info/recommendations
FHTX,Healthcare,4.545000076293945,-6.827285976888134,-250.21531050127498,11.75,12.0,14.0,9.0,8.0,1.11111,1970-01-01,yfinance.info/recommendations
